blend_name,origin,variety,notes,intensifier,user_id,dt_current_timestamp
Major Solstice,"Kigeyo Washing Station, Rwanda",Java,"bright, velvety, liquorice, red currant, bakers chocolate",pointed,212178f7-8a0c-40db-8fce-d636001bd454,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",S288,"delicate, coating, sundried tomato, grapefruit, coriander",juicy,f0657fed-5477-414b-873d-b00626588e58,2024-01-17 00:03:38
The Blend,"Kigeyo Washing Station, Rwanda",Java,"mild, coating, cinnamon, dill, dates",astringent,e36c870a-4a36-450f-bf80-d96bbf609bb2,2024-01-17 00:03:38
Melty America,"Sul Minas, Brazil",Pink Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",juicy,38e44540-dcb8-4ca8-81dd-1b89ffb0b78f,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Java,"bright, velvety, liquorice, red currant, bakers chocolate",pointed,089b7cb7-f57c-4565-9998-3943ce3d93f4,2024-01-17 00:03:38
Strong Forrester,"Mount Elgon, Uganda",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",soft,5d1c0ac1-9613-4618-84d7-8178142bec14,2024-01-17 00:03:38
American Volcano,"Granada, Nicaragua",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",soft,665a9e8f-26c1-45e7-9b09-60d35610da49,2024-01-17 00:03:38
Strong Forrester,"Mount Elgon, Uganda",Liberica,"delicate, coating, sundried tomato, grapefruit, coriander",juicy,fd086697-c3d0-42ce-a3a2-fe102b17e7a0,2024-01-17 00:03:38
The Blend,"Kigeyo Washing Station, Rwanda",Java,"astringent, tea-like, green grape, wheat, rubber",juicy,f4e5a01f-e282-4113-9185-15c5cc6dce52,2024-01-17 00:03:38
Melty America,"Mount Elgon, Uganda",Java,"mild, coating, cinnamon, dill, dates",astringent,da81fc3d-0475-4e8f-9523-89d0a5faa296,2024-01-17 00:03:38
Major Solstice,"Mattari, Yemen",Red Bourbon,"mild, coating, cinnamon, dill, dates",soft,98d2a5c8-5b92-4e81-bc16-644740f12d08,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Java,"astringent, tea-like, green grape, wheat, rubber",deep,c131432a-6c3d-4214-aad8-e3e949a18f10,2024-01-17 00:03:38
Strong Forrester,"Mount Elgon, Uganda",S288,"mild, coating, cinnamon, dill, dates",pointed,5b57a5d5-2b85-4f27-b9df-dcb00e87f31e,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",S288,"astringent, tea-like, green grape, wheat, rubber",astringent,56fb402c-7eb1-493e-8adf-ef53d8f5922c,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Pink Bourbon,"mild, coating, cinnamon, dill, dates",deep,44b07384-29f5-4e7e-8ccf-2f8de0fa44ec,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",Java,"bright, velvety, liquorice, red currant, bakers chocolate",pointed,10d191d8-4dd3-48a9-b883-dc6aa721111a,2024-01-17 00:03:38
Melty America,"Mattari, Yemen",Liberica,"mild, coating, cinnamon, dill, dates",astringent,8a77e04a-5377-4a47-935b-0b85daf12c67,2024-01-17 00:03:38
American Volcano,"Mattari, Yemen",Red Bourbon,"mild, coating, cinnamon, dill, dates",astringent,d70e75bb-8e31-4bc8-9dbb-25dc102fe90e,2024-01-17 00:03:38
The Blend,"Granada, Nicaragua",S288,"astringent, tea-like, green grape, wheat, rubber",astringent,811ffa50-4177-401a-95e6-732d85474c40,2024-01-17 00:03:38
Melty America,"Sul Minas, Brazil",S288,"mild, coating, cinnamon, dill, dates",juicy,bcff5e1e-80d7-4f2e-b7cb-66472bbeff87,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Liberica,"bright, velvety, liquorice, red currant, bakers chocolate",astringent,b656ed1a-26d1-4ac4-8799-5a7cd0baf15e,2024-01-17 00:03:38
The Blend,"Sul Minas, Brazil",Red Bourbon,"astringent, tea-like, toast, cacao nibs, barley",pointed,ff76ce34-77ec-450c-b744-54ab6186d020,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Red Bourbon,"delicate, coating, sundried tomato, grapefruit, coriander",pointed,f730f66e-2cc8-4d77-b923-a7734edf31e9,2024-01-17 00:03:38
The Blend,"Sul Minas, Brazil",Liberica,"astringent, tea-like, toast, cacao nibs, barley",astringent,5acffa55-3ff9-4acf-8cd5-980938cf16cf,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Pink Bourbon,"astringent, tea-like, green grape, wheat, rubber",soft,a74e9a7b-81a5-45c6-b95c-0f911c13cf29,2024-01-17 00:03:38
Melty America,"Mount Elgon, Uganda",Pink Bourbon,"delicate, coating, sundried tomato, grapefruit, coriander",soft,4014d848-e5e2-474b-bf3d-405d98d7eb49,2024-01-17 00:03:38
American Volcano,"Mount Elgon, Uganda",Liberica,"delicate, coating, sundried tomato, grapefruit, coriander",deep,3403e293-1a72-46cc-aff3-1e2db1a7daba,2024-01-17 00:03:38
Major Solstice,"Granada, Nicaragua",S288,"mild, coating, cinnamon, dill, dates",juicy,c909be81-ce4a-4001-b802-2a61960f8626,2024-01-17 00:03:38
The Blend,"Sul Minas, Brazil",S288,"astringent, tea-like, green grape, wheat, rubber",soft,35984af9-1d40-4126-8a90-e3a3e3f8e2ed,2024-01-17 00:03:38
Strong Forrester,"Mount Elgon, Uganda",S288,"astringent, tea-like, green grape, wheat, rubber",pointed,5596f811-f47d-4133-b8e8-8ca04e55fa48,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Java,"delicate, coating, sundried tomato, grapefruit, coriander",pointed,8631c835-f62c-4d0b-97bd-017bd53b3a93,2024-01-17 00:03:38
American Volcano,"Mattari, Yemen",S288,"bright, velvety, liquorice, red currant, bakers chocolate",soft,b205da0a-7342-4e71-afe0-f4a4987172b6,2024-01-17 00:03:38
Strong Forrester,"Kigeyo Washing Station, Rwanda",Liberica,"astringent, tea-like, toast, cacao nibs, barley",soft,5137b65a-d810-43be-8a9f-04a6f33d4dbe,2024-01-17 00:03:38
Melty America,"Granada, Nicaragua",S288,"mild, coating, cinnamon, dill, dates",juicy,784c9648-bb91-473e-8b43-ae55d6ebb37d,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",Liberica,"astringent, tea-like, green grape, wheat, rubber",astringent,6dc91c15-d039-49dd-80d7-5ce8f6572483,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",pointed,6d0d831d-ab95-4842-87f5-0a3233cf8e53,2024-01-17 00:03:38
Strong Forrester,"Granada, Nicaragua",Java,"mild, coating, cinnamon, dill, dates",pointed,29cadd39-db50-42e1-a185-6ece28aea095,2024-01-17 00:03:38
Melty America,"Mount Elgon, Uganda",Red Bourbon,"mild, coating, cinnamon, dill, dates",pointed,cc3a091d-0604-4ef7-a441-8e2395772b5e,2024-01-17 00:03:38
Strong Forrester,"Sul Minas, Brazil",Red Bourbon,"astringent, tea-like, toast, cacao nibs, barley",deep,a0470129-c3ec-4a65-adad-ad4bd0cfc47e,2024-01-17 00:03:38
Melty America,"Granada, Nicaragua",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",soft,f601ea07-3dbc-4164-a0b4-2466794ca266,2024-01-17 00:03:38
American Volcano,"Mount Elgon, Uganda",Liberica,"astringent, tea-like, toast, cacao nibs, barley",juicy,da609a3c-c2e6-452a-896b-b72a6fe8fec3,2024-01-17 00:03:38
Major Solstice,"Mattari, Yemen",S288,"astringent, tea-like, green grape, wheat, rubber",pointed,523b7b7f-818c-405f-87c2-08eda0044d6a,2024-01-17 00:03:38
American Volcano,"Mount Elgon, Uganda",Liberica,"delicate, coating, sundried tomato, grapefruit, coriander",soft,8179640a-fcba-4285-aac5-bef4f017fb74,2024-01-17 00:03:38
The Blend,"Kigeyo Washing Station, Rwanda",Java,"mild, coating, cinnamon, dill, dates",soft,0fb9b9ed-6e4e-4604-9dd8-cc6e91d250f3,2024-01-17 00:03:38
Strong Forrester,"Granada, Nicaragua",S288,"astringent, tea-like, green grape, wheat, rubber",soft,23494915-fa8b-4a9d-8b5f-3de58868df14,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Liberica,"astringent, tea-like, toast, cacao nibs, barley",soft,e8977444-230a-4cb1-9db8-1099422fd31c,2024-01-17 00:03:38
Melty America,"Granada, Nicaragua",Pink Bourbon,"astringent, tea-like, toast, cacao nibs, barley",pointed,70df799b-3059-4337-8178-79d234bd2724,2024-01-17 00:03:38
Melty America,"Sul Minas, Brazil",Pink Bourbon,"mild, coating, cinnamon, dill, dates",astringent,4247a5c7-6464-4614-a704-b06e37a21164,2024-01-17 00:03:38
American Volcano,"Mattari, Yemen",Java,"delicate, coating, sundried tomato, grapefruit, coriander",astringent,84d10104-9c76-456a-8167-5314584600c9,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",S288,"astringent, tea-like, green grape, wheat, rubber",pointed,ebbe8c59-06f8-4747-8c4c-f816f8318926,2024-01-17 00:03:38
American Volcano,"Mount Elgon, Uganda",Java,"astringent, tea-like, toast, cacao nibs, barley",astringent,976908d7-87ea-471d-a4c3-7789fde134c9,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Java,"delicate, coating, sundried tomato, grapefruit, coriander",juicy,9bf17a8d-7c94-4c0d-aa5b-fc9b1da9ba57,2024-01-17 00:03:38
Strong Forrester,"Sul Minas, Brazil",Liberica,"mild, coating, cinnamon, dill, dates",juicy,5f7c21d8-05b8-4945-a411-4ee9c888bedd,2024-01-17 00:03:38
Melty America,"Granada, Nicaragua",Red Bourbon,"delicate, coating, sundried tomato, grapefruit, coriander",astringent,ef4df3ab-db44-45c8-82eb-a8f5ab997c1c,2024-01-17 00:03:38
Strong Forrester,"Mount Elgon, Uganda",Liberica,"mild, coating, cinnamon, dill, dates",pointed,f6e2b1ba-94e3-4892-83e3-2c0b581e6270,2024-01-17 00:03:38
American Volcano,"Mattari, Yemen",S288,"delicate, coating, sundried tomato, grapefruit, coriander",astringent,ba7d3949-0f60-4272-bcd7-d04bcd69a9c4,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",S288,"astringent, tea-like, toast, cacao nibs, barley",soft,a4729d5c-f6d3-4778-9dd7-33f76c0e7352,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Pink Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",deep,a8174588-bcc6-4ac7-9cf8-d31d5a252075,2024-01-17 00:03:38
The Blend,"Kigeyo Washing Station, Rwanda",Liberica,"astringent, tea-like, toast, cacao nibs, barley",deep,ac5d3b56-a0c3-4d7a-b395-e811bfd53068,2024-01-17 00:03:38
The Blend,"Granada, Nicaragua",Pink Bourbon,"astringent, tea-like, green grape, wheat, rubber",deep,04ee0254-2b11-4a41-b401-d8af29aa6c1a,2024-01-17 00:03:38
Melty America,"Mount Elgon, Uganda",Java,"astringent, tea-like, toast, cacao nibs, barley",soft,d874a571-57e1-4cb7-8536-d97ed23bf280,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Liberica,"astringent, tea-like, green grape, wheat, rubber",astringent,3812c8bc-f6a7-4eb5-8910-3b0ec6963fd1,2024-01-17 00:03:38
Strong Forrester,"Granada, Nicaragua",Liberica,"astringent, tea-like, green grape, wheat, rubber",pointed,d62d9c20-2e33-4b45-91c4-d00fcb830d54,2024-01-17 00:03:38
Strong Forrester,"Mattari, Yemen",Pink Bourbon,"astringent, tea-like, green grape, wheat, rubber",soft,f8c843fd-2a43-43cf-8899-b7e169e18e13,2024-01-17 00:03:38
Melty America,"Mount Elgon, Uganda",Java,"astringent, tea-like, green grape, wheat, rubber",astringent,c5c87b17-b807-4fcb-aa68-55833b89d00e,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",deep,705a7df9-5555-4ece-8acc-18ee39f635a0,2024-01-17 00:03:38
American Volcano,"Granada, Nicaragua",S288,"astringent, tea-like, toast, cacao nibs, barley",astringent,54de5282-bbca-4f74-9ff9-494d7550dfe1,2024-01-17 00:03:38
Strong Forrester,"Kigeyo Washing Station, Rwanda",Java,"mild, coating, cinnamon, dill, dates",juicy,f26a97b7-5391-4969-9012-cbb06c7fba1f,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Pink Bourbon,"astringent, tea-like, toast, cacao nibs, barley",astringent,04681b72-620c-4db6-97b5-b406947e25ec,2024-01-17 00:03:38
American Volcano,"Sul Minas, Brazil",Liberica,"mild, coating, cinnamon, dill, dates",deep,c58865c2-8315-4e6b-b07e-5d5aeaf1250a,2024-01-17 00:03:38
Major Solstice,"Mattari, Yemen",S288,"mild, coating, cinnamon, dill, dates",juicy,d02f7a77-bbb8-4613-ab2d-5bebb2ee9bd6,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Pink Bourbon,"mild, coating, cinnamon, dill, dates",astringent,8ccd1b0a-4dac-4100-a8cc-305839f4b61f,2024-01-17 00:03:38
Major Solstice,"Mattari, Yemen",Red Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",pointed,39bef89b-abca-474d-a4c7-85ccd7c23458,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",Liberica,"mild, coating, cinnamon, dill, dates",deep,c9f552db-f69e-4031-8096-947824b2a455,2024-01-17 00:03:38
The Blend,"Kigeyo Washing Station, Rwanda",Pink Bourbon,"mild, coating, cinnamon, dill, dates",deep,d6b4a3b4-6e3e-41b2-95c7-c060c2feb2cc,2024-01-17 00:03:38
American Volcano,"Sul Minas, Brazil",Java,"astringent, tea-like, toast, cacao nibs, barley",soft,322a127d-0cda-46cc-9d01-520ac79d6ca1,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",Pink Bourbon,"bright, velvety, liquorice, red currant, bakers chocolate",deep,ff3b3a8d-ca4b-4c85-a19f-1a88b0d25ac7,2024-01-17 00:03:38
Strong Forrester,"Sul Minas, Brazil",Liberica,"astringent, tea-like, green grape, wheat, rubber",juicy,58eee8b9-1cfa-45a3-ab22-674645447fed,2024-01-17 00:03:38
Melty America,"Granada, Nicaragua",Pink Bourbon,"astringent, tea-like, green grape, wheat, rubber",juicy,9efb180b-6e82-49b7-828c-4e817c14e072,2024-01-17 00:03:38
Major Solstice,"Mount Elgon, Uganda",Java,"mild, coating, cinnamon, dill, dates",pointed,7a241665-048b-4c58-8c48-4692e007fad5,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Liberica,"bright, velvety, liquorice, red currant, bakers chocolate",juicy,dd40d76d-c0f2-4ce3-a8f8-2af812d98cc5,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Liberica,"astringent, tea-like, toast, cacao nibs, barley",soft,d89db9b4-c4cc-43b6-84e3-2fee577ba5b5,2024-01-17 00:03:38
The Blend,"Mattari, Yemen",S288,"mild, coating, cinnamon, dill, dates",soft,4a97eb38-5af2-4f40-b7df-63ea0b950611,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",Java,"astringent, tea-like, toast, cacao nibs, barley",soft,6897f0e7-9acf-41b2-9a81-e4b4c89b427e,2024-01-17 00:03:38
Major Solstice,"Kigeyo Washing Station, Rwanda",Liberica,"astringent, tea-like, green grape, wheat, rubber",pointed,d4f42a28-0260-4714-94c9-91cd44835454,2024-01-17 00:03:38
Melty America,"Kigeyo Washing Station, Rwanda",S288,"delicate, coating, sundried tomato, grapefruit, coriander",astringent,bece84f9-f04c-41da-b0d4-daaa1a60c109,2024-01-17 00:03:38
