id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
3152,91c5bf6a-413e-48c6-8071-00e22d3bbb47,377,ASUS,VivoBook,Windows,ZlOJu8KIsdCGCL5Q,373,1bd669e0-7d26-4463-9913-3bf9e6e14af4,2026-03-05 09:25:58
5036,23ff5942-c311-4c9f-b80f-d10e0373e2fa,410,HP,EliteBook,Windows,FwBfqq3J9mgkBPYS,580,25a66ef6-e3dd-451e-a665-0b3450fd6ef8,2026-03-05 09:25:58
4872,a3c0a1e3-6162-4742-8d56-8940a5161735,253,ASUS,ZenBook,Windows,YKrlOKDNRVrz0oVg,722,a32ed961-7f50-4834-b36f-7e099acfca82,2026-03-05 09:25:58
2259,5dcb3554-36a5-40da-9009-cf76d1e05182,365,Samsung,Galaxy S10,Android,utlki7MULAIqhXW4,907,44fb7521-93f8-46f9-829b-9f7bbfa152d7,2026-03-05 09:25:58
9157,7a6fc39e-1ed7-4b13-b62e-939d8ea32e93,53,ASUS,VivoBook,Windows,iSIWFEdiFPSM5ZZE,244,e0511673-e477-4ad8-bff7-da3be9a5f7a0,2026-03-05 09:25:58
6912,4002ca76-9ebe-4d89-ab81-5fdb19ae328e,299,Samsung,Galaxy S10,Android,pwrL5ybRtlQhIXG9,821,09692551-4cf5-4548-b46e-f0ec33cbacea,2026-03-05 09:25:58
4107,b61c38d7-6610-45aa-a169-cdb713c49fa0,69,Google,Pixel 4,Android,7mx4DFvDMjiKBN5s,263,255c9b9f-b24a-4267-b716-3874403e0f31,2026-03-05 09:25:58
5852,de609eb6-eb12-4cfe-b8ee-cdffbd8e986b,486,ASUS,ZenBook,Windows,ZyX1qQ0WzRBvio9m,869,5e6437ec-05c4-44a5-b49a-70983868e8e6,2026-03-05 09:25:58
3749,fe168ad8-edd7-4666-9b22-b38ef33e1145,138,Apple,iPhone 3GS,iOS,0Xyh28zFZqpgprKZ,362,6cb0afb1-2399-4cdc-9354-85cc621878a7,2026-03-05 09:25:58
6515,bfe55942-02ff-40ae-8876-f50ab493f669,459,ASUS,ZenBook,Windows,6oli3LfXRVhTOjfS,569,01ef68a1-657e-4f3b-abef-1c3d0dfcb2ba,2026-03-05 09:25:58
7300,2129a8f0-453e-47be-a4fe-4f1b4a585fc0,105,Apple,iPhone 3GS,iOS,M6YlkXMI6bmbN51d,509,4ae160ac-e63e-4e8f-a50f-e0b0c92c5e84,2026-03-05 09:25:58
7761,0e88c207-6388-43c3-85b3-0aa1e60657d4,178,ASUS,VivoBook,Windows,LHOyzO6Ak1ZYghbW,437,32dff85f-cc83-403f-b679-85c056c0bd8b,2026-03-05 09:25:58
9899,c9f079e6-1650-43e9-badc-97ca3970edd7,166,Google,Pixel 5,Android,v00WuXqUwYSIFcSN,415,32b4cc26-beea-46c2-9b11-142ea5351354,2026-03-05 09:25:58
2308,8e97adf3-e37e-4d0c-a791-acee3e686c11,169,Google,Pixel 4,Android,JmuxtMsmmyOiKEcP,729,33869b16-ecd0-45b7-9dfb-3fbdd003083b,2026-03-05 09:25:58
1603,ff5af34f-ac33-4e22-b3f3-37c9677b78c3,183,Samsung,Galaxy S10,Android,sOpQnzeQQkaArtwP,691,fbc93659-25c5-4838-9602-90259e4fb472,2026-03-05 09:25:58
8035,2669b35b-6780-4ade-bfdd-d00b45c6c1b0,408,Google,Pixel 5,Android,c8sgK2uVp9uoxqxC,626,5dc5e88c-b2da-40b1-8009-db5fa0c7057c,2026-03-05 09:25:58
4415,f318f556-b2d8-4c4f-94a9-c60ffffb60f3,394,Apple,iPhone X,iOS,WegEU89Y6S1JQDM3,141,7cfd9b90-2073-44c1-8ab6-428141c5b18f,2026-03-05 09:25:58
8001,4b267e28-6d35-4d5b-b418-10340c804656,319,Samsung,Galaxy Note 10,Android,FAd0GR4DBxDsnKap,916,ff177a10-0242-424b-a0b3-5988176fa8c3,2026-03-05 09:25:58
6274,5408e685-e334-4a6c-af5a-844b60a7958d,316,Google,Pixel 4,Android,plVGAQwvGZEuG75q,243,ce806746-b155-4324-8ed7-4b573208a334,2026-03-05 09:25:58
8580,a4cba6bf-bb68-43f0-87d7-0d7ad8fe76a9,194,HP,ProBook,Windows,cdujSJki095yf1qq,866,7bca156e-1b9f-4898-8806-e7014b8c04f5,2026-03-05 09:25:58
6432,6ce4ef35-c64d-4803-9267-24d26716a649,375,Google,Pixel 5,Android,X26V0Y0FPNH8HtMK,936,fca809ff-b727-44da-ad86-216ed0b8a1f1,2026-03-05 09:25:58
7093,bc8be8a8-a0f3-4760-81ad-069977460815,447,ASUS,ZenBook,Windows,K0nzhQ3wz5dRjoD0,953,3950347c-24e5-42c9-abaa-3f691189f8d8,2026-03-05 09:25:58
4675,62cb443b-0318-4480-be84-ff410423fc5b,471,Google,Pixel 5,Android,AFAXMBR6gI53h2o1,376,16bc44ba-6cfb-4393-97e8-5f060c55b3d9,2026-03-05 09:25:58
2415,3281f434-50a5-4bb5-bd84-c8c213da11ac,281,ASUS,ZenBook,Windows,vKLVWIKuHV8IYE9r,670,433463c3-313f-4c87-afd6-f9136463d1c5,2026-03-05 09:25:58
1549,e7fc63c5-c3ec-4cd0-83de-71c404c8cd62,295,ASUS,VivoBook,Windows,HAwLtemuwa6wc42F,690,1ed1533f-10e9-4520-a002-2f1008a9757a,2026-03-05 09:25:58
8075,96b265dd-dbba-41f0-b57a-1805db44e7c4,188,Google,Pixel 5,Android,o1aI6wDA7X0QqFNt,285,6f7f052d-0a84-42cf-9a6e-dc3c7b6f7acb,2026-03-05 09:25:58
3456,c4c868cf-caf0-4a94-9181-9db7f4ce9c7e,212,Google,Pixel 5,Android,Lfa7QvoiRmAw534r,740,083007f6-ca14-405c-a191-92fea7d68cbf,2026-03-05 09:25:58
4630,37cb2c2c-76a8-486b-a78b-d3b43a4de65b,465,Samsung,Galaxy S10,Android,VDWM3Z6GbhgooQVn,228,cae4eea0-39af-4787-9b27-db69ebe3bee5,2026-03-05 09:25:58
5297,9f5217f5-1ee4-4fd0-9c4f-7c8af8550b23,439,ASUS,VivoBook,Windows,pstPeCOhrqxqvvD2,699,b019149e-15c5-451f-b8ae-9dbe668225a5,2026-03-05 09:25:58
5410,d3761ff4-1a7a-4031-be70-b7dbee3959ed,442,Google,Pixel 5,Android,TyJEU8ZwNd8g6q3N,139,d980befd-4dbc-449d-a860-ae795fe725a8,2026-03-05 09:25:58
8982,0db15d2f-61f9-4b90-9e4f-4eba75eeb557,432,HP,EliteBook,Windows,wlqBie2udJdaRtPY,542,66b9b505-5efa-4031-a98e-30cb46a89153,2026-03-05 09:25:58
7938,aeab6a55-05ac-45fd-a723-dc9cf835b80d,202,ASUS,VivoBook,Windows,rXvm4hmQ4PU0jItC,131,2ad5b2f2-d556-4456-95f8-8d92a85ba2d7,2026-03-05 09:25:58
1600,af8d42f0-600b-4660-bb92-4d600925008e,174,Apple,iPhone 3GS,iOS,lOZvO4TN0BVGiyyG,425,a51a683c-4e4f-4152-952c-78bf0a9f72ad,2026-03-05 09:25:58
1918,fcdebc21-1df1-49ae-9d86-67844423571d,267,Apple,iPhone 11,iOS,EJQGyRT4dfz5mMk0,311,0d2b9005-e221-420f-8ff4-ee491f3b4243,2026-03-05 09:25:58
6187,3dc22cc7-b067-41ac-8831-61d7705c3345,395,Samsung,Galaxy S10,Android,rMOEh4w91y5kYOBQ,830,3938819e-6fbe-4825-a910-3ae6762f4b1c,2026-03-05 09:25:58
1430,5e123bc4-c75d-4abb-8b83-e25895f1919c,60,Google,Pixel 4,Android,Qp1mKMedyMXC4ptS,402,3fd17dc7-4f03-4e03-9940-7e1d61deeb33,2026-03-05 09:25:58
5610,bccf6f20-91c7-4cae-b978-5ba93f7bdeaa,178,Samsung,Galaxy S10,Android,YIXzAwJBFzE8o1So,815,6c567a01-a98a-46ef-9818-abe30df3476e,2026-03-05 09:25:58
5795,c2cb6143-2365-451a-b323-3dc6dc16e789,489,Apple,iPhone 11,iOS,KxAwtvah2tw8i3pC,789,a8ccf3b0-2cb1-4f75-a71b-308a88662f6e,2026-03-05 09:25:58
2864,843ae4cd-ef00-4589-8284-105841e6119b,374,ASUS,VivoBook,Windows,7kirGFT9CNGrQTfT,682,992e8fca-bcfd-404e-b5d1-566cc8a0364e,2026-03-05 09:25:58
6119,53296dfc-e896-440b-876c-6966229f5fa8,217,Google,Pixel 4,Android,cuIKuIiLSEGklkf6,794,8fb82026-71c3-4b3c-8ddb-abb468e7ac15,2026-03-05 09:25:58
4612,e5fb1215-2628-4d3a-b14f-27c4a633e774,466,Google,Pixel 4,Android,gxWH3UwqKAOLXRtr,680,df58b874-2371-423f-8d62-66764a5edbab,2026-03-05 09:25:58
3523,307d9bef-ab4b-4f35-ae17-38bc15145846,435,Google,Pixel 5,Android,MJwujnSqRcA2wUgP,634,d2578561-28e5-4325-a6e9-8423e04d72d3,2026-03-05 09:25:58
8900,942410e1-601e-454c-8d39-6edb700360d8,478,Google,Pixel 4,Android,CTEAhSL46ik8QWeJ,282,8bced1cf-0a34-4696-80a7-bcd12b70edb3,2026-03-05 09:25:58
8247,8507649e-9a85-4963-90d7-e622d83e0b14,341,Apple,iPhone X,iOS,KBmdGM0816Uw8Oug,506,1a79c9f6-c676-4d77-86fe-b97ecf62b367,2026-03-05 09:25:58
3302,21f68e0b-6ff4-4e14-8659-b1479b079054,446,Google,Pixel 4,Android,TNeyMyHtdUNtYbjg,538,06e0715d-576c-4387-a3af-414d436f7ae1,2026-03-05 09:25:58
2840,73dc0729-b652-4d44-b21f-f8968571ce21,491,Google,Pixel 4,Android,xpUCPsh97OwvwfXW,528,b9651ae5-2a99-45e5-b9e2-9ff18387b7c2,2026-03-05 09:25:58
9981,eba31dcc-8bd4-49f9-99cc-457c8eb1029c,474,Google,Pixel 4,Android,5bDhDxiO1RsiVqjo,158,27ce3d22-64e2-4451-be99-6c5a281d88ec,2026-03-05 09:25:58
2550,3e02366a-703a-4aed-9f0d-d67c6356b5a9,359,Samsung,Galaxy S10,Android,jaNjkmeQF67FWWXF,108,e24ac637-612d-42c9-a1b2-d77061109763,2026-03-05 09:25:58
3802,488dffd3-e338-4f70-892f-0d33acc651d8,372,HP,EliteBook,Windows,6CFHTVNovdvmGi9R,521,d1ba9577-7ea7-4870-aa38-632a88bfde5f,2026-03-05 09:25:58
8311,08dc3472-deb2-4d61-8d72-0243b92f5b70,231,ASUS,VivoBook,Windows,g3ni45hfAAhLnifA,609,c1789ded-91aa-4c15-9fcf-4d221dd88db4,2026-03-05 09:25:58
6638,b452dfd4-c662-4164-ad9c-bf695e15edda,450,HP,EliteBook,Windows,pagwL3ls5z9mjgAR,172,223f19d0-b24d-4636-87a0-7868f05cb6fe,2026-03-05 09:25:58
4999,b388f19b-3253-4bed-8f56-79fd0dd934c3,169,ASUS,ZenBook,Windows,v8zgKFLURHlTfCXi,174,39837223-d196-405b-b09a-ca466e1869ab,2026-03-05 09:25:58
7292,df86c9f5-1b6b-4597-901b-8fa58e596cf1,146,Apple,iPhone 3GS,iOS,4euMYYGElBHsE5zB,779,db15767e-21bf-40f0-b2b0-33f2a92ae8ae,2026-03-05 09:25:58
1232,6f654878-03a7-4972-a10a-bf837979c9ac,299,HP,ProBook,Windows,EZRjOD7Q33ebRbye,825,852a3c88-1f07-4b94-8483-4d12b06d65b5,2026-03-05 09:25:58
4088,3ed95419-9086-4ee5-9649-7ae8cf3847a0,489,Apple,iPhone 3GS,iOS,FDmBDwr0qobVGI6Y,728,fc09bfdf-ba85-4c50-9ef5-652271d7b84d,2026-03-05 09:25:58
2314,472df09b-e4ec-4762-9ed6-cdc745bc7782,413,HP,ProBook,Windows,D14MrGfkzeOanfIt,619,66f87020-4e03-48a3-ac3f-fad6caeef7e8,2026-03-05 09:25:58
6968,77b8289e-4b49-4ed7-a996-9ba14930843b,113,Apple,iPhone 11,iOS,ykwl127HOrSu2Wlu,269,d9bec4de-0272-4298-8d3b-8977f8fd1558,2026-03-05 09:25:58
8938,1eae5ee8-e742-48e6-8cbf-3aa3bae976eb,392,Apple,iPhone 11,iOS,g7tm43C3i8NmZCo2,863,8255f5c8-0a18-4d79-a46b-f72c8c03a583,2026-03-05 09:25:58
9115,88be2cc4-b2c0-49c2-ba65-5c80f9947c66,337,Google,Pixel 5,Android,8PI7iVa1kwHoP5Ud,254,87ac9eb9-21cd-4717-b315-b61291ef6e88,2026-03-05 09:25:58
2895,e16c50ea-873f-4367-9483-ab214aef0fe7,142,HP,EliteBook,Windows,c6rathIkMaQea2lP,233,1f11aa65-f8c5-4293-b142-82fc74287c75,2026-03-05 09:25:58
1996,9193db6f-766d-4baa-96b4-596c0c0cf76c,483,HP,EliteBook,Windows,giEsMEFhYjNAH1qQ,625,2116cc24-add6-4e94-87ea-bc8c8f2029d7,2026-03-05 09:25:58
6041,c8697721-f0d0-4ded-ac76-6f17fb3f76d1,442,Apple,iPhone 11,iOS,KEKcJLufqMWKynGG,590,d760518d-843b-477a-adc2-e4ab371b0fc2,2026-03-05 09:25:58
2867,e59897ac-24db-4e9a-a65d-60505cdef15a,122,HP,ProBook,Windows,tiGk6GXzlQsYkXmh,233,021629cd-c48e-4e89-833b-181e8ba67a10,2026-03-05 09:25:58
6381,9da47c08-95a2-4b20-adfe-46ed5b490bd7,239,Apple,iPhone 11,iOS,1V7g2hViRy0MhPPC,972,88611404-a4cb-40d8-834d-a850ac25d438,2026-03-05 09:25:58
6003,88bbbae8-9726-4ad1-b019-50f3a4d7630c,154,HP,EliteBook,Windows,6bNq1ffoCzgDMxbj,269,0c562ae8-bdd4-4131-b64d-2c1282c946ea,2026-03-05 09:25:58
4568,4f524d53-69d7-411c-89a1-0bfd9669f674,378,ASUS,ZenBook,Windows,Nx4aQfvcFQAC5Fpa,471,4e452efc-55e7-456f-901e-b1fe32c62489,2026-03-05 09:25:58
1463,a58845ff-30b6-4c8a-88c1-3c266048de14,197,Google,Pixel 4,Android,JIC62GvSrIjbDize,114,17aec680-7828-4743-9393-4fef113c1116,2026-03-05 09:25:58
9099,3b6a0259-3fe4-49b1-bbf5-edcea2d8c26c,474,ASUS,VivoBook,Windows,OCm1pp0hUpNZx3qh,331,1d6b75af-e8a8-4f3c-b92d-c08b7747cb2d,2026-03-05 09:25:58
3941,82654560-67c1-49a3-a0da-7c424e3ba265,324,Samsung,Galaxy Note 10,Android,JJCAy4KQQdOCxXXn,422,cdcc5bdb-a0f2-4a8b-b8f9-b3bf2330f6c4,2026-03-05 09:25:58
8298,c45c435c-e6d0-4174-b419-359df2006914,170,Apple,iPhone X,iOS,Iyo9sNA1LkCiQtGB,217,9b6a1a7e-65b6-4fd3-b722-79eee889fd18,2026-03-05 09:25:58
5441,64c2ab15-7d87-46f9-a7ee-122216132a71,98,HP,EliteBook,Windows,KQTHxy7Dk8HWGG8T,328,83f8c03e-b45d-43be-a813-f85d75e59e8d,2026-03-05 09:25:58
3732,88691d8a-1d34-4518-9132-3639a307b970,124,ASUS,ZenBook,Windows,CfKnD4pCNv2DMVKz,782,132a25a4-67d7-4f50-8fa4-1f91ac5d4570,2026-03-05 09:25:58
5564,4a37ec56-6a7b-40dc-8728-739be195bb35,178,ASUS,VivoBook,Windows,Az11VQejeUHYPGaK,114,6f1a8c77-3660-415f-9b6e-33036c63cc5d,2026-03-05 09:25:58
7795,9dc66ddb-fa69-4879-9abd-a22df1fb8d6d,163,Apple,iPhone X,iOS,p74DxjCGl3lJvK5H,219,0d02977d-3ff5-49a1-99be-a4091df21eb6,2026-03-05 09:25:58
6460,7bb3ee4f-01e3-4acd-9a39-055c749eecb7,306,Samsung,Galaxy Note 10,Android,PE11HDKZ5w5uNYPA,111,4fa19018-e28c-407f-b52c-d9a13a4c427b,2026-03-05 09:25:58
2102,4c84e77c-c6ca-4ddf-bb7f-b08c018f2890,321,ASUS,ZenBook,Windows,85yJQx0Hvpo7VcFd,122,0cd3a59e-e935-4a48-8c6c-aea151e02798,2026-03-05 09:25:58
4373,fd4001eb-9308-4a0a-b27d-0ced8415d16c,111,Google,Pixel 5,Android,gn9I9MDz72CC3mdd,629,69ea0dc4-5908-489f-9c48-1c5ac50c52b3,2026-03-05 09:25:58
9038,272c7678-3760-442c-9781-e29126e7aa56,188,HP,ProBook,Windows,VeepAXgkNXB8YBA7,385,ae0735e0-9feb-4ce1-b4bd-cc8340a20317,2026-03-05 09:25:58
7412,017af04a-6113-4e24-8e4f-a53cc051bbfb,432,Google,Pixel 5,Android,FHY0E6LC5iwZqpsn,483,e482907d-9ddb-479d-ba91-73a029b2d182,2026-03-05 09:25:58
3615,addb5ec4-53aa-471c-99a4-63058ccc98a5,292,Google,Pixel 4,Android,ZHeqsmfO1dws5xwp,394,286cff7d-341d-4ce6-93d9-03613b51540c,2026-03-05 09:25:58
6354,db465b62-f594-43e3-8070-68e0986e0be0,250,HP,ProBook,Windows,usVAnyZPoPT70FPi,260,95dc3cf7-6275-49e6-9992-e37e7ae08113,2026-03-05 09:25:58
5622,9840f63d-2a4f-4110-94f5-14fb97b0b869,81,ASUS,VivoBook,Windows,i9fZ8Vih19X3LAmM,875,f854aae1-2441-4827-9da4-4db48f04af10,2026-03-05 09:25:58
2918,5df5c042-1746-48cc-8c99-f4e9a30d4297,463,Apple,iPhone 3GS,iOS,7SVJGH1mbpdBhNqB,174,8686c82d-3888-43ee-8e37-59f062c3351a,2026-03-05 09:25:58
5068,a05005d5-f1a5-42a6-a218-98e66d5767fe,369,HP,ProBook,Windows,vdqA6LY2PBN1k7AB,867,d3422be7-99f5-465a-8684-fcd663587b4b,2026-03-05 09:25:58
3204,0759d89c-a29c-4c37-8d2b-fa5649d20c20,273,Samsung,Galaxy Note 10,Android,vcZA4570WxRtp14Z,959,b45173fb-85ee-4514-afb1-5cf74d548080,2026-03-05 09:25:58
5975,ee5b5375-5fee-4c1a-8ac1-20f89a481942,338,ASUS,VivoBook,Windows,Fu3JK5kAuQQnqdp2,364,f68a94a1-2d33-4cad-bb62-aa4f2a3f1719,2026-03-05 09:25:58
8940,006e9876-1329-485f-948b-70d2bcbcd19e,132,ASUS,ZenBook,Windows,UmTKDDUN5A86c5IJ,124,5e895dad-cd6e-41b2-8e5f-b0fb4a970376,2026-03-05 09:25:58
