id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
1233,06d40cb8-2a98-4d07-b8ff-a870b9e4934d,280,Samsung,Galaxy Note 10,Android,N3DPA6p9Xpx9dDKL,932,560a4022-e815-4bed-ad07-413c8a06b0dd,2026-03-05 09:25:57
2510,dd812f3a-6b5f-4972-8c62-eab0fe74527f,152,HP,EliteBook,Windows,OUaPwCO3HdnMfu49,239,c5539dd4-3176-4527-823c-e353f4b2e210,2026-03-05 09:25:57
7446,d3049dfb-d713-4d29-bcc9-a3f6f6f5b198,146,HP,EliteBook,Windows,mX77v8rnT9YgvzBT,743,21e60852-b164-48ec-a67d-44e5b3a1ef13,2026-03-05 09:25:57
2967,371328fc-4157-4ded-abf1-300ed137200b,185,Samsung,Galaxy S10,Android,oGZc69m6oJ3CWUMi,868,71cbc175-681b-434a-ae50-6f7193100630,2026-03-05 09:25:57
7300,6aa75758-5127-4e6c-a051-c36724383d78,320,Samsung,Galaxy S10,Android,FoqrRkEiUF5Qfi4o,213,e6e98ae8-0473-4512-86be-69b0f2cc666d,2026-03-05 09:25:57
2214,84064179-7e77-4062-a985-ee9f9bb6643c,354,Apple,iPhone X,iOS,uX7yXg6OtPXowrgN,288,5e3c19c5-0e03-4411-b578-bf9a888e4d47,2026-03-05 09:25:57
3279,2b11ccea-ef3b-4fbb-836c-89c42146e314,178,Google,Pixel 4,Android,dDJoupD1R1yNnosE,232,6cb3c5c5-14aa-4b4b-9617-fb3d929a6952,2026-03-05 09:25:57
2211,47e8519f-a0cf-43fa-a849-ce2b4afb2d41,192,Google,Pixel 4,Android,OnSsqDRc7laMPz5D,973,a945549e-6b29-4187-9337-be3f9cab3d37,2026-03-05 09:25:57
7429,456571b8-a134-4ec7-b028-4474fc0b59e6,154,HP,EliteBook,Windows,h7wHSNZAwldF7Lf3,789,43b26663-3a5f-4c27-b72e-f58fec21d641,2026-03-05 09:25:57
1026,37809172-9ba5-44d3-8b2f-bd8bd42aed6e,425,Apple,iPhone 11,iOS,vkozmxhUWjs4nZTy,623,e547910b-5ac5-4181-97eb-314fab3b38e2,2026-03-05 09:25:57
4133,cb765735-b1c7-4d63-90b5-387a821a4a9a,360,Apple,iPhone 11,iOS,PFZ3PXjEHTiBM4oh,740,0816f5e9-46ac-4931-97bd-d53b819758c2,2026-03-05 09:25:57
9651,2da33f1b-54dd-4f9d-beaf-058eb933947e,267,ASUS,VivoBook,Windows,tumLI3oSiFlc091G,700,81cd5eb9-6c53-4a62-bbf0-8319ad6671fb,2026-03-05 09:25:57
9031,a4a82e60-4233-4bc6-baeb-652a36dd2e33,206,Apple,iPhone 3GS,iOS,ATE2O6ZnArRXF5lT,563,4bc7bd54-28b7-4c3f-91c9-e82af8572f10,2026-03-05 09:25:57
6513,0e0d54be-7f27-4745-a092-8ae4d2f8d43b,319,Google,Pixel 5,Android,HDHQ8vITxy494Djl,236,0802b73b-c135-4257-b5ac-8f9a10d4eacc,2026-03-05 09:25:57
5250,65615a88-7b73-4c81-a1c9-8c34e745ac54,256,Apple,iPhone X,iOS,4aSMFcwCRNAe5q1o,415,56894dfd-ee66-4203-92a3-bf5e3f3d38d0,2026-03-05 09:25:57
2411,bb352c8f-5f99-4dcc-9029-52489bf4c544,400,ASUS,VivoBook,Windows,Damyol63IdltaLUY,413,7f325c88-66ec-47cf-9b98-6b283e8249ea,2026-03-05 09:25:57
9901,789bd049-1a26-4cdf-ac10-fd6761621865,478,HP,EliteBook,Windows,x3LONIbJBmWkwDcM,334,559b1a2e-c6f3-44dc-b044-2da60ada073b,2026-03-05 09:25:57
1331,6c4bc6b5-7479-46ab-a87c-3c7b12611597,455,Google,Pixel 5,Android,p5bi3Z6J1Weumf1N,525,a0027bfd-a028-441d-adc5-160a5990679a,2026-03-05 09:25:57
8616,ad53438b-50c1-4faa-a4c4-fc3d8eca87c1,207,Samsung,Galaxy S10,Android,z5hHblrsOzdWKQTY,132,06cb1388-d0a8-41a3-81c0-61c029d99d2e,2026-03-05 09:25:57
3664,77e0b57f-0706-428d-9211-98f89e7ca72c,243,HP,EliteBook,Windows,EUd5SLsltBfXjeap,909,0c9f830b-0ab6-4be0-b7d6-d94c89a94c83,2026-03-05 09:25:57
6279,116423b3-cfb2-4996-ac5f-f3b6e5d84d9b,167,HP,EliteBook,Windows,V563pXtLRGsKgjV4,790,cd404f31-788c-4c2c-b86b-72abfc9063e0,2026-03-05 09:25:57
7230,addc4ab5-a253-4370-ba8b-d2757a85318b,330,Apple,iPhone X,iOS,w1vOXzUnNa68nCIK,261,8c7b1b64-cf7c-4e1b-962b-490640bcd669,2026-03-05 09:25:57
2120,da9eb3e4-399e-486e-8a7a-54bcd967ae88,236,Google,Pixel 4,Android,JKZstJPkc6lpcNih,671,5eebb4b7-8993-49bc-ae40-c9d82a713823,2026-03-05 09:25:57
9056,eca44313-2d6d-4716-b190-44d06a5df214,159,Samsung,Galaxy S10,Android,xgprgMSbkn2jEffH,502,b5c31db4-9a38-4745-83ac-823c96410012,2026-03-05 09:25:57
5828,87e1439b-8d7b-4a27-8873-8f1b985d3808,263,Google,Pixel 4,Android,YMV8WJpwL1pPypQa,800,2dceb403-4c48-4fc1-ac71-6d719ca22bc1,2026-03-05 09:25:57
8363,f0dde3e2-6354-41d0-a717-fa2bcf0ef16e,241,Apple,iPhone X,iOS,t2USicTgvPfhcuHj,384,32f671ed-a08a-45e8-97f5-da09dc8190ef,2026-03-05 09:25:57
1665,160071b9-7090-4b7a-8f83-818fea00fbb3,433,Google,Pixel 4,Android,DAm6TQOfjEPuL7lf,818,ca21937d-a619-4132-8bd7-9b78a5651e0c,2026-03-05 09:25:57
7189,f028bf47-cb34-4509-806d-66b30c296dc0,285,HP,EliteBook,Windows,aOHP0cgGyRf7khb1,615,13a7a850-9041-4f5a-b85b-93bf49c8bd43,2026-03-05 09:25:57
6359,584dd9ab-b7c1-4c97-81be-847bb4f8f958,241,Samsung,Galaxy Note 10,Android,faN0HYANN3ema6tl,365,074b3ae9-7451-4180-9244-324870638867,2026-03-05 09:25:57
9905,3b447559-fa37-4893-a3b9-c43f35a4f1c2,68,Samsung,Galaxy Note 10,Android,yTGWbz7NtfAQSnqV,742,dd79e676-41de-4dad-8529-b02ae33a0354,2026-03-05 09:25:57
5029,14f8ba51-a6e8-4214-8479-1e82111458c8,352,Samsung,Galaxy Note 10,Android,Jo10M175LeqM7X10,652,815be115-7276-4636-89bd-dccee26ae5b1,2026-03-05 09:25:57
7649,5965e709-9c33-4290-b1ba-cf86f419904e,451,HP,EliteBook,Windows,VJZFCwFaQnieYmsZ,943,3bfec13f-e0ae-4e15-8d64-44604d711704,2026-03-05 09:25:57
7747,8d341cb6-ed5b-4ea2-af06-c6dccc99b1c3,347,ASUS,VivoBook,Windows,G7STAHxYviAHCS6W,559,4b5ab6d9-5147-44c0-8b39-b144c18f6e6c,2026-03-05 09:25:57
8357,7d8ae039-0823-4d92-bd82-d20e71fe56b1,158,Apple,iPhone X,iOS,N3YWmk1zUTe9fycP,732,8f2ffd5b-fff6-445a-9129-2824bfd7fd4d,2026-03-05 09:25:57
9102,160e286e-0b2e-4d00-afea-8a4b9c0e72b0,420,Apple,iPhone 3GS,iOS,6zw2AM0SovDE6HDA,209,a47f486e-b2be-4602-8ae2-52f3461ff3b2,2026-03-05 09:25:57
7150,ce4d5c15-b4c6-4b3d-aab2-1794b69b1ebc,343,Samsung,Galaxy S10,Android,akeZLGNsJjtK70xm,417,30fa7399-7ba6-4c96-8808-583375928448,2026-03-05 09:25:57
2871,18575c04-6368-4e13-8bb6-eba533cfdda5,288,Google,Pixel 4,Android,plj1wy13eIDSsxbv,908,8b762f27-c442-4762-b820-78f44a2086a4,2026-03-05 09:25:57
7419,e1b04561-d527-4f1d-b0ec-ee416fabff1b,482,Samsung,Galaxy Note 10,Android,HaQEHH6Et6Hytgyg,537,b5980aaf-a906-4f27-b8f8-e4ae05d14bcc,2026-03-05 09:25:57
9256,a63a733f-073b-4ce3-aab7-aad5f932c7c0,284,Google,Pixel 4,Android,GbDWTDZJLsh6Zo4U,290,8dbdef34-f28c-4c1e-a184-1efa03a115bd,2026-03-05 09:25:57
