id,uid,plan,status,payment_method,subscription_term,payment_term,user_id,dt_current_timestamp
9055,97c82bd6-5208-46b7-842a-ef006a3500e2,Standard,Idle,Bitcoins,Quinquennal,Monthly Payment,332d703d-46ad-42e8-9fdb-416963aae74b,2026-03-05 09:26:25
8960,6eb1135c-41f5-4ab1-b9ee-4b66b1916ce5,Bronze,Blocked,Paypal,Weekly,Pay per Use,48b1e182-e138-4d4d-9b85-20eca7288acb,2026-03-05 09:26:25
8221,2d93bdf2-f476-4175-a50c-60253c8c9c19,Basic,Idle,Paypal,Weekly,Payment in Advance,dfb425cf-a9fe-4750-91b6-f17dddf885a9,2026-03-05 09:26:25
1915,34ec03eb-788c-4de1-bfd6-7b6ad011d63c,Gold,Idle,Credit Card,Yearly,Full Subscription,069c0849-9133-4788-b346-26796d6fc1c4,2026-03-05 09:26:25
2937,0ab65265-3918-44cf-825e-45bb99517db2,Platinum,Active,Bitcoins,Lifetime,Payment in Advance,df387b0a-40de-4784-871c-b2899e70d7b2,2026-03-05 09:26:25
5373,29c5aa3b-571d-4ec7-8749-aba0410dfea5,Basic,Active,Credit Card,Monthly,Payment in Advance,751288d4-3cf5-4462-9886-dcc96e7dc7d0,2026-03-05 09:26:25
5039,5028f2ee-88b0-40e5-bb0e-c49a18e37fc1,Gold,Cancelled,Credit Card,Weekly,Monthly Payment,4933ba5c-3542-4382-9b82-4a1f01f3f029,2026-03-05 09:26:25
5747,834eb033-e9ab-4412-8583-1253d4e867bc,Bronze,Active,Money Transfer,Monthly,Monthly Payment,742ccd98-2019-4121-9360-54dc8bb5def4,2026-03-05 09:26:25
2793,0df5b8d3-ff4d-4433-b986-59c8f92e605f,Gold,Idle,Alipay,Monthly,Monthly Payment,f7849073-0149-4ab6-ab31-0172fa8e90a2,2026-03-05 09:26:25
4460,a65cedc6-0fee-4e53-aa7a-c9a286b6d58e,Bronze,Blocked,Paypal,Lifetime,Payment in Advance,0d0607ac-c289-474f-a192-d9e4dcf9661b,2026-03-05 09:26:25
5845,3bbc6cdc-8bbc-47c5-9a35-2718da97558e,Basic,Idle,Credit Card,Monthly,Pay per Use,37f00695-cb8b-4472-b223-a3576c69534c,2026-03-05 09:26:25
2596,cabf16b2-7d82-4d0f-ac0a-1f818bc539b6,Basic,Blocked,Paypal,Quinquennal,Payment in Advance,61fafacc-8f5f-40b5-9fc5-c3d40d4b8d46,2026-03-05 09:26:25
4558,5c638e75-2ab1-45bd-95e0-a69b4b8dc527,Platinum,Active,Bitcoins,Quinquennal,Full Subscription,b5ca421b-b44c-4fc6-a3f5-55a05a475636,2026-03-05 09:26:25
7217,b24f6367-f6be-4c8a-b8c8-ba8d6b34ae50,Basic,Active,Google Pay,Quinquennal,Payment in Advance,3086bac1-8072-4ae9-9b0c-3df76bd0491d,2026-03-05 09:26:25
9799,ae5fc4e1-0973-4688-aafb-d9b54904a151,Gold,Active,Google Pay,Lifetime,Full Subscription,4a97baee-0a5a-49bb-91dd-dd1ed526c8fe,2026-03-05 09:26:25
8897,c8da5f39-a92c-43d2-8e92-ffa2d6665b5f,Bronze,Active,Bitcoins,Quinquennal,Full Subscription,418b58e4-f942-4cc0-ae9d-12bced87884c,2026-03-05 09:26:25
5960,16b43b0f-5725-4b25-b24d-0e9042df114a,Gold,Blocked,Money Transfer,Weekly,Monthly Payment,3b1c0331-955b-4213-822b-4288f823a908,2026-03-05 09:26:25
9867,309a06c5-b5cb-4e52-8732-b8d77e159718,Platinum,Idle,Paypal,Weekly,Monthly Payment,d16cf4e5-0e9b-4da2-ab91-05a11d6ee347,2026-03-05 09:26:25
9851,0e282126-c44b-431b-9d7f-f3946299e5f6,Platinum,Blocked,Alipay,Monthly,Full Subscription,4ef2636f-c0fc-427c-b7ff-bb294fc35b38,2026-03-05 09:26:25
8712,28f839db-4282-4131-8628-7c32a5316d18,Standard,Blocked,Google Pay,Lifetime,Monthly Payment,a78d3d32-4bf1-45b2-aa28-3ea2fd210f61,2026-03-05 09:26:25
1699,a3c603e4-425f-465c-a8f4-8781569a53c9,Standard,Cancelled,Money Transfer,Monthly,Full Subscription,e370b946-bc46-408c-91a9-823d72dd3300,2026-03-05 09:26:25
4041,f447f32b-f902-458a-9dd2-c78e0d5378eb,Platinum,Idle,Paypal,Quinquennal,Payment in Advance,e4c01b76-4e91-4ac4-8c5c-534952077266,2026-03-05 09:26:25
4732,f753daff-1d2c-4967-b359-86f5f6fb990e,Gold,Blocked,Alipay,Weekly,Monthly Payment,7631a93b-2081-4a34-ad13-2aa4313b6597,2026-03-05 09:26:25
4868,6133bed1-e659-4bcf-8066-1c260eebc593,Gold,Cancelled,Bitcoins,Lifetime,Payment in Advance,5620a5b5-4106-4f86-91a5-852fbbc17db9,2026-03-05 09:26:25
8490,6af4f8aa-e27a-4639-83af-3957c6d6e661,Basic,Idle,Credit Card,Monthly,Payment in Advance,a3cd0789-5088-4af1-a2d7-9192dd2b7a75,2026-03-05 09:26:25
2667,35caafe1-ee50-4275-a144-9beb0b123aab,Gold,Active,Paypal,Yearly,Payment in Advance,16c131ba-d2e6-4615-97d7-4bce8c74e14f,2026-03-05 09:26:25
6529,a736be43-2ec1-4a52-81b9-838f6d2fcb80,Platinum,Cancelled,Money Transfer,Quinquennal,Monthly Payment,72e21b03-24ad-47a9-8cde-29f540814770,2026-03-05 09:26:25
2130,bb411b9d-9b5b-4c2f-be85-bad376a02933,Standard,Blocked,Alipay,Weekly,Full Subscription,e10a81a0-4b89-4bea-8f4f-46cc417bd480,2026-03-05 09:26:25
6527,fc8b9f7e-28b1-40a6-b03e-a0150f142459,Platinum,Cancelled,Alipay,Yearly,Full Subscription,d75b8e28-b3ff-4199-b074-cd7d585b6f1a,2026-03-05 09:26:25
8953,57a4cfba-8a12-4172-83c9-5f93ff392c0d,Platinum,Blocked,Paypal,Lifetime,Monthly Payment,7fdff080-3fb3-4cf9-8b8b-8f13f9c292c7,2026-03-05 09:26:25
6269,1850d09c-3807-4d0d-80e6-c0269000d10d,Platinum,Blocked,Paypal,Quinquennal,Monthly Payment,7657962e-b1fe-4478-960c-6851f4f9ce3d,2026-03-05 09:26:25
7569,5fe81e98-2e72-4a02-b51a-b7325e50fc54,Gold,Blocked,Credit Card,Lifetime,Monthly Payment,45ad120a-f3a4-4dc0-9c9f-35b5eb255a89,2026-03-05 09:26:25
8830,97c37d33-eaa0-4d2a-b05f-55a61909f851,Platinum,Active,Money Transfer,Lifetime,Pay per Use,0a2b5ebb-959b-4d88-aed7-fce17e1042ab,2026-03-05 09:26:25
2265,c0ce55ed-fc55-42fa-9e12-9c1fc28665ea,Bronze,Active,Alipay,Monthly,Payment in Advance,95bdcbdf-3da5-403b-af1c-2d371d048ced,2026-03-05 09:26:25
5399,b4f3ebac-85c1-4d32-a545-5be501401f58,Standard,Blocked,Paypal,Yearly,Pay per Use,3879fe93-780a-41e9-bb53-e9bac8b9cb50,2026-03-05 09:26:25
1615,58e1d909-1f66-46fe-a6ef-b071c37458a2,Platinum,Blocked,Credit Card,Yearly,Full Subscription,14002aa3-1c9d-4498-bed5-4d93e9876bca,2026-03-05 09:26:25
8566,c2edaabf-63bb-4e7f-86f8-44c5e3682ec3,Standard,Cancelled,Money Transfer,Lifetime,Full Subscription,effffa19-cadc-4513-b445-15eb1e72151b,2026-03-05 09:26:25
2408,5e3de428-3a32-4bbc-ae88-fb06f3b1c1fc,Bronze,Idle,Alipay,Quinquennal,Pay per Use,8f7b9739-15ec-45ba-b762-8ccecd795cc9,2026-03-05 09:26:25
3921,caea7814-11b0-46e7-8ba2-4ab1118fa797,Standard,Idle,Alipay,Monthly,Payment in Advance,2616fdb7-e0ca-4163-b8e3-cfd2a0f8491d,2026-03-05 09:26:25
3755,276ada29-b61f-494a-9f6d-5a5b43089758,Standard,Cancelled,Alipay,Yearly,Payment in Advance,ce2aef1f-c504-41da-8bd7-46a0544e6e3a,2026-03-05 09:26:25
2465,0871e046-a3b4-471c-b19b-0a585e68c3bc,Gold,Active,Google Pay,Weekly,Monthly Payment,22fac536-64c3-42a2-afbd-126c8198e950,2026-03-05 09:26:25
8974,bdd7a6b3-ce5b-4518-9d79-9b483dd93461,Gold,Blocked,Alipay,Yearly,Payment in Advance,e966e6a1-cdbc-4370-a7a9-3f3368ece04b,2026-03-05 09:26:25
3264,3291088f-a983-4e59-974e-615959d8cc46,Platinum,Idle,Credit Card,Monthly,Full Subscription,41a30ece-0a94-4b82-9f23-7307377e1b52,2026-03-05 09:26:25
9283,7547a861-d204-4b64-8e74-08230a1d981c,Basic,Blocked,Money Transfer,Monthly,Monthly Payment,7e436bc8-dd39-444b-9150-0826355f0662,2026-03-05 09:26:25
6561,c0464a39-0835-47c2-ac94-46d7a7d01ed7,Platinum,Idle,Money Transfer,Lifetime,Payment in Advance,069e0d81-e432-436a-a3a2-59e1b2db4fc0,2026-03-05 09:26:25
5450,6c7a9213-eb0f-4142-962f-c476b0f6ebec,Gold,Idle,Alipay,Quinquennal,Full Subscription,60ba6a49-a20e-4a24-a8f0-61e8bcc41427,2026-03-05 09:26:25
9476,93211ef7-a12b-406a-8a20-c4250181d729,Standard,Cancelled,Alipay,Yearly,Monthly Payment,2ec961f3-037a-4376-80f8-a62b5d756b68,2026-03-05 09:26:25
9498,bc2e402a-77db-4c0c-bb0e-0e1770252cd3,Basic,Idle,Google Pay,Quinquennal,Full Subscription,7229ab2f-4ae5-4818-8d0b-fda9f764b96d,2026-03-05 09:26:25
9093,9df0b98b-bbbe-4c58-8517-57b06aaa7f8c,Basic,Active,Google Pay,Quinquennal,Pay per Use,3f47b867-ab92-41bd-993c-80b0ac9d1963,2026-03-05 09:26:25
1339,6ba432be-92a7-47d9-9f98-dc251e9c14d9,Platinum,Idle,Paypal,Lifetime,Monthly Payment,a4f16f2f-5a2f-4314-830b-f7b0bcea8917,2026-03-05 09:26:25
3737,394d9b0f-6c6d-494a-914a-d6d2fb6d59be,Platinum,Active,Money Transfer,Quinquennal,Pay per Use,7ca6446c-ec27-4986-8259-ccd03320bca9,2026-03-05 09:26:25
2437,14efb3c9-fc04-4836-a713-d2b0444db988,Gold,Blocked,Credit Card,Yearly,Pay per Use,8f666036-7566-448a-95ea-eb03a8f7adaf,2026-03-05 09:26:25
4929,49d570c8-ae92-4368-a40d-f8196a27782a,Gold,Blocked,Credit Card,Monthly,Full Subscription,77c014fb-eff4-4c0d-a5bb-7d4abbdb3706,2026-03-05 09:26:25
7357,a13ef557-91a9-4e4f-b9dd-d423ded58e1d,Gold,Blocked,Credit Card,Monthly,Pay per Use,595867ec-66d7-4065-84d9-4a0cb1f114b5,2026-03-05 09:26:25
7994,243ff3ca-b737-4553-a775-43c3c53cd447,Platinum,Idle,Money Transfer,Weekly,Pay per Use,45cc0aa2-2f12-4965-ac19-6e1d2a1ee6fb,2026-03-05 09:26:25
9145,256dd5a8-e92c-4750-85a7-118494738cd3,Platinum,Active,Money Transfer,Weekly,Full Subscription,822ca7f0-89ca-43e8-b268-87abaeaca127,2026-03-05 09:26:25
8882,3708643a-8334-4976-a946-c33e436aaaf1,Bronze,Active,Bitcoins,Weekly,Payment in Advance,bee70e47-5568-4dc9-9ef5-2b592c5eb1ff,2026-03-05 09:26:25
1738,7f9750f9-5958-476a-994c-0cc0edc00022,Platinum,Blocked,Paypal,Yearly,Payment in Advance,2c95eb39-7e78-4076-9a01-575c9c3d99a9,2026-03-05 09:26:25
1010,d4fb8be4-f86f-45f9-8ecb-8d86ab6d29c6,Basic,Cancelled,Credit Card,Quinquennal,Pay per Use,a0209eb6-17d6-4656-9a5a-81fe31e32cd6,2026-03-05 09:26:25
7159,3ebcca0e-7676-485e-a5ad-7c2cfccdcc07,Bronze,Cancelled,Credit Card,Monthly,Full Subscription,3baa4f19-58df-46e7-a92d-ec14130d3cf8,2026-03-05 09:26:25
3275,86f3f35e-be51-4d45-9634-a2348ec81d7e,Platinum,Cancelled,Money Transfer,Lifetime,Pay per Use,eb357048-142d-4936-99ef-0fbc4dc74484,2026-03-05 09:26:25
8103,ad2dc9bc-492f-4698-920f-bcd010940e0a,Bronze,Blocked,Alipay,Yearly,Monthly Payment,a4816445-f27d-4119-a8a5-0676d19425c7,2026-03-05 09:26:25
4217,ecb15318-d646-40a3-ab78-f2f184406824,Bronze,Active,Credit Card,Monthly,Monthly Payment,43d35583-c4c8-48d5-9aad-28b072e97c8b,2026-03-05 09:26:25
7821,70eaf919-cefc-4657-bfb3-3848239f70e5,Bronze,Active,Money Transfer,Monthly,Payment in Advance,89322783-fea2-407c-a311-6acebfe95216,2026-03-05 09:26:25
7121,ed329f31-76f3-4e68-9472-cb18b8f7d2b2,Bronze,Active,Bitcoins,Quinquennal,Payment in Advance,197fa526-4af7-44c2-a0bb-5d72a5a8c1d6,2026-03-05 09:26:25
1213,e0eedd1a-43ce-433f-8231-c89d96e44055,Platinum,Idle,Money Transfer,Weekly,Payment in Advance,ce4a6705-53da-4f58-9e74-da29b9e69b23,2026-03-05 09:26:25
5351,5ed8bc1d-1166-40bd-89b6-de345a44da88,Basic,Cancelled,Alipay,Lifetime,Monthly Payment,196093c4-96cd-4986-9bbe-3a2ecfefaf3c,2026-03-05 09:26:25
4930,66965150-62bb-482b-8ece-93802924b96d,Gold,Cancelled,Bitcoins,Yearly,Payment in Advance,80c6c06a-d447-4113-baa4-c8c1f3335700,2026-03-05 09:26:25
2173,e0c335a0-2ecb-45b3-8d7f-e68927668013,Basic,Blocked,Paypal,Yearly,Payment in Advance,f1c624be-dd3a-4b7a-8f9f-e5c9319fbd99,2026-03-05 09:26:25
9059,1304fedb-7cdd-4bc8-8f1e-995245252246,Bronze,Idle,Paypal,Weekly,Payment in Advance,ac927175-a05e-4e28-8613-dc28238e5a9d,2026-03-05 09:26:25
3018,479b68bf-f9a4-4de1-9bea-cb1b5b1270e9,Standard,Cancelled,Credit Card,Quinquennal,Monthly Payment,c4bde75c-05e4-4a11-bba8-b1f71a96e3a7,2026-03-05 09:26:25
6928,6cb3c12f-16e2-449e-ab93-9efce121bb64,Bronze,Blocked,Money Transfer,Quinquennal,Payment in Advance,2033c7c2-6005-40b2-9806-1ccbd12d6967,2026-03-05 09:26:25
4230,95dc2760-21a8-48c8-b126-0086ed56b0b2,Basic,Active,Bitcoins,Monthly,Payment in Advance,80962b8b-aff7-4d31-b5b8-5667280bacdf,2026-03-05 09:26:25
7048,db52739f-0039-4a32-8fbd-0528b7b2690c,Gold,Active,Google Pay,Lifetime,Pay per Use,82463d33-7c31-4d48-bcb9-8cc89ca9551b,2026-03-05 09:26:25
5872,4bde6a04-466d-45f1-84c7-623e58e0e070,Bronze,Cancelled,Bitcoins,Yearly,Payment in Advance,084a77b5-1c85-41d5-8c06-0e040b7da9eb,2026-03-05 09:26:25
9136,8c272ae8-6ff3-4a2f-bf74-b4a0d858c31c,Bronze,Active,Money Transfer,Quinquennal,Pay per Use,33fa6966-eebc-45ea-a50b-6b30bfd1512a,2026-03-05 09:26:25
4875,af61f196-3ad0-4e1c-a391-2c2bee6d43c5,Basic,Idle,Alipay,Quinquennal,Full Subscription,600c1ace-ac44-4678-9860-cd6976f722d8,2026-03-05 09:26:25
2950,2bb4df2c-dc72-4274-bba8-51f3b25bb8d1,Standard,Cancelled,Bitcoins,Yearly,Pay per Use,28d0fc78-c1ed-4d6f-a239-685de367bd6c,2026-03-05 09:26:25
5295,af8cdf35-c7e9-4085-a95e-cbf7813571a1,Bronze,Cancelled,Money Transfer,Quinquennal,Full Subscription,241d57f4-fa39-4978-98d9-22715a3f4cff,2026-03-05 09:26:25
8245,1b044f1c-4077-4c46-8368-bd49eb21d421,Platinum,Cancelled,Alipay,Quinquennal,Full Subscription,35c2169c-e70d-4400-b5d7-849df20e0cea,2026-03-05 09:26:25
5818,04d2fd9c-c735-414b-b90a-43638d010114,Basic,Idle,Money Transfer,Monthly,Pay per Use,6929e01a-a086-41c9-982c-de037162ebda,2026-03-05 09:26:25
5638,632b6d54-62ba-482d-af0c-a080350a03a3,Gold,Cancelled,Paypal,Weekly,Monthly Payment,1969622d-c738-4b86-b744-faa0e526f1d6,2026-03-05 09:26:25
6231,8bd9cdbb-528b-4e13-a50a-3e72f8797993,Basic,Active,Money Transfer,Lifetime,Payment in Advance,081d9d27-6a7c-4a10-9765-45678167687c,2026-03-05 09:26:25
1732,b2ab17ed-c3aa-4e7c-bb5a-67d391e2734e,Basic,Blocked,Alipay,Quinquennal,Pay per Use,80f2f14e-9967-4453-ace2-7c6364f57679,2026-03-05 09:26:25
7932,8550c258-4c08-4170-b250-3d5991a600e4,Standard,Blocked,Credit Card,Lifetime,Full Subscription,fc4d29c8-d748-41d6-a4dc-30338efaeda4,2026-03-05 09:26:25
