id,uid,plan,status,payment_method,subscription_term,payment_term,user_id,dt_current_timestamp
3738,38cab3e4-0239-456e-a3c3-614fbe3af640,Basic,Active,Alipay,Monthly,Monthly Payment,4d82bd39-04af-4c7a-b581-6843e7c42aa3,2026-03-05 09:26:24
7198,b59be088-f88c-402b-941c-0f0f8f9c1574,Platinum,Active,Bitcoins,Yearly,Payment in Advance,1bd669e0-7d26-4463-9913-3bf9e6e14af4,2026-03-05 09:26:24
8098,3eb54679-47f5-4d20-9b9f-7111a2df0817,Gold,Active,Bitcoins,Yearly,Payment in Advance,25a66ef6-e3dd-451e-a665-0b3450fd6ef8,2026-03-05 09:26:24
5951,bdafc158-2302-4fd1-8af2-a7ba17875f49,Gold,Cancelled,Alipay,Yearly,Payment in Advance,a32ed961-7f50-4834-b36f-7e099acfca82,2026-03-05 09:26:24
1806,37620492-cf39-4559-a698-1fb62b92f390,Bronze,Cancelled,Alipay,Monthly,Pay per Use,44fb7521-93f8-46f9-829b-9f7bbfa152d7,2026-03-05 09:26:24
7518,d44ecefb-4150-4c94-9ef7-c4a66fc495b5,Bronze,Idle,Money Transfer,Lifetime,Pay per Use,e0511673-e477-4ad8-bff7-da3be9a5f7a0,2026-03-05 09:26:24
8084,b3b6c2f9-baf7-40c8-ba17-1f73fc7f593f,Standard,Blocked,Money Transfer,Yearly,Payment in Advance,09692551-4cf5-4548-b46e-f0ec33cbacea,2026-03-05 09:26:24
4409,d281bfb8-7cd4-4463-9904-d69b2ebe8729,Basic,Blocked,Credit Card,Monthly,Full Subscription,255c9b9f-b24a-4267-b716-3874403e0f31,2026-03-05 09:26:24
4376,a3812843-c5f5-45e3-8e15-3c002efde7c5,Platinum,Idle,Credit Card,Weekly,Payment in Advance,5e6437ec-05c4-44a5-b49a-70983868e8e6,2026-03-05 09:26:24
1479,ac67608b-1ac7-4154-aac5-d169a9a85dbb,Gold,Idle,Credit Card,Weekly,Full Subscription,6cb0afb1-2399-4cdc-9354-85cc621878a7,2026-03-05 09:26:24
1208,196927d9-ac2a-415b-b6f0-6d901454f12a,Platinum,Active,Money Transfer,Yearly,Payment in Advance,01ef68a1-657e-4f3b-abef-1c3d0dfcb2ba,2026-03-05 09:26:24
6259,192db799-5039-448e-a880-f3195d3a98fe,Platinum,Active,Alipay,Monthly,Pay per Use,4ae160ac-e63e-4e8f-a50f-e0b0c92c5e84,2026-03-05 09:26:24
1623,2079bc9c-6b69-45a9-ada5-d9f5ef3bf43f,Basic,Blocked,Bitcoins,Yearly,Payment in Advance,32dff85f-cc83-403f-b679-85c056c0bd8b,2026-03-05 09:26:24
7227,0457d8a9-aac0-48bb-be85-c04ee6a6a828,Basic,Cancelled,Bitcoins,Yearly,Monthly Payment,32b4cc26-beea-46c2-9b11-142ea5351354,2026-03-05 09:26:24
2324,dae79cef-4312-4b41-8655-bdfc5cab5bde,Standard,Active,Google Pay,Yearly,Payment in Advance,33869b16-ecd0-45b7-9dfb-3fbdd003083b,2026-03-05 09:26:24
3314,ca0821c0-51b9-4d40-88e6-e546a27c2e4a,Bronze,Idle,Google Pay,Monthly,Monthly Payment,fbc93659-25c5-4838-9602-90259e4fb472,2026-03-05 09:26:24
6432,366af3f8-cbc0-44b7-b207-f3bab64c5774,Gold,Active,Money Transfer,Yearly,Monthly Payment,5dc5e88c-b2da-40b1-8009-db5fa0c7057c,2026-03-05 09:26:24
8274,785f586e-4c07-472f-abf9-7fd31e8a6a9d,Gold,Cancelled,Bitcoins,Weekly,Full Subscription,7cfd9b90-2073-44c1-8ab6-428141c5b18f,2026-03-05 09:26:24
1768,01fc26cb-826c-49b0-9419-372e60747520,Bronze,Active,Paypal,Lifetime,Monthly Payment,ff177a10-0242-424b-a0b3-5988176fa8c3,2026-03-05 09:26:24
5594,ff749bde-af15-4d11-8f2d-8f97b438e0f8,Basic,Blocked,Alipay,Quinquennal,Full Subscription,ce806746-b155-4324-8ed7-4b573208a334,2026-03-05 09:26:24
1623,fd7b62e6-30a6-47f6-81a7-dcd5649c6dc2,Platinum,Active,Google Pay,Quinquennal,Pay per Use,7bca156e-1b9f-4898-8806-e7014b8c04f5,2026-03-05 09:26:24
2176,5125f22c-e446-45fb-a883-78e3c6e7f12e,Basic,Cancelled,Google Pay,Quinquennal,Payment in Advance,fca809ff-b727-44da-ad86-216ed0b8a1f1,2026-03-05 09:26:24
1160,7250179e-0dce-41d1-a71e-f40be1696d15,Basic,Idle,Paypal,Lifetime,Monthly Payment,3950347c-24e5-42c9-abaa-3f691189f8d8,2026-03-05 09:26:24
4190,cff3dbef-7dfc-4acb-b7b3-f0638b3131e9,Bronze,Blocked,Alipay,Yearly,Payment in Advance,16bc44ba-6cfb-4393-97e8-5f060c55b3d9,2026-03-05 09:26:24
8128,55bbed30-1d7f-4fee-a719-9422fddee87e,Gold,Idle,Money Transfer,Monthly,Payment in Advance,433463c3-313f-4c87-afd6-f9136463d1c5,2026-03-05 09:26:24
3823,b625cda6-6378-40fc-8417-866b157c9f5c,Basic,Cancelled,Bitcoins,Quinquennal,Pay per Use,1ed1533f-10e9-4520-a002-2f1008a9757a,2026-03-05 09:26:24
8882,3a0676e2-9e4c-4694-ae68-dd6870f4912a,Bronze,Cancelled,Google Pay,Weekly,Payment in Advance,6f7f052d-0a84-42cf-9a6e-dc3c7b6f7acb,2026-03-05 09:26:24
2975,b483f622-d353-4a99-920e-a3108b606342,Basic,Blocked,Money Transfer,Monthly,Pay per Use,083007f6-ca14-405c-a191-92fea7d68cbf,2026-03-05 09:26:24
1719,9e24d269-219d-447a-9288-a9f411dca6f9,Bronze,Blocked,Alipay,Yearly,Payment in Advance,cae4eea0-39af-4787-9b27-db69ebe3bee5,2026-03-05 09:26:24
1556,f64489f4-c1f7-4c2f-a6c4-ca9bf2b44b81,Bronze,Cancelled,Money Transfer,Monthly,Pay per Use,b019149e-15c5-451f-b8ae-9dbe668225a5,2026-03-05 09:26:24
2852,33200da1-866f-4ef7-a085-2d8b1d4d3ffd,Bronze,Idle,Alipay,Quinquennal,Monthly Payment,d980befd-4dbc-449d-a860-ae795fe725a8,2026-03-05 09:26:24
2516,f6b9ab42-dd8a-4c4b-9e3e-6225cc741cdb,Platinum,Idle,Credit Card,Monthly,Pay per Use,66b9b505-5efa-4031-a98e-30cb46a89153,2026-03-05 09:26:24
8842,c9780b82-b250-49f3-8328-08f818b359b6,Gold,Idle,Google Pay,Monthly,Payment in Advance,2ad5b2f2-d556-4456-95f8-8d92a85ba2d7,2026-03-05 09:26:24
7434,10149342-5ad1-46f7-8fdc-03b772ab7e40,Platinum,Blocked,Paypal,Lifetime,Monthly Payment,a51a683c-4e4f-4152-952c-78bf0a9f72ad,2026-03-05 09:26:24
2262,53b8ffa2-14e1-4fcd-aba9-54fdd6420539,Gold,Blocked,Bitcoins,Lifetime,Payment in Advance,0d2b9005-e221-420f-8ff4-ee491f3b4243,2026-03-05 09:26:24
3429,642ffe8d-8c32-49fc-bc48-1b23da5fe3f9,Bronze,Blocked,Money Transfer,Monthly,Pay per Use,3938819e-6fbe-4825-a910-3ae6762f4b1c,2026-03-05 09:26:24
5210,a3d647b9-a4f0-46bb-8b50-a9c8f48c1207,Platinum,Active,Alipay,Weekly,Monthly Payment,3fd17dc7-4f03-4e03-9940-7e1d61deeb33,2026-03-05 09:26:24
4526,00df2c2f-56cb-401a-873e-7f0614ae628d,Bronze,Idle,Alipay,Quinquennal,Full Subscription,6c567a01-a98a-46ef-9818-abe30df3476e,2026-03-05 09:26:24
8274,73ce8b7a-efa5-469e-b801-3c165a659480,Gold,Active,Paypal,Lifetime,Monthly Payment,a8ccf3b0-2cb1-4f75-a71b-308a88662f6e,2026-03-05 09:26:24
4202,16b53d95-c1f5-4b00-beb9-6b08cbdc6876,Bronze,Blocked,Paypal,Quinquennal,Pay per Use,992e8fca-bcfd-404e-b5d1-566cc8a0364e,2026-03-05 09:26:24
8726,ab216339-a2d8-4322-8d27-75c494de9bb6,Standard,Active,Google Pay,Yearly,Monthly Payment,8fb82026-71c3-4b3c-8ddb-abb468e7ac15,2026-03-05 09:26:24
5774,7f04a22e-e549-40a2-9200-f79394f5f997,Basic,Blocked,Google Pay,Weekly,Payment in Advance,df58b874-2371-423f-8d62-66764a5edbab,2026-03-05 09:26:24
4107,a348a7a9-a0da-4d53-aca5-64a1e26c1718,Basic,Blocked,Credit Card,Monthly,Monthly Payment,d2578561-28e5-4325-a6e9-8423e04d72d3,2026-03-05 09:26:24
1173,26f035e9-21d4-4cde-a5e7-46e881e97d1b,Basic,Cancelled,Google Pay,Monthly,Full Subscription,8bced1cf-0a34-4696-80a7-bcd12b70edb3,2026-03-05 09:26:24
8190,d2d60c24-b44e-4101-9d85-5759a280cc41,Platinum,Idle,Paypal,Monthly,Payment in Advance,1a79c9f6-c676-4d77-86fe-b97ecf62b367,2026-03-05 09:26:24
5642,59c88306-c700-4615-8452-ea282a358bb3,Bronze,Cancelled,Bitcoins,Lifetime,Payment in Advance,06e0715d-576c-4387-a3af-414d436f7ae1,2026-03-05 09:26:24
9160,15c08f87-6c26-423d-808b-2876dfb1edca,Basic,Cancelled,Google Pay,Lifetime,Payment in Advance,b9651ae5-2a99-45e5-b9e2-9ff18387b7c2,2026-03-05 09:26:24
9524,21553ba7-2d40-4dd1-ab8e-6014118e1568,Platinum,Cancelled,Alipay,Yearly,Pay per Use,27ce3d22-64e2-4451-be99-6c5a281d88ec,2026-03-05 09:26:24
2029,09aeadcf-b636-461c-a1f5-fa8134ec40eb,Bronze,Active,Paypal,Monthly,Pay per Use,e24ac637-612d-42c9-a1b2-d77061109763,2026-03-05 09:26:24
2206,84a636b2-b001-45ca-a738-9096a66a498e,Bronze,Cancelled,Paypal,Weekly,Full Subscription,d1ba9577-7ea7-4870-aa38-632a88bfde5f,2026-03-05 09:26:24
1289,c52b5dac-24c8-41a3-a3fc-917166ca28ca,Basic,Active,Paypal,Yearly,Pay per Use,c1789ded-91aa-4c15-9fcf-4d221dd88db4,2026-03-05 09:26:24
9349,0c9eb19f-520e-496a-bdf6-9c2e9c4960b3,Bronze,Blocked,Money Transfer,Yearly,Full Subscription,223f19d0-b24d-4636-87a0-7868f05cb6fe,2026-03-05 09:26:24
3522,4c5571c3-60cf-40d4-a1bb-2f8126d9e8b0,Bronze,Blocked,Paypal,Yearly,Full Subscription,39837223-d196-405b-b09a-ca466e1869ab,2026-03-05 09:26:24
3950,a5569347-36f2-444e-b242-dad1de0b0785,Standard,Blocked,Alipay,Weekly,Full Subscription,db15767e-21bf-40f0-b2b0-33f2a92ae8ae,2026-03-05 09:26:24
2446,b241cb67-93c4-4426-941a-8dd637dc7230,Basic,Cancelled,Money Transfer,Lifetime,Payment in Advance,852a3c88-1f07-4b94-8483-4d12b06d65b5,2026-03-05 09:26:24
7963,a852a8d0-35f9-4e5e-ace8-897866f199e9,Basic,Active,Bitcoins,Monthly,Pay per Use,fc09bfdf-ba85-4c50-9ef5-652271d7b84d,2026-03-05 09:26:24
5640,d91c7b94-3db3-44c3-955d-b8bb04c80fb6,Basic,Blocked,Google Pay,Yearly,Pay per Use,66f87020-4e03-48a3-ac3f-fad6caeef7e8,2026-03-05 09:26:24
2209,e48d3066-79a1-4af7-bcb6-97d5beb2ba9b,Basic,Active,Google Pay,Lifetime,Full Subscription,d9bec4de-0272-4298-8d3b-8977f8fd1558,2026-03-05 09:26:24
2961,2e5bd3c9-23e1-4354-a65a-8cdc0aa07021,Basic,Blocked,Paypal,Weekly,Payment in Advance,8255f5c8-0a18-4d79-a46b-f72c8c03a583,2026-03-05 09:26:24
1817,951c1510-9088-470d-be32-ada5c1841f2c,Standard,Idle,Credit Card,Weekly,Pay per Use,87ac9eb9-21cd-4717-b315-b61291ef6e88,2026-03-05 09:26:24
4369,2aa92a26-8407-4353-b300-53360eb91c5b,Gold,Idle,Google Pay,Weekly,Payment in Advance,1f11aa65-f8c5-4293-b142-82fc74287c75,2026-03-05 09:26:24
3756,e121eeac-e14f-43df-b28a-b944997fc1e2,Basic,Cancelled,Google Pay,Monthly,Full Subscription,2116cc24-add6-4e94-87ea-bc8c8f2029d7,2026-03-05 09:26:24
4983,ea911f11-fb32-477d-acdf-bcfa0ba5129a,Bronze,Idle,Alipay,Yearly,Full Subscription,d760518d-843b-477a-adc2-e4ab371b0fc2,2026-03-05 09:26:24
6460,45d069e0-45cf-4f32-b97b-2189913f07ea,Standard,Blocked,Paypal,Lifetime,Full Subscription,021629cd-c48e-4e89-833b-181e8ba67a10,2026-03-05 09:26:24
8803,d43fcfcc-e3f4-4df9-a365-c18ae8f77879,Platinum,Blocked,Alipay,Yearly,Pay per Use,88611404-a4cb-40d8-834d-a850ac25d438,2026-03-05 09:26:24
9306,aefa9def-4062-4ff1-a2ea-e6229cb5d648,Bronze,Cancelled,Google Pay,Monthly,Monthly Payment,0c562ae8-bdd4-4131-b64d-2c1282c946ea,2026-03-05 09:26:24
7766,09190f8e-a247-488e-9d6d-15ddfac4b573,Standard,Blocked,Money Transfer,Yearly,Full Subscription,4e452efc-55e7-456f-901e-b1fe32c62489,2026-03-05 09:26:24
1045,dbea2f29-267e-413e-a0bc-ebfdd87e0b8f,Gold,Active,Google Pay,Lifetime,Payment in Advance,17aec680-7828-4743-9393-4fef113c1116,2026-03-05 09:26:24
6660,af6004c6-cd86-4b72-ad3e-9f8d0a9972e6,Platinum,Blocked,Alipay,Yearly,Pay per Use,1d6b75af-e8a8-4f3c-b92d-c08b7747cb2d,2026-03-05 09:26:24
1006,7ff7bba3-adf4-421c-aaf9-638a076b84cf,Basic,Cancelled,Alipay,Weekly,Monthly Payment,cdcc5bdb-a0f2-4a8b-b8f9-b3bf2330f6c4,2026-03-05 09:26:24
4070,0912447f-4c8c-46d3-bc95-944f23759315,Bronze,Blocked,Bitcoins,Lifetime,Payment in Advance,9b6a1a7e-65b6-4fd3-b722-79eee889fd18,2026-03-05 09:26:24
9051,b3eb3a1d-f870-4bf6-ba88-179f21e677d5,Standard,Active,Alipay,Yearly,Payment in Advance,83f8c03e-b45d-43be-a813-f85d75e59e8d,2026-03-05 09:26:24
2552,03a266af-0a23-400c-8b4d-05f3ff249f76,Bronze,Cancelled,Google Pay,Lifetime,Payment in Advance,132a25a4-67d7-4f50-8fa4-1f91ac5d4570,2026-03-05 09:26:24
5787,1b9c6a97-9f34-4df7-b31e-bf5ef7b447e9,Standard,Idle,Bitcoins,Monthly,Payment in Advance,6f1a8c77-3660-415f-9b6e-33036c63cc5d,2026-03-05 09:26:24
7050,8ea2cb5e-a952-4cce-8d85-f9f8698de288,Gold,Active,Bitcoins,Yearly,Monthly Payment,0d02977d-3ff5-49a1-99be-a4091df21eb6,2026-03-05 09:26:24
9198,3d7e92ba-cd76-4c6d-b24a-90c5f075c8b9,Gold,Active,Credit Card,Weekly,Pay per Use,4fa19018-e28c-407f-b52c-d9a13a4c427b,2026-03-05 09:26:24
4063,eaf11fe3-e03c-427b-ae92-18ab887b9991,Basic,Active,Google Pay,Quinquennal,Payment in Advance,0cd3a59e-e935-4a48-8c6c-aea151e02798,2026-03-05 09:26:24
8203,8708ed77-eaac-4c16-add8-d8bf5af37ab2,Gold,Active,Google Pay,Quinquennal,Payment in Advance,69ea0dc4-5908-489f-9c48-1c5ac50c52b3,2026-03-05 09:26:24
6609,c9557b73-5b9a-4dc7-a7bf-1faf04352c65,Bronze,Blocked,Credit Card,Yearly,Monthly Payment,ae0735e0-9feb-4ce1-b4bd-cc8340a20317,2026-03-05 09:26:24
9314,ae520f12-55a3-4979-8c95-37dac403687b,Gold,Blocked,Money Transfer,Yearly,Monthly Payment,e482907d-9ddb-479d-ba91-73a029b2d182,2026-03-05 09:26:24
7432,a573582c-b504-44aa-9834-05c95581daea,Gold,Idle,Bitcoins,Yearly,Full Subscription,286cff7d-341d-4ce6-93d9-03613b51540c,2026-03-05 09:26:24
9090,cdf2f8a9-6f90-4443-aada-a069ccc2d86f,Basic,Idle,Credit Card,Quinquennal,Payment in Advance,95dc3cf7-6275-49e6-9992-e37e7ae08113,2026-03-05 09:26:24
4683,8d3fcd86-72c1-4416-9f7d-85a062af8308,Standard,Idle,Money Transfer,Quinquennal,Pay per Use,f854aae1-2441-4827-9da4-4db48f04af10,2026-03-05 09:26:24
7950,f9e22a4c-4dba-48cc-9947-2bd92d5c7c23,Gold,Cancelled,Alipay,Monthly,Full Subscription,8686c82d-3888-43ee-8e37-59f062c3351a,2026-03-05 09:26:24
4874,d2f46d8a-a5f1-4b5a-8a8a-1ed5c4097dd9,Gold,Cancelled,Money Transfer,Lifetime,Payment in Advance,d3422be7-99f5-465a-8684-fcd663587b4b,2026-03-05 09:26:24
8130,3441d14c-0679-4cd0-bd0c-a207529ef782,Gold,Active,Bitcoins,Quinquennal,Full Subscription,b45173fb-85ee-4514-afb1-5cf74d548080,2026-03-05 09:26:24
2635,b6819e76-03a5-4ec6-ba13-2da67dc09df9,Platinum,Idle,Credit Card,Monthly,Monthly Payment,f68a94a1-2d33-4cad-bb62-aa4f2a3f1719,2026-03-05 09:26:24
5303,e3fa98c2-0f0e-4582-8c2d-0258292d61a4,Gold,Active,Bitcoins,Quinquennal,Payment in Advance,5e895dad-cd6e-41b2-8e5f-b0fb4a970376,2026-03-05 09:26:24
1612,f5292ddc-5f82-4232-a1f1-88a8221322b0,Gold,Cancelled,Bitcoins,Monthly,Payment in Advance,07bc2e51-4465-492c-9466-f3ee1a50775d,2026-03-05 09:26:24
2494,f4f66814-ee7a-4f14-80cb-d36b105a55ad,Platinum,Cancelled,Credit Card,Monthly,Pay per Use,46a54796-6193-47d5-97bd-e3f05ccdf327,2026-03-05 09:26:24
6334,7c21e64f-5b24-45fa-9f1f-4fc4b7081add,Standard,Blocked,Paypal,Monthly,Pay per Use,4a9c6fda-2ab3-4850-84e6-22d52c10145a,2026-03-05 09:26:24
9852,1e338e84-14c6-42f2-adb8-2a9bf86a1c54,Bronze,Idle,Paypal,Yearly,Full Subscription,6d80065b-394f-4b29-93e8-cdea8aa5929b,2026-03-05 09:26:24
4776,eb19a64a-d6f0-41af-9c6e-a1d98c0c6f98,Gold,Active,Bitcoins,Lifetime,Payment in Advance,d1363173-d05f-40e1-b02d-032ad7771472,2026-03-05 09:26:24
5590,ed76ad28-4907-4775-b949-a99987775c29,Bronze,Cancelled,Alipay,Yearly,Pay per Use,5bc9e7fe-8d87-4bc8-a8e9-06afbb0ce267,2026-03-05 09:26:24
2013,3297cc19-e273-44e9-81e5-8307fdfa2b93,Standard,Cancelled,Credit Card,Yearly,Pay per Use,50c0bf8f-12b8-4366-897d-eb5f5cb7f6f6,2026-03-05 09:26:24
9583,c7b87780-1e3e-4490-a2c7-2534f7f603de,Standard,Active,Credit Card,Yearly,Full Subscription,5e265986-849f-4b9b-b2bd-9a9f701ba061,2026-03-05 09:26:24
4849,b46a9710-6064-4ed9-a147-89703328ba1c,Bronze,Active,Credit Card,Lifetime,Monthly Payment,97a82b4d-8ed2-48c1-925e-cbf7c907c18d,2026-03-05 09:26:24
7261,95fb5f66-28a7-4d9e-8fa9-ef17649de62d,Standard,Active,Bitcoins,Weekly,Full Subscription,62ba0c79-058d-40a6-8f59-a9aa1619666f,2026-03-05 09:26:24
