id,uid,platform,type,os,stack,user_id,dt_current_timestamp
7511,a4635fcd-f4f8-446d-a02b-d4e31153c054,macOS,workstation,High Sierra (10.13),"Linux, RHEL",d73346a9-06d2-4cdd-860e-1794e40b0c41,2026-03-05 09:25:50
6692,fb866a72-6116-4cac-9920-40303dad6395,Linux,server,Windows 10,"Windows, Linux",f8c45e7f-912c-4259-b6f0-160ef7cab9ee,2026-03-05 09:25:50
5922,bc04265a-6456-4ca3-b33c-530ec1cf694a,macOS,workstation,Ubuntu Desktop 18.04,"Linux, Windows",73c9886a-2147-4495-9463-3da330191558,2026-03-05 09:25:50
6402,44619110-f6b1-4d59-8a48-8436fa8d5c2b,Linux,server,RHEL 7.7,"Windows, RHEL",4e32c830-ece1-424b-b214-cc476906d716,2026-03-05 09:25:50
4783,b910d1af-5661-4430-a83f-d18a01689eaa,macOS,workstation,Windows 10,"Windows, Ubuntu",d8d217cb-3a70-404c-8f01-5e75f7e31500,2026-03-05 09:25:50
1910,182223c2-5414-426f-9bda-0767e4a2a2d2,Linux,workstation,High Sierra (10.13),"RHEL, Linux",0aed72e4-b783-4328-9633-25772106e1b1,2026-03-05 09:25:50
9783,7435e482-fc1b-4cc2-a7eb-b48263a3f64a,Linux,server,Ubuntu Desktop 18.04,"Ubuntu, Windows",bb9172f3-072f-49d7-a62b-6715305e1d42,2026-03-05 09:25:50
9332,6b3c0a73-ca4f-4c76-b09a-77916e055afa,Linux,server,Windows 10,"RHEL, Linux",55be5e72-dee2-4c9e-8c66-e62fba58e650,2026-03-05 09:25:50
4725,8483a260-17ce-4b4d-b898-f4e21acf54f0,Windows,workstation,High Sierra (10.13),"Linux, Ubuntu",dc8151b0-717d-4457-9d87-0d35ecf9b571,2026-03-05 09:25:50
8113,1e466b5c-e1a1-4722-8bfb-db5b321d10a6,Windows,workstation,RHEL 7.7,"Ubuntu, Windows",a5f1508c-c03d-498e-8dcb-296e2ed19bec,2026-03-05 09:25:50
1192,b10bd7e4-b017-4875-8e88-fcea6e6933cb,macOS,server,Ubuntu Desktop 18.04,"Ubuntu, macOS",8be40b09-569c-4886-a2c8-890076adb450,2026-03-05 09:25:50
9734,f99a86ab-8209-4849-b0fc-c8ecf57a2325,Windows,workstation,CentOS 8,"Ubuntu, Windows",3c591c15-ce7c-493c-b7dc-82789e20ae0a,2026-03-05 09:25:50
8059,4b33d9ae-810d-4142-9508-606693c12b36,Linux,server,Windows 10,"RHEL, Windows",73a0ea21-152b-45a8-85be-a84e21074c43,2026-03-05 09:25:50
4886,377b395f-53d8-44ed-a854-233f906edb74,macOS,workstation,Ubuntu Desktop 18.04,"macOS, Windows",486024df-b73a-4e04-83e9-04cd294f74ee,2026-03-05 09:25:50
6595,1b2a0279-186b-47fe-9669-ffc06f9c5abd,macOS,workstation,Windows 10,"Windows, macOS",d96f4f7e-5392-49d9-8882-c131b3a709b9,2026-03-05 09:25:50
6858,acfa286e-1821-4fd1-8056-cb664758099d,Linux,server,RHEL 7.7,"RHEL, Ubuntu",dd40adcc-f80f-4723-be8d-5c4241a6428e,2026-03-05 09:25:50
5726,6869fd93-e9bd-468b-b937-a5d2f160be85,macOS,server,Ubuntu Desktop 18.04,"RHEL, Linux",d81100b8-5d08-49aa-ae66-e9e727415c31,2026-03-05 09:25:50
4673,49fb2458-8514-4177-9155-851a28c72813,Windows,server,CentOS 8,"Linux, macOS",507bd1e6-20b5-4f35-9737-10bf6eb30eca,2026-03-05 09:25:50
9080,ddc47f6c-cb7d-4958-9479-2b701a46707a,Linux,workstation,High Sierra (10.13),"Windows, Ubuntu",612bb4c3-b761-42e8-b05f-3ae10d3b7d7a,2026-03-05 09:25:50
8739,b8544a2a-1fb8-4d8f-846a-21397e7133f7,Linux,workstation,CentOS 8,"RHEL, macOS",0dc91a20-4585-4c42-bac7-23599b925adb,2026-03-05 09:25:50
3765,5baaa1b0-5a26-4a38-b288-d25fd2d50e25,Windows,server,High Sierra (10.13),"Ubuntu, Linux",08a6b958-e166-42ed-ab67-0a3b5ef483a9,2026-03-05 09:25:50
9379,0b931641-b026-4bb6-a1b6-c10e8a1838b5,Windows,server,RHEL 7.7,"macOS, RHEL",72425952-5017-444c-9a03-9501bf08a79e,2026-03-05 09:25:50
6913,f06d5866-88bd-420e-a945-5ed6b50699f0,Windows,server,CentOS 8,"RHEL, macOS",a934dd69-5c61-4909-9736-c9c660f8ec57,2026-03-05 09:25:50
5844,308c3f5e-87dc-4142-b1e8-4e2775ca53b7,Windows,server,Ubuntu Desktop 18.04,"Ubuntu, Windows",623b26b0-70b2-40f2-988f-6de06326788a,2026-03-05 09:25:50
2643,b1660bea-f229-4718-b7c2-f58fb55671ed,Linux,server,CentOS 8,"RHEL, Ubuntu",d0804c26-558d-4ddb-a9f6-e8f30e902eed,2026-03-05 09:25:50
8384,711f48eb-1d50-40ba-9f5b-cc05fe5d402a,Windows,workstation,Ubuntu Desktop 18.04,"RHEL, Linux",222afd38-7642-460e-aa22-f1a1561c5b72,2026-03-05 09:25:50
1191,b188286a-9364-498b-9644-44af20fe0fc1,macOS,server,RHEL 7.7,"Windows, Ubuntu",f9af01f8-c787-4a38-8735-7da775844621,2026-03-05 09:25:50
5838,90f8ac5b-282a-468a-baf1-dc6f9531b53e,Linux,workstation,CentOS 8,"RHEL, Linux",374aef95-904a-4551-b5bd-ce6e20ce6333,2026-03-05 09:25:50
5675,0c82186e-1b9b-4363-8dff-0b32064002dc,Linux,workstation,Ubuntu Desktop 18.04,"Windows, Linux",9f9444a8-99dd-47c6-88c0-acbf9e364dd9,2026-03-05 09:25:50
7253,96dabfe7-3554-40c3-8555-560963dbfc11,Linux,server,Windows 10,"Ubuntu, Linux",09432377-abc0-4b90-ac7d-5fe798f5325a,2026-03-05 09:25:50
5276,0fd3f70a-e196-4e3e-99e9-27e859d10059,macOS,server,High Sierra (10.13),"Windows, RHEL",7b720d00-4e53-4059-95c3-f414e572cd7b,2026-03-05 09:25:50
7182,2d1b57b7-6832-420d-be3f-1391a9e3402f,Windows,workstation,Windows 10,"Ubuntu, Windows",f98c669a-4d22-4f55-9c7f-33735ec3c93e,2026-03-05 09:25:50
8221,645a948f-3cab-4a7b-952a-8c741d318e51,Linux,workstation,RHEL 7.7,"RHEL, Ubuntu",bd2a5f50-e772-43c8-9b02-bb3eca3d28d5,2026-03-05 09:25:50
5562,4e3e69c6-598e-4c76-9a04-de407a88f8a2,Linux,workstation,Ubuntu Desktop 18.04,"macOS, Windows",103edd2f-2e58-4b2e-84db-aab374e807a7,2026-03-05 09:25:50
3026,6b1e382a-a12d-4751-bcca-20c1ad3c7c58,macOS,server,High Sierra (10.13),"RHEL, Linux",f7d27b4a-d06f-4dc8-9d72-da0fc5c9199b,2026-03-05 09:25:50
7304,f90e70e2-de1a-4178-8a07-84c8571387bd,macOS,workstation,High Sierra (10.13),"Linux, Ubuntu",3d428c42-03fe-4a2a-aaef-a6c765378f3e,2026-03-05 09:25:50
5705,6a1be7a3-0ff1-479c-9068-0924c9a5d7f7,Linux,workstation,RHEL 7.7,"RHEL, Ubuntu",b9f78e55-fd72-4d55-9905-9bd819536fe1,2026-03-05 09:25:50
1250,0d645f29-665f-4766-af27-020a63b4aef2,Linux,server,CentOS 8,"RHEL, Windows",226cab3e-da5b-475c-808c-ef895c4cdbe3,2026-03-05 09:25:50
6660,475dc887-8578-426d-bb40-bc591058c11c,Linux,workstation,High Sierra (10.13),"Ubuntu, Linux",62e2b3ef-2f01-4477-a2f5-df6e11ac13f7,2026-03-05 09:25:50
5446,6b8d4a11-a56a-4fc7-b7d2-94217a34d022,Linux,server,RHEL 7.7,"Windows, Linux",4c1b050b-0a43-4206-b5a2-5d6ea9792cd1,2026-03-05 09:25:50
9506,74e8ad70-cbbf-4d1a-823a-48615af251f8,Windows,workstation,CentOS 8,"macOS, Ubuntu",40026c3e-47de-4552-b038-b903f13695d1,2026-03-05 09:25:50
7712,4236f2bc-d618-4d9c-bc55-79e6209b0cb9,Linux,workstation,Ubuntu Desktop 18.04,"Linux, Windows",a356149f-d501-4c68-b6a6-4f0fb173342f,2026-03-05 09:25:50
6647,c04fe208-989f-42d3-a36c-a277be9beddc,Windows,workstation,High Sierra (10.13),"Ubuntu, Linux",1dc7df52-1476-4a05-b126-2efb6e9ff336,2026-03-05 09:25:50
2035,c21f9dfd-dbc2-4bc6-bf26-abbeb71a65b4,Linux,workstation,Windows 10,"macOS, Linux",e7356ef6-474d-4859-9e30-314fc50fe3a1,2026-03-05 09:25:50
6625,7dbf358b-82ce-4f09-bcac-86a85064f2fd,macOS,workstation,High Sierra (10.13),"Linux, Ubuntu",b430d924-c960-4371-9fd1-bda42533b330,2026-03-05 09:25:50
6039,f827642f-5ef4-4724-86c4-6ff62f951255,Linux,workstation,RHEL 7.7,"RHEL, Ubuntu",95f310d6-d9e7-42c9-8667-fbe35814a630,2026-03-05 09:25:50
5649,0ed6b5cd-bbf4-4df1-a380-662d17f26ec8,Windows,server,Ubuntu Desktop 18.04,"RHEL, macOS",00ae9fb8-88ed-425d-925e-40b725aa44ed,2026-03-05 09:25:50
9051,1b3c8fdc-a121-4b90-9476-35e138ec47ca,Linux,workstation,CentOS 8,"RHEL, Linux",82c56d5e-8402-46a4-99a8-c8f03017ff06,2026-03-05 09:25:50
1092,44864145-330a-423d-9490-3f5d819417af,Linux,server,CentOS 8,"macOS, Linux",4aa35d81-7a60-489a-884c-05e7fa357b42,2026-03-05 09:25:50
6790,69ba446c-5a18-4be2-b8ed-913ad31c5067,macOS,server,Ubuntu Desktop 18.04,"RHEL, macOS",5a0cca12-4d0d-4412-99f5-de4c30ce1feb,2026-03-05 09:25:50
4323,3e3587cd-8f08-4696-ba87-e5f58a3616c6,macOS,server,Ubuntu Desktop 18.04,"Linux, Windows",e0bed7d8-187e-4da4-b0ab-601d9cbef2d4,2026-03-05 09:25:50
7073,c3132e18-08dd-4bde-b98b-a54d56b12a66,macOS,workstation,Ubuntu Desktop 18.04,"macOS, Ubuntu",c4ba72f8-9b0f-47cb-826d-b96b711efc6e,2026-03-05 09:25:50
3726,13a59373-2455-40ea-b977-840395cf08bb,macOS,server,Windows 10,"Windows, Ubuntu",6ad37f12-7312-413f-9e0b-27ae9ed2898a,2026-03-05 09:25:50
9334,dbf27a1d-ef76-42a5-a3f4-f214318cbfb3,macOS,server,Ubuntu Desktop 18.04,"RHEL, Windows",335443da-ead8-4e9f-84da-758477fc3a9b,2026-03-05 09:25:50
5138,c661e349-07fd-4a08-af72-732d3cfed22c,Windows,workstation,Ubuntu Desktop 18.04,"Windows, RHEL",2166c9fa-d367-4a8f-a4af-274f6a275510,2026-03-05 09:25:50
8397,b50cb189-6ccf-47a9-859f-10ac0cfc0790,macOS,workstation,CentOS 8,"Ubuntu, Linux",b855733d-0dd0-4c0e-b6e7-3097d60b9cfe,2026-03-05 09:25:50
9114,c8cb9c82-d130-4d9c-b476-43bd757c3577,macOS,workstation,Windows 10,"Linux, RHEL",f6903ec5-3f47-4970-9f16-94bd02795429,2026-03-05 09:25:50
2969,3b354cbc-e361-4379-809e-899f6e82f4c2,Windows,server,RHEL 7.7,"Ubuntu, Windows",8182bcc5-34e0-4c09-a199-05c45c697743,2026-03-05 09:25:50
4662,d5e111e5-64f6-4db3-8d8f-d942f5e9d526,macOS,server,Windows 10,"Linux, RHEL",0a13486c-4820-4ecf-b5db-3486b6d33ad9,2026-03-05 09:25:50
1876,cda9b561-369c-40ad-abd2-68cabe50624a,macOS,workstation,RHEL 7.7,"Windows, Ubuntu",ba6576a0-9ff7-41a8-8c91-99afbe07e5b8,2026-03-05 09:25:50
5537,f845fb17-bef2-4ee4-9217-5d921d08355f,macOS,server,RHEL 7.7,"RHEL, macOS",7c5007a6-bc7a-4c0f-8daf-d70b3b805788,2026-03-05 09:25:50
9283,0f52ddd3-3734-4bb9-adbf-504da492bdc9,Windows,workstation,CentOS 8,"Windows, Ubuntu",5d7d35a0-552c-4cd5-a508-b16d3c1436e4,2026-03-05 09:25:50
4330,c81e14e1-55bf-4d44-9690-86519059f3dc,macOS,workstation,Windows 10,"macOS, RHEL",f07a0430-538b-49b9-8bf4-30a5d27b2a2a,2026-03-05 09:25:50
6162,4e78ac21-5462-4304-8e03-4f0836fd715f,macOS,server,CentOS 8,"RHEL, Windows",91509fda-5377-41f5-97d9-42b0ad072705,2026-03-05 09:25:50
6380,5c2b5c1a-4a29-4163-ba98-3ba6cb05a506,Windows,server,Windows 10,"macOS, Windows",e3f76a64-65de-462a-b1e5-f980f1d9f967,2026-03-05 09:25:50
2101,cbe8f181-d0fb-4a24-b8bb-eb4d4a144a97,Windows,workstation,CentOS 8,"Linux, RHEL",19a477dc-0c50-495f-9e73-c134ea3086e7,2026-03-05 09:25:50
4797,febe8412-a522-4454-95f8-7ed992177946,Linux,workstation,Ubuntu Desktop 18.04,"RHEL, Linux",b7bf516d-1f00-4a8c-bb89-11d3cf67fecb,2026-03-05 09:25:50
9109,5b3c8c03-dbd7-4bcc-83a1-f81b170a075a,macOS,server,High Sierra (10.13),"macOS, Ubuntu",271fa719-550f-4e88-be7c-7b0fdd2405d7,2026-03-05 09:25:50
9248,e3b50e77-ea75-46e9-90f9-93e66cc1267f,macOS,workstation,High Sierra (10.13),"macOS, RHEL",3d5a3d97-3803-48dd-b688-1fe8fa1d7513,2026-03-05 09:25:50
5373,8c37bc6f-d309-47be-952b-9c7a54ffc065,macOS,server,Ubuntu Desktop 18.04,"Linux, RHEL",d6d2b6eb-89e5-4532-850f-d9cc95abe6fe,2026-03-05 09:25:50
6114,cc49726f-e6bc-4e92-b127-0dc82c06a50c,Windows,workstation,CentOS 8,"RHEL, Windows",f867aafd-8ac4-4993-974b-03322f0878d9,2026-03-05 09:25:50
2504,d6265ba7-53db-44eb-9320-38ad2f3ad8aa,Windows,server,CentOS 8,"macOS, Linux",f5d85e77-c55e-4d6c-8013-ef6fe2556585,2026-03-05 09:25:50
8365,a809288f-6138-4f22-883d-e09d687b84a7,macOS,workstation,RHEL 7.7,"RHEL, Ubuntu",cab3ec9f-c838-46ab-ba70-0177beb43f86,2026-03-05 09:25:50
1988,ed548516-309f-4387-88c9-ae2adc194598,Windows,workstation,Ubuntu Desktop 18.04,"Windows, Linux",eace12c6-83ea-491e-8177-49cfddc4c05c,2026-03-05 09:25:50
7102,16a95195-21d1-4892-87fa-4d0029fa90ac,Windows,server,Ubuntu Desktop 18.04,"Linux, RHEL",f57aa759-2da4-4703-b760-8ac3de1fc2ea,2026-03-05 09:25:50
5914,638f0406-c992-4913-95c0-2bc90af43e74,Windows,server,Ubuntu Desktop 18.04,"Linux, macOS",31ca5223-1bfc-4f1a-a126-f7c531b7f761,2026-03-05 09:25:50
3769,59e54e9e-b3c3-412d-ba62-dad1f918a808,macOS,workstation,RHEL 7.7,"Ubuntu, RHEL",020f869a-d843-4783-b296-209cc8afaae0,2026-03-05 09:25:50
8001,d87ffdd1-ac6c-4edc-a567-9c074c77dc87,macOS,server,High Sierra (10.13),"Windows, Ubuntu",ce9c0175-4126-4c07-8dac-cabe4e147eb6,2026-03-05 09:25:50
4271,71157c02-0902-438c-8cab-c5a8baf4d935,macOS,server,CentOS 8,"Ubuntu, RHEL",60ab5ad7-933d-4177-a33a-986144d441c2,2026-03-05 09:25:50
8332,d429c295-3c23-4bc3-84e1-123574776f7a,macOS,workstation,RHEL 7.7,"Linux, Windows",70c0d30b-eee5-46e6-be5d-fafce2891380,2026-03-05 09:25:50
6962,1e79e6d3-ec36-40d0-9626-e67569d15254,Windows,server,CentOS 8,"macOS, Ubuntu",ba46ad84-8404-49b6-8b11-064cc8fa43fb,2026-03-05 09:25:50
8314,38e2ff08-0712-4eb5-b7b4-5283c07d0c2b,Linux,workstation,CentOS 8,"Linux, Windows",b21ed9ee-0658-407f-8982-ec146d1bd162,2026-03-05 09:25:50
5136,d2a37489-4682-4d6e-8bb9-59a6484cf8c9,Linux,server,RHEL 7.7,"Linux, RHEL",2539b81d-840f-459a-9577-766b8c902683,2026-03-05 09:25:50
1465,bd8f8e1b-3cbc-4a34-aa5a-38df793f9117,macOS,server,High Sierra (10.13),"RHEL, Ubuntu",c1789273-df4e-4eae-9e18-3738dfc3f892,2026-03-05 09:25:50
1276,6b05c817-9551-4eee-a6ab-b5532e76ede3,Windows,workstation,Ubuntu Desktop 18.04,"macOS, RHEL",873a55c4-29aa-4bcb-a7a5-6d754a7e9a15,2026-03-05 09:25:50
1414,31f76ce6-4908-4958-8098-b0c178ec1eb8,Windows,workstation,Ubuntu Desktop 18.04,"RHEL, macOS",b8aec32b-29e1-473f-9249-2e0844017bf0,2026-03-05 09:25:50
2942,ed796119-f7a6-42fb-aa2e-d70f5f75532f,Windows,workstation,Windows 10,"Linux, Windows",71cc73be-5938-4b80-a194-93486782b533,2026-03-05 09:25:50
4493,43d3ba3e-623d-4485-8dcd-9789cf53699a,Windows,workstation,Windows 10,"Windows, Linux",ecfdb1fc-7219-446d-bad2-f1f31853fb74,2026-03-05 09:25:50
7069,9de56809-47f5-4330-9f8b-dfbd41317f22,macOS,server,Ubuntu Desktop 18.04,"macOS, Ubuntu",5598f67d-c0c5-4589-98f5-19edde1f8351,2026-03-05 09:25:50
7427,22f88364-c098-47a2-b904-e83f75366120,macOS,server,RHEL 7.7,"Windows, Linux",505947a5-61ca-46d5-983b-9a1399c2f4a1,2026-03-05 09:25:50
2031,9c14d6be-49f7-4546-ada4-be27b323d97a,Windows,server,High Sierra (10.13),"macOS, RHEL",f9b5fcab-6126-4257-8c61-99ce6456fe5c,2026-03-05 09:25:50
5702,06c7c5ac-b5d8-42a7-860a-7f8e6c5f010f,Windows,workstation,Windows 10,"Windows, Linux",4b6c8681-84fb-491b-91bd-7dd1a130c4ae,2026-03-05 09:25:50
4062,1596ec0a-ecbd-4f77-951f-7eb1c3310ea9,Linux,workstation,CentOS 8,"RHEL, Linux",b17a05ab-dc08-4b18-96f5-14d1cfc70a5f,2026-03-05 09:25:50
9431,5463d34e-b420-40a5-ab11-d7a84bcb0ee1,Windows,server,High Sierra (10.13),"RHEL, Windows",3e274119-c9c9-40c8-b866-b4e1eec3f7a9,2026-03-05 09:25:50
6656,3f843e32-d50b-4bf0-8bec-c7dfd5fd68b4,macOS,server,Windows 10,"Windows, Ubuntu",d21582f4-c20d-48d4-8153-85360cccbe43,2026-03-05 09:25:50
6827,5b9124ac-dbfe-4da2-bb26-9a413d8c14c9,macOS,workstation,CentOS 8,"Ubuntu, Windows",ab918721-33d2-4bca-9861-7ebe4914eaee,2026-03-05 09:25:50
3595,27846c12-2e2d-40fb-8cc7-b80673346ce0,macOS,server,High Sierra (10.13),"Ubuntu, Linux",1dc29fbf-8bc5-46df-b60b-41c2d4db3e72,2026-03-05 09:25:50
3106,e2a4c6eb-dc1d-4c8e-8702-83e517ff1b88,Linux,server,Ubuntu Desktop 18.04,"macOS, RHEL",049d3928-f728-4003-bf1e-336f64337ff1,2026-03-05 09:25:50
8308,76d00e0e-dc2f-4e5d-bfb9-13c6d680b101,Windows,workstation,CentOS 8,"macOS, RHEL",8a46eaea-e117-4b70-ac7e-d47c81e86959,2026-03-05 09:25:50
1211,4d1c8ee4-0aa0-4bc1-9c3c-6c63dbf1d1c2,Linux,server,RHEL 7.7,"Linux, macOS",0416f607-2efb-4e52-86cf-b39c1d8df9d8,2026-03-05 09:25:50
8886,ef2cfee5-a54e-4b0f-a5e7-7399278f3beb,macOS,server,High Sierra (10.13),"RHEL, macOS",87e28d49-3f8b-43ce-9fbb-da16f1bed017,2026-03-05 09:25:50
4131,59212413-58c0-4c7b-8cce-dbc479db4f5e,Windows,server,CentOS 8,"macOS, Ubuntu",cea0317b-341c-4e75-a741-6e048ab1fc5a,2026-03-05 09:25:50
7437,a5099c6a-07b3-4f85-a357-1d1d066c25d4,Windows,server,Ubuntu Desktop 18.04,"RHEL, Windows",ebcf7e09-326f-4217-9d0c-f3969dcbcd92,2026-03-05 09:25:50
1645,5db42c98-6309-4e3c-968f-006fc1acaf72,macOS,server,High Sierra (10.13),"Ubuntu, macOS",5d8871e8-f732-4f71-8d18-2b7d553e81de,2026-03-05 09:25:50
1843,d83496fd-2be0-43ec-b340-07bd49acd490,Windows,server,High Sierra (10.13),"Linux, RHEL",12f83d49-ff28-4225-ae59-c4c6c4dd7588,2026-03-05 09:25:50
6210,941aa6d5-0011-43e3-864c-08ff0ac8bc23,Windows,workstation,Windows 10,"Linux, Windows",ce48dd08-b7a5-4650-a3c9-9960750f89f9,2026-03-05 09:25:50
4719,39d3f626-17a9-40cb-9140-f1d80992a013,macOS,server,Windows 10,"RHEL, Windows",b939041f-3259-4252-ba0c-5ae63f62b5b3,2026-03-05 09:25:50
9360,ecc4475b-4eeb-4a02-8428-5f2ab02adcc2,Linux,workstation,Windows 10,"Linux, Windows",5198b6b5-c756-4b44-bd8b-b24ed8d37e02,2026-03-05 09:25:50
9525,f57ee16e-a69d-4356-90c5-54bca68bb333,Linux,server,High Sierra (10.13),"Linux, macOS",435eae9e-0f78-475a-b995-85205f6e79e4,2026-03-05 09:25:50
7182,79225db9-47f3-4505-971b-32262eaecbc1,Windows,workstation,RHEL 7.7,"RHEL, macOS",7e7a7fde-dfed-4ea8-a61d-2e3a52e42532,2026-03-05 09:25:50
1619,2d6fb9c8-b079-480d-96b2-97f36210dfe0,Linux,workstation,RHEL 7.7,"RHEL, macOS",a40a5a2f-214d-40f7-a58c-a77eb2afda89,2026-03-05 09:25:50
2894,0ed63c95-0fda-4e94-96f3-7de59275add1,Linux,workstation,High Sierra (10.13),"macOS, Windows",4c2e3d57-8c0c-434a-af78-2a037c15be09,2026-03-05 09:25:50
5034,c2808c76-a1c3-421d-94a9-4497f999cb9b,Linux,server,Windows 10,"RHEL, Ubuntu",b2c2245f-bfff-4243-b7e6-6167f8cc686d,2026-03-05 09:25:50
5692,9bdfdcf5-1d57-4c36-a5e7-87e9b1164b5e,macOS,server,CentOS 8,"RHEL, Linux",f21f0ac8-28e1-44ae-8be3-7a49e90cb732,2026-03-05 09:25:50
4614,541e7282-5072-4680-a958-eeb5141e9869,Windows,server,High Sierra (10.13),"RHEL, Ubuntu",99ffa9a6-9e32-45a9-b9be-b729cc74c4c3,2026-03-05 09:25:50
4830,0b22724e-6731-461e-a8f9-22352c36aa5a,Windows,server,RHEL 7.7,"RHEL, Linux",3cb7a6e2-2d3b-4c27-bcc3-75d770dce77d,2026-03-05 09:25:50
9947,ef585815-39bd-44b7-9aa0-986c561bed1d,Windows,workstation,Windows 10,"Windows, RHEL",4b97b05d-a86c-4bc7-a05a-378d10d844f0,2026-03-05 09:25:50
3672,a8293f45-ca39-4695-8a41-134e073125c9,Windows,workstation,Windows 10,"RHEL, Ubuntu",70f3263f-db48-45f1-8eb6-20703116172d,2026-03-05 09:25:50
5508,ac609ca9-1ebf-467f-a032-4b536b6dd65e,Windows,server,Ubuntu Desktop 18.04,"Windows, Linux",370d408b-d241-4e9f-aa8a-0b5e4920b278,2026-03-05 09:25:50
2227,750cd669-0f76-4998-99c4-f2b68f5eb81d,Windows,server,Windows 10,"Ubuntu, Linux",2be3a2b5-6c65-4014-802f-b99b760f35a1,2026-03-05 09:25:50
4446,3b5a5c38-bc8b-43cd-a4f0-d73995de366c,macOS,server,Ubuntu Desktop 18.04,"macOS, Windows",6b96d9dd-4c3e-4d85-adff-25e471f7c6e5,2026-03-05 09:25:50
3749,09054da5-90e8-46da-aa37-4b6e088deaed,macOS,server,RHEL 7.7,"Windows, macOS",81b80184-9f3e-4863-b302-778b9a800984,2026-03-05 09:25:50
8084,0ccd98de-f795-4c59-bf48-e7529c046d32,macOS,workstation,Windows 10,"Linux, Windows",b58d8c47-b627-458f-bbd6-bc888ee21ff7,2026-03-05 09:25:50
5166,c23a2e4c-91b4-4e6d-8243-9c0e0b8c9ee9,macOS,workstation,CentOS 8,"Linux, Windows",4d736110-780a-4448-b13c-bcb03e918741,2026-03-05 09:25:50
7703,aa38d727-6708-4568-8153-ead6396cc5ae,Linux,server,Ubuntu Desktop 18.04,"Ubuntu, Linux",27a71f10-4889-4324-b2b5-e06d819a7150,2026-03-05 09:25:50
4837,ac8eaf7e-2ca3-4a9d-854c-c8dcbade8783,Windows,server,High Sierra (10.13),"RHEL, Ubuntu",72474896-d3d7-47f8-b62e-02d642e48332,2026-03-05 09:25:50
