user_id,adult,belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,status,title,vote_average,vote_count,dt_current_timestamp
71da65cf-48ce-4e01-b7f0-b15c8791803f,False,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 80, ""name"": ""Crime""}]",b37d49bc-37b7-45f7-af4a-f8d836255784,tt2856991,de,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,6.807436,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2016-01-16,151883.0,In Production,Random Movie Title,6.3,342,2024-01-17 17:36:47
a7b01227-ca09-493f-8fd3-dc8d14a4195b,False,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",6812cce5-0587-41d1-9137-ceeec167c874,tt8102195,ja,Random Movie Title,This is a dramatic story of love and adventure.,2.894923,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1980-02-01,447839.0,Released,Random Movie Title,7.1,269,2024-01-17 17:36:47
ce518211-e4e5-4899-a936-9d43295a2b2e,True,,"[{""id"": 10749, ""name"": ""Romance""}]",0a36f9dd-3b01-4ec2-b0b7-783f3f0e5d03,tt6057255,fr,Random Movie Title,This is a dramatic story of love and adventure.,1.471041,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2001-06-24,97310.0,Released,Random Movie Title,4.0,951,2024-01-17 17:36:47
ade693b4-350d-4704-9dab-58cd60ca2668,True,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",61431374-62c2-4c95-8864-9c60f60e7538,tt8066299,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,9.071089,"[{""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",1989-01-21,947769.0,Post Production,Random Movie Title,0.6,274,2024-01-17 17:36:47
5094c72b-6c23-4ad4-b2a9-769253ac342b,False,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",01235200-eab3-49de-a8ad-e686df26ea61,tt9536813,de,Random Movie Title,A comedic tale of mishaps and friendship.,5.647412,"[{""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-05-11,133459.0,In Production,Random Movie Title,2.1,985,2024-01-17 17:36:47
40ad9fb1-0c57-4bc3-a4d3-50d4cfe58021,False,,"[{""id"": 18, ""name"": ""Drama""}]",9553d48c-6b35-4113-a9ed-694ff56e9328,tt8821078,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,8.470486,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1981-01-04,226137.0,In Production,Random Movie Title,1.4,522,2024-01-17 17:36:47
8ddeec69-b4fa-4246-acea-fc8f273b5c59,True,,"[{""id"": 10749, ""name"": ""Romance""}]",129c4a00-e700-485d-8740-14cd36649e6c,tt2483169,en,Random Movie Title,A comedic tale of mishaps and friendship.,4.741832,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2015-12-20,860212.0,In Production,Random Movie Title,2.1,3,2024-01-17 17:36:47
148a912a-5c2e-49d7-a4cf-6502aad4db4f,False,,"[{""id"": 16, ""name"": ""Animation""}]",773d37df-1495-45e0-80c5-6f8010921239,tt3371851,de,Random Movie Title,An intense drama about the challenges of life and relationships.,8.103672,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}]",2010-03-10,386419.0,Released,Random Movie Title,5.9,10,2024-01-17 17:36:47
60a8ef55-2666-407a-9d78-78b7e8c33e1f,True,,"[{""id"": 16, ""name"": ""Animation""}]",ee4229ca-6fea-4af5-8bab-fda7212a36ee,tt8325302,ja,Random Movie Title,A comedic tale of mishaps and friendship.,4.88226,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1995-07-18,373216.0,Post Production,Random Movie Title,7.2,768,2024-01-17 17:36:47
1622a9a5-e094-4f61-be0a-43faf36506f6,True,,"[{""id"": 878, ""name"": ""Science Fiction""}]",8786de84-263f-4d93-ae4f-681453affdf3,tt2435074,en,Random Movie Title,An intense drama about the challenges of life and relationships.,5.601602,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2013-11-27,951473.0,Released,Random Movie Title,6.3,210,2024-01-17 17:36:47
70dd62d3-0080-4b07-82dd-0a62628728bc,False,,"[{""id"": 878, ""name"": ""Science Fiction""}]",37c5e869-2b3f-42e8-b1dd-490c33a7e657,tt2897986,fr,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,0.77475,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1988-05-08,581867.0,Released,Random Movie Title,5.0,125,2024-01-17 17:36:47
e9a94db2-c927-4093-b403-ab55cdd58ab0,True,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",22f5eaa8-39c2-450a-b01f-ecc533db19a4,tt1248697,es,Random Movie Title,This is a dramatic story of love and adventure.,7.347516,"[{""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",2003-11-01,276477.0,Released,Random Movie Title,5.0,541,2024-01-17 17:36:47
fb6756f5-672e-4d83-aee5-9bd5a765bea5,True,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",97aaba08-0552-4a29-9c6b-263d0d7f4f83,tt9625263,es,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,9.92572,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2020-02-27,790486.0,Post Production,Random Movie Title,7.2,319,2024-01-17 17:36:47
17bbbb39-be82-44ee-aadd-75ac699395f5,True,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",8e4006d3-7170-425c-8dc9-806fffcec30d,tt1087436,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,9.589024,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2016-02-09,24729.0,Post Production,Random Movie Title,3.5,916,2024-01-17 17:36:47
1c968d84-763e-42d5-99bb-9369b8996019,True,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",df7b4a71-99db-4167-812d-9651d00eeeab,tt2071815,de,Random Movie Title,A comedic tale of mishaps and friendship.,0.412842,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1995-11-12,646880.0,Released,Random Movie Title,3.4,949,2024-01-17 17:36:47
9d5eb260-b0c9-4cfa-a3d8-adeabf043f39,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",269136fc-d598-4a7f-b09d-d0ab56182c11,tt1811105,es,Random Movie Title,A comedic tale of mishaps and friendship.,8.80168,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1980-04-21,22818.0,Post Production,Random Movie Title,4.7,292,2024-01-17 17:36:47
c016fba7-7053-4a25-b4b3-2e4c3a40ccc1,True,,"[{""id"": 878, ""name"": ""Science Fiction""}]",80ea64bc-fa23-4957-92b0-26f4c4958423,tt6920670,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,3.865324,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2015-08-08,176446.0,In Production,Random Movie Title,9.4,550,2024-01-17 17:36:47
152807b4-f8b8-4e1d-be76-2a45ef782659,True,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",b82ad3b2-3edd-4ee6-afa8-fe00ec01db0e,tt8700929,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,9.979255,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2003-03-25,791499.0,Released,Random Movie Title,3.4,160,2024-01-17 17:36:47
a0358dca-2a1b-4f8e-bc69-6e01594f5f3d,False,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",fdeb2315-b995-4f65-8907-f62b360947f0,tt8333978,de,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,3.288179,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981-05-02,11198.0,In Production,Random Movie Title,9.0,481,2024-01-17 17:36:47
d2a41ccb-be09-4765-becd-a55074c13ef6,False,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",6f6aeb7e-63ca-4fc8-834a-e2cf183111d1,tt7211115,en,Random Movie Title,An intense drama about the challenges of life and relationships.,0.710409,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2004-12-10,100898.0,Released,Random Movie Title,4.2,923,2024-01-17 17:36:47
7186c85c-f2be-46ca-8065-98c4c0189bfe,True,,"[{""id"": 35, ""name"": ""Comedy""}]",eab077e7-fed2-44c6-8bee-c3bc6aba7c2f,tt9365995,en,Random Movie Title,A comedic tale of mishaps and friendship.,0.841722,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1987-10-13,136819.0,Released,Random Movie Title,5.4,804,2024-01-17 17:36:47
de1cb292-a6e7-4fd3-9038-9aaedef9b26d,False,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",a07975a7-d624-4011-8d71-26ed6eed99c8,tt1219002,es,Random Movie Title,An intense drama about the challenges of life and relationships.,6.970848,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2004-08-08,573762.0,In Production,Random Movie Title,8.1,483,2024-01-17 17:36:47
8b1d07f9-c73d-4bbc-b3be-a0a1187fa94e,True,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 16, ""name"": ""Animation""}]",8233e2c7-de7a-4100-8e5c-a2e0612d07c2,tt7949785,ja,Random Movie Title,This is a dramatic story of love and adventure.,4.594177,"[{""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2018-10-14,890356.0,In Production,Random Movie Title,9.3,955,2024-01-17 17:36:47
