user_id,adult,belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,status,title,vote_average,vote_count,dt_current_timestamp
06d06416-ec8c-4d6d-addd-7247eb000ec1,False,,"[{""id"": 18, ""name"": ""Drama""}]",b393a6f6-3d7b-44bb-8e2e-7bda07f51509,tt3092003,en,Random Movie Title,This is a dramatic story of love and adventure.,4.42837,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}]",1984-04-24,925086.0,Post Production,Random Movie Title,4.5,649,2024-01-17 17:36:47
4b809d6d-7e9b-4382-aecd-c2c5134c955d,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",a52f84b1-b62c-491f-bb33-f7dd6d7544af,tt7781711,fr,Random Movie Title,A comedic tale of mishaps and friendship.,8.870993,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1980-08-12,793781.0,In Production,Random Movie Title,8.8,839,2024-01-17 17:36:47
1dc6149a-d366-4b25-99aa-7000cb185432,True,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}]",ad2eb55b-c67d-4b0c-b06c-4e7b50afb84f,tt2365153,es,Random Movie Title,A comedic tale of mishaps and friendship.,8.958327,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2019-10-12,668343.0,In Production,Random Movie Title,4.7,304,2024-01-17 17:36:47
fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",f270deb2-13d7-491d-a6b0-d8bd1389c406,tt5017569,ja,Random Movie Title,A comedic tale of mishaps and friendship.,2.051311,"[{""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1996-10-07,671080.0,In Production,Random Movie Title,7.3,489,2024-01-17 17:36:47
f7a9c783-6e7c-42a6-91b4-123acb4fb8cb,False,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10749, ""name"": ""Romance""}]",bd4a44e3-3d9b-4c30-a053-f27542e87dbe,tt2493636,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,2.035161,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981-11-04,317591.0,Released,Random Movie Title,7.2,544,2024-01-17 17:36:47
944d7a59-625a-4ff3-837d-9386d77401de,False,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",e093ffeb-ce34-4670-bbf6-3d5efd918cdd,tt5146129,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,8.629071,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",2020-08-19,256007.0,Released,Random Movie Title,4.1,284,2024-01-17 17:36:47
50f6338f-a125-4eaf-8251-5edbd966e385,False,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}]",5b9c5edb-9e87-4f60-9401-0fc55298391b,tt2959479,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,1.487126,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2020-10-05,900996.0,In Production,Random Movie Title,6.2,297,2024-01-17 17:36:47
ed2dadda-09ce-4e94-9107-f99e1ed8c9a6,False,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 16, ""name"": ""Animation""}]",caf4316d-0937-47de-b28b-0877909f0404,tt8775015,es,Random Movie Title,This is a dramatic story of love and adventure.,8.05907,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1983-05-01,156271.0,In Production,Random Movie Title,9.8,284,2024-01-17 17:36:47
d9202a07-30c6-4b45-b45d-8cceefb766ee,False,,"[{""id"": 12, ""name"": ""Adventure""}]",5c61470c-36bd-4de2-9c2d-d531628807c2,tt5344593,de,Random Movie Title,An intense drama about the challenges of life and relationships.,1.124128,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2005-09-28,25931.0,Post Production,Random Movie Title,4.3,654,2024-01-17 17:36:47
2442dec7-3a87-4d94-aa23-ab44c76b4d5f,True,,"[{""id"": 80, ""name"": ""Crime""}]",3408ac5c-4d59-4130-a249-6e1be700d9be,tt2094326,fr,Random Movie Title,A comedic tale of mishaps and friendship.,0.99426,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}]",2007-11-08,269534.0,Post Production,Random Movie Title,3.4,551,2024-01-17 17:36:47
ce615021-431d-4a20-aeaf-d8e37330dd25,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",b87388c6-b878-4961-b459-e3f9a4072e48,tt5964235,es,Random Movie Title,An intense drama about the challenges of life and relationships.,4.450725,"[{""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",1982-12-07,118876.0,In Production,Random Movie Title,2.1,16,2024-01-17 17:36:47
2a7de911-4ae0-4dbc-927c-fc5523a2eb01,True,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",ff687346-9bc8-4a97-b908-d47e897a6cd6,tt3144101,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,9.849391,"[{""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",2019-12-09,534776.0,In Production,Random Movie Title,9.7,673,2024-01-17 17:36:47
a9bffb59-1fd0-491d-baf2-89dcf68f15d5,True,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",0efe9fc5-dbb2-4299-b79e-14e4df1cce2e,tt9118785,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,9.064914,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2000-07-27,389392.0,Released,Random Movie Title,7.7,823,2024-01-17 17:36:47
59419a33-0f7e-4ff5-abe7-53284898c612,False,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",c1d74e12-6fd4-4d6f-a2bc-4348064df327,tt3352057,es,Random Movie Title,An intense drama about the challenges of life and relationships.,7.976361,"[{""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2020-07-14,813287.0,Post Production,Random Movie Title,4.9,556,2024-01-17 17:36:47
4c32e9e1-a951-4bbb-9a47-81c15d4b4097,False,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",583a880e-9818-4353-8b4b-b210480641fe,tt8238235,en,Random Movie Title,This is a dramatic story of love and adventure.,8.10626,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1987-04-10,230912.0,In Production,Random Movie Title,7.7,319,2024-01-17 17:36:47
7922e6ad-46c0-45da-90b3-4a8cd0852530,False,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",d5030f32-300c-4533-aa70-8573761c2253,tt8510753,de,Random Movie Title,This is a dramatic story of love and adventure.,3.240853,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-11-16,176314.0,Post Production,Random Movie Title,7.5,574,2024-01-17 17:36:47
3ae1c98e-64c0-4fc3-996a-0e58439af6fa,False,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",5a779625-bf08-4d68-8c8a-1626c0d1e641,tt9831182,en,Random Movie Title,This is a dramatic story of love and adventure.,1.793219,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1988-06-23,993305.0,Post Production,Random Movie Title,4.8,585,2024-01-17 17:36:47
6a780881-dfc3-4415-86c9-59213928e572,True,,"[{""id"": 878, ""name"": ""Science Fiction""}]",78fabe07-a2f1-4b88-947b-e3503333257e,tt9506315,ja,Random Movie Title,An intense drama about the challenges of life and relationships.,7.849238,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",1988-08-12,340274.0,Released,Random Movie Title,3.6,240,2024-01-17 17:36:47
40869200-b277-4cdb-aa65-1847690673a1,True,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 12, ""name"": ""Adventure""}]",28f86f5b-ab06-424f-a663-5a30b866691e,tt4724008,en,Random Movie Title,A comedic tale of mishaps and friendship.,1.417929,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",1982-06-12,787348.0,Released,Random Movie Title,8.0,337,2024-01-17 17:36:47
cfce04f8-575d-484d-909a-c3bb896c7d3e,True,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",696adc91-db41-4771-b045-c44d8ede6331,tt1905730,fr,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,7.875465,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-11-02,599059.0,Released,Random Movie Title,4.4,121,2024-01-17 17:36:47
f8161cd7-09bc-4a67-8a60-7f3ca5e3a873,True,,"[{""id"": 18, ""name"": ""Drama""}]",81c6c94a-024c-45f8-bdf2-e4b459b39224,tt1903952,de,Random Movie Title,An intense drama about the challenges of life and relationships.,5.353127,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1987-10-01,62979.0,In Production,Random Movie Title,9.4,658,2024-01-17 17:36:47
8b544838-169e-4dce-a186-a5f837390bc4,False,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}]",6278f995-0c9c-4b59-8687-abe41262af00,tt8001203,fr,Random Movie Title,This is a dramatic story of love and adventure.,4.923114,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1994-10-02,825336.0,In Production,Random Movie Title,7.9,504,2024-01-17 17:36:47
6f286029-f95f-45a5-ae77-6f74fea34c65,False,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",e47847c2-4751-4081-8a2a-5f5b755e0729,tt7224563,fr,Random Movie Title,An intense drama about the challenges of life and relationships.,2.662319,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981-12-26,836381.0,Released,Random Movie Title,2.7,973,2024-01-17 17:36:47
f41b947d-7d9e-4277-b76f-0ff107e1c68f,True,,"[{""id"": 18, ""name"": ""Drama""}]",3c217629-f6e3-45c9-9104-ca942fb4934a,tt3164405,de,Random Movie Title,This is a dramatic story of love and adventure.,1.389328,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}, {""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2011-06-16,8053.0,Post Production,Random Movie Title,7.3,855,2024-01-17 17:36:47
fd733daf-21b0-4109-b609-28870a53fff5,False,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",b9501189-dcdd-4163-8da4-41b7a25c1a29,tt7517918,es,Random Movie Title,An intense drama about the challenges of life and relationships.,4.705081,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-01-20,599451.0,Released,Random Movie Title,0.0,563,2024-01-17 17:36:47
9704d1a5-b350-430e-a742-9a12eeb4e9b7,True,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",a37bda3b-5ef2-4725-a3d6-cb9562c57b21,tt3881815,de,Random Movie Title,This is a dramatic story of love and adventure.,7.552622,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States""}]",2017-07-07,387571.0,In Production,Random Movie Title,2.2,756,2024-01-17 17:36:47
24eeea71-316e-4492-bc39-9a2a5b9c0011,True,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",408402e2-228f-40ce-9a33-193feafe2609,tt4983288,de,Random Movie Title,This is a dramatic story of love and adventure.,5.578485,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",1983-05-20,675202.0,In Production,Random Movie Title,9.0,501,2024-01-17 17:36:47
8b9e6a5a-d904-4f5f-bfe5-78ddb793653a,True,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",94f87023-f9c4-4b02-b258-7f078a16f158,tt4056183,es,Random Movie Title,A comedic tale of mishaps and friendship.,0.471696,"[{""name"": ""D.A. Films"", ""id"": 6541}, {""name"": ""Studio Ghibli"", ""id"": 34038}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2004-02-17,335094.0,Released,Random Movie Title,1.6,64,2024-01-17 17:36:47
