id,uid,dish,description,ingredient,measurement,user_id,dt_current_timestamp
7971,c944ca2b-59db-44b0-b5dd-ad87c9a5a978,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,2 tablespoons,d1f8bb14-0ece-456d-946b-0cd5006f7b4f,2026-03-05 09:26:03
6740,c8c2abe6-c306-4a29-956d-a115ed41cc4b,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,2 tablespoons,c021c365-b932-4e46-b624-6b7947ef55ae,2026-03-05 09:26:03
6840,56b96617-9bbb-49e2-9529-0541a4f9ffae,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,2 tablespoons,722c7548-2625-4cb3-9d75-a46ec79467d9,2026-03-05 09:26:03
7487,d0eacd6c-0b26-4c8c-9885-09e7ddd50df9,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 gallon,c68b6490-9156-46d4-842b-77ccb03535f1,2026-03-05 09:26:03
2163,e45eb03e-b422-4aa2-ad9d-c1f6cd46c6a0,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,d3d1a717-572a-4320-aea1-63b9b7e1187c,2026-03-05 09:26:03
5588,9018af93-02df-443a-8bce-4a3160297781,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/4 pint,fe1acf50-79c2-4abc-a4d6-68c95132e551,2026-03-05 09:26:03
8666,033ce512-8288-487c-9fb0-089f4bd4ef1a,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/4 pint,85dcfc8c-9351-49ae-b0ac-8bb96c25829d,2026-03-05 09:26:03
1742,7a4947d5-178b-441a-94e7-71a987b593ae,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,2 tablespoons,d73346a9-06d2-4cdd-860e-1794e40b0c41,2026-03-05 09:26:03
4529,be7a945c-54ff-4804-994d-fbbb5668817b,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,2 tablespoons,f8c45e7f-912c-4259-b6f0-160ef7cab9ee,2026-03-05 09:26:03
4880,551e1b3d-b8d2-4786-9780-4993f752e693,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 cup,73c9886a-2147-4495-9463-3da330191558,2026-03-05 09:26:03
1443,abbb9203-c0c9-42f2-b1fe-5813f4cca115,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,4e32c830-ece1-424b-b214-cc476906d716,2026-03-05 09:26:03
6126,7e61ad21-e02e-437b-bf18-d4fdb14bc077,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,2 tablespoons,d8d217cb-3a70-404c-8f01-5e75f7e31500,2026-03-05 09:26:03
8361,07573f5d-a980-4425-9306-337e2165be79,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 cup,0aed72e4-b783-4328-9633-25772106e1b1,2026-03-05 09:26:03
3866,dea6eb1e-9b06-42bd-b2d4-e6a10ac41846,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/4 pint,bb9172f3-072f-49d7-a62b-6715305e1d42,2026-03-05 09:26:03
7825,672a5780-f398-4cb6-bfcb-8d3365577acc,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,2 tablespoons,55be5e72-dee2-4c9e-8c66-e62fba58e650,2026-03-05 09:26:03
9836,f9696df5-e3bd-454c-b5ce-9d11b87e9464,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/4 pint,dc8151b0-717d-4457-9d87-0d35ecf9b571,2026-03-05 09:26:03
6249,c413663a-6f33-46d7-ae7d-53816d0cb03e,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,2 tablespoons,a5f1508c-c03d-498e-8dcb-296e2ed19bec,2026-03-05 09:26:03
3298,0a0dcb90-8e01-4291-a4a8-ba937237e5c1,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,8be40b09-569c-4886-a2c8-890076adb450,2026-03-05 09:26:03
7602,e4341b8a-40b3-4f9c-ad82-ea5654cab7b0,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 cup,3c591c15-ce7c-493c-b7dc-82789e20ae0a,2026-03-05 09:26:03
6047,ef46e60f-8d1b-49fd-89e1-da7d3dc0d9dc,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,2 tablespoons,73a0ea21-152b-45a8-85be-a84e21074c43,2026-03-05 09:26:03
4140,6e9fbf29-b5d3-4815-a59a-c63b8ba2c58e,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,486024df-b73a-4e04-83e9-04cd294f74ee,2026-03-05 09:26:03
5731,6be02b7b-4581-4a4e-88c1-124496f37929,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/4 pint,d96f4f7e-5392-49d9-8882-c131b3a709b9,2026-03-05 09:26:03
9108,eef5889d-9770-4200-8525-6480b3026694,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/4 pint,dd40adcc-f80f-4723-be8d-5c4241a6428e,2026-03-05 09:26:03
6805,d97a075a-bb41-4a70-9bf0-a3af0ad4e450,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,d81100b8-5d08-49aa-ae66-e9e727415c31,2026-03-05 09:26:03
9295,5839ba91-4f1a-4e54-b584-f8009252d274,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 gallon,507bd1e6-20b5-4f35-9737-10bf6eb30eca,2026-03-05 09:26:03
7065,3614ecdd-9956-43e8-a3f3-3b44314095cd,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 cup,612bb4c3-b761-42e8-b05f-3ae10d3b7d7a,2026-03-05 09:26:03
2201,b8b3d305-67f6-402a-a154-ae46f90c3ba8,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 cup,0dc91a20-4585-4c42-bac7-23599b925adb,2026-03-05 09:26:03
7459,d8b28738-8940-478f-a6ae-7a1fcd01e647,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,08a6b958-e166-42ed-ab67-0a3b5ef483a9,2026-03-05 09:26:03
3725,f62ff9a1-a0cf-458a-a8b9-edcce25c48a2,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/2 gallon,72425952-5017-444c-9a03-9501bf08a79e,2026-03-05 09:26:03
8012,06ed572e-74a6-4d77-bbd4-2e6fce88ed05,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 gallon,a934dd69-5c61-4909-9736-c9c660f8ec57,2026-03-05 09:26:03
7054,3d5c2740-4b14-41ef-a585-6f6d13e29fe8,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,623b26b0-70b2-40f2-988f-6de06326788a,2026-03-05 09:26:03
2472,0cc2c1a7-f8fb-49e1-8a7a-b215bf865694,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,2 tablespoons,d0804c26-558d-4ddb-a9f6-e8f30e902eed,2026-03-05 09:26:03
2741,dfea02f2-360d-406d-bba8-ea3094bf46d9,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,2 tablespoons,222afd38-7642-460e-aa22-f1a1561c5b72,2026-03-05 09:26:03
6850,b934ca05-99fc-47e4-9d6b-6e9bb1087f5c,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/4 pint,f9af01f8-c787-4a38-8735-7da775844621,2026-03-05 09:26:03
4317,8aacd20a-2556-4bd0-af28-f26f8f528f4f,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/4 pint,374aef95-904a-4551-b5bd-ce6e20ce6333,2026-03-05 09:26:03
2103,1b0ad67e-8c85-43e4-84c4-18bf83cc5cd7,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,9f9444a8-99dd-47c6-88c0-acbf9e364dd9,2026-03-05 09:26:03
6868,8ef61da3-26c8-4afb-8b22-e1e983007676,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,2 tablespoons,09432377-abc0-4b90-ac7d-5fe798f5325a,2026-03-05 09:26:03
4642,7e42168a-fedd-41cf-9fe2-89a6623e8855,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,7b720d00-4e53-4059-95c3-f414e572cd7b,2026-03-05 09:26:03
8230,ad6dcaee-3e9f-4825-a19d-4fc13a9d1729,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,f98c669a-4d22-4f55-9c7f-33735ec3c93e,2026-03-05 09:26:03
3853,b7b6382b-5c9e-45fd-9f48-2a91b13a60ae,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,bd2a5f50-e772-43c8-9b02-bb3eca3d28d5,2026-03-05 09:26:03
2620,aee70d82-5027-421c-9aa6-74574627c6f7,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,103edd2f-2e58-4b2e-84db-aab374e807a7,2026-03-05 09:26:03
5301,6783d714-6a09-45a0-8a52-627562d63cc8,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,f7d27b4a-d06f-4dc8-9d72-da0fc5c9199b,2026-03-05 09:26:03
5685,0d6326d8-ac8e-4a26-89e7-271a0bbd1d20,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 cup,3d428c42-03fe-4a2a-aaef-a6c765378f3e,2026-03-05 09:26:03
9948,0129606a-593b-4a55-929e-a59450eff10c,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/2 gallon,b9f78e55-fd72-4d55-9905-9bd819536fe1,2026-03-05 09:26:03
1426,e2b7caff-3495-4d97-8983-cb92b7d899c8,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/2 gallon,226cab3e-da5b-475c-808c-ef895c4cdbe3,2026-03-05 09:26:03
7726,8d80b06d-4849-4f06-b909-3df9b3b49211,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/4 pint,62e2b3ef-2f01-4477-a2f5-df6e11ac13f7,2026-03-05 09:26:03
5569,57f493e7-2ac0-4631-973a-8ecce86f9552,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,4c1b050b-0a43-4206-b5a2-5d6ea9792cd1,2026-03-05 09:26:03
6366,d9f2fd47-fa47-454a-bf93-b9cac86da835,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 cup,40026c3e-47de-4552-b038-b903f13695d1,2026-03-05 09:26:03
6269,bd030cda-e884-466e-88c9-b9352bb20543,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,a356149f-d501-4c68-b6a6-4f0fb173342f,2026-03-05 09:26:03
1486,33f67b05-80a3-41ac-9bad-52fdba3eac69,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 cup,1dc7df52-1476-4a05-b126-2efb6e9ff336,2026-03-05 09:26:03
3491,1562332c-884a-4ba4-8fc4-ee9e57731b6d,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/2 cup,e7356ef6-474d-4859-9e30-314fc50fe3a1,2026-03-05 09:26:03
4949,7aafdeee-ca4d-42dd-9e50-d674a626aac0,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 gallon,b430d924-c960-4371-9fd1-bda42533b330,2026-03-05 09:26:03
1777,55c6d773-a6c9-4f72-b553-38fb7f44a206,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/4 pint,95f310d6-d9e7-42c9-8667-fbe35814a630,2026-03-05 09:26:03
2207,3c67bb1e-486e-437f-9a60-ce1854482cfc,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,00ae9fb8-88ed-425d-925e-40b725aa44ed,2026-03-05 09:26:03
9168,83dcfbdd-4946-406e-a281-94138879b53b,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 gallon,82c56d5e-8402-46a4-99a8-c8f03017ff06,2026-03-05 09:26:03
3781,72e07b76-5538-4719-8292-57685a1be7b8,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,4aa35d81-7a60-489a-884c-05e7fa357b42,2026-03-05 09:26:03
8584,6789d89c-51cd-4d0c-acc2-3d82490ecaa6,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,2 tablespoons,5a0cca12-4d0d-4412-99f5-de4c30ce1feb,2026-03-05 09:26:03
7061,e494f01e-3977-4708-8cf7-c6322ce2fd59,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,2 tablespoons,e0bed7d8-187e-4da4-b0ab-601d9cbef2d4,2026-03-05 09:26:03
7846,2a4550aa-4b10-4a1e-a10d-2e853179ad15,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 gallon,c4ba72f8-9b0f-47cb-826d-b96b711efc6e,2026-03-05 09:26:03
3759,2a60aafc-0741-4774-8b6b-092d3ebccdba,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 gallon,6ad37f12-7312-413f-9e0b-27ae9ed2898a,2026-03-05 09:26:03
6514,185c01c8-cabf-4056-a97a-6b1d760d5ade,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,335443da-ead8-4e9f-84da-758477fc3a9b,2026-03-05 09:26:03
7132,62ab0da1-c513-4d0e-89fd-37354c81a861,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 gallon,2166c9fa-d367-4a8f-a4af-274f6a275510,2026-03-05 09:26:03
6331,227b993e-a44e-4761-b80b-c39527e9469d,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 gallon,b855733d-0dd0-4c0e-b6e7-3097d60b9cfe,2026-03-05 09:26:03
8134,287d3c74-07d7-4013-9338-e4c8cb872d7f,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 gallon,f6903ec5-3f47-4970-9f16-94bd02795429,2026-03-05 09:26:03
3566,0d7b7dba-247a-4fd3-843b-b6bee6069497,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 cup,8182bcc5-34e0-4c09-a199-05c45c697743,2026-03-05 09:26:03
2193,874bdb0d-9afe-457d-8995-6b8e82d9ee12,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 gallon,0a13486c-4820-4ecf-b5db-3486b6d33ad9,2026-03-05 09:26:03
6716,cdadaeeb-0075-4ac7-9ed0-54a87da1d090,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,2 tablespoons,ba6576a0-9ff7-41a8-8c91-99afbe07e5b8,2026-03-05 09:26:03
3817,75b0e8d1-f2c1-4a6c-b8ae-657f7ab0a187,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/4 pint,7c5007a6-bc7a-4c0f-8daf-d70b3b805788,2026-03-05 09:26:03
4959,3280ad39-2da7-41e5-9669-9773de6f9412,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 cup,5d7d35a0-552c-4cd5-a508-b16d3c1436e4,2026-03-05 09:26:03
9738,861e9d03-e892-426b-b486-7125b99ae67a,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/4 pint,f07a0430-538b-49b9-8bf4-30a5d27b2a2a,2026-03-05 09:26:03
7922,a9195121-9852-4239-9541-28da301580e4,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,91509fda-5377-41f5-97d9-42b0ad072705,2026-03-05 09:26:03
4376,e71189c7-7422-4292-8c46-4de876741871,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,2 tablespoons,e3f76a64-65de-462a-b1e5-f980f1d9f967,2026-03-05 09:26:03
6975,092f38c7-a585-414b-81b3-e299cee7ac95,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 gallon,19a477dc-0c50-495f-9e73-c134ea3086e7,2026-03-05 09:26:03
7940,52fe94c5-9159-4853-9c32-4513918e1c39,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 gallon,b7bf516d-1f00-4a8c-bb89-11d3cf67fecb,2026-03-05 09:26:03
4952,f1e080f9-b8f1-4983-aa20-29bbd9bb8690,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/2 cup,271fa719-550f-4e88-be7c-7b0fdd2405d7,2026-03-05 09:26:03
3516,c20b6d3f-f2fd-4ca5-9524-67eef5caae5f,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 cup,3d5a3d97-3803-48dd-b688-1fe8fa1d7513,2026-03-05 09:26:03
7819,76fcece8-1a58-42f9-876e-309f613064ca,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/4 pint,d6d2b6eb-89e5-4532-850f-d9cc95abe6fe,2026-03-05 09:26:03
3571,e031017d-4ba2-4324-bfc7-133eff063099,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/2 gallon,f867aafd-8ac4-4993-974b-03322f0878d9,2026-03-05 09:26:03
2863,3fd2585a-040e-4169-95e7-5c9c434e9751,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/4 pint,f5d85e77-c55e-4d6c-8013-ef6fe2556585,2026-03-05 09:26:03
7170,160b4d78-eeb0-413a-8b66-90c9a03d4821,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 cup,cab3ec9f-c838-46ab-ba70-0177beb43f86,2026-03-05 09:26:03
8273,af84e931-7a6a-4ddf-80cb-a55a5c4a4a4c,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/4 pint,eace12c6-83ea-491e-8177-49cfddc4c05c,2026-03-05 09:26:03
6439,0ae768f7-552e-424e-b4fc-2f4d6fc3fbf0,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,f57aa759-2da4-4703-b760-8ac3de1fc2ea,2026-03-05 09:26:03
3359,bc41f271-1df9-4567-9ab6-e0a782cb7818,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 cup,31ca5223-1bfc-4f1a-a126-f7c531b7f761,2026-03-05 09:26:03
5686,1c491bb6-7a97-4367-b2f3-5f5bbc43288b,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,020f869a-d843-4783-b296-209cc8afaae0,2026-03-05 09:26:03
9335,c3a1ad0f-ad99-4856-b79e-549b01352a6a,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,ce9c0175-4126-4c07-8dac-cabe4e147eb6,2026-03-05 09:26:03
4361,cb14af28-7e2f-4f10-92dd-5ffd3bb12cd7,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/2 cup,60ab5ad7-933d-4177-a33a-986144d441c2,2026-03-05 09:26:03
3089,0c87d900-2617-4c56-aef4-757ca0593a17,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 cup,70c0d30b-eee5-46e6-be5d-fafce2891380,2026-03-05 09:26:03
