id,uid,dish,description,ingredient,measurement,user_id,dt_current_timestamp
4849,c26e55a2-5a23-4ac9-b9d3-166b1d0b46bd,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/4 pint,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:26:02
8301,2cf719ee-ac23-4335-ac5f-4336c1ea39ea,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,2 tablespoons,d849256c-dc92-45ec-b226-fc0073d84b94,2026-03-05 09:26:02
3586,49dcad64-ecac-43a5-b51d-c0e2d4ec9a92,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,1/2 gallon,edda594b-abfe-4637-9748-8777a22e65ad,2026-03-05 09:26:02
7679,381e9d82-2cc2-4f66-88f8-bb4729863b15,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 cup,21fbb95e-2e1b-4b77-90c4-267024ee296f,2026-03-05 09:26:02
8434,8c89e284-95d5-425d-80d2-c64e988a3636,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,2 tablespoons,15d45547-755d-4e79-b2d5-35018e1af217,2026-03-05 09:26:02
7830,4f067e51-6c57-4700-8ed7-f21927abae2a,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,295fd979-a477-4897-8c93-f772c5269654,2026-03-05 09:26:02
2158,8f4e3edd-9c15-4c5a-8157-ff8e9fc69f5e,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/4 pint,7d2ede05-d102-4a62-9cdc-0beb93b94a1f,2026-03-05 09:26:02
7707,b18af676-e9e2-4223-a1a0-3578e318030d,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,e26ce6a6-3400-40db-a74c-28d885bb7d84,2026-03-05 09:26:02
8258,82b2e517-1f0f-4963-880f-3ae349fa4079,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,2 tablespoons,dbc59a06-65c7-407c-a88d-06287c0753ee,2026-03-05 09:26:02
1107,ca5da97a-a8d4-483e-8ed9-6bf1a5e5ac16,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 gallon,1c668599-a7e9-41bb-a754-98febeece97f,2026-03-05 09:26:02
6818,d2bec8f2-5c27-484c-9586-e155d5caba9d,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 cup,b78cc0f4-c582-4ec6-a0b1-ca8b399bcdad,2026-03-05 09:26:02
7742,77de1668-045c-493a-9ea6-7ef87079596c,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/2 gallon,08de3ae2-4521-4b2b-ab04-a29550f569d2,2026-03-05 09:26:02
6770,a9760bae-71fa-4daa-a144-2ccf881a8953,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/2 gallon,4888a4ce-cce5-4936-9122-58e8debc6a80,2026-03-05 09:26:02
3585,bc16ac92-0a9c-4184-8969-9f413048fb5e,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,2 tablespoons,0c0a9ae1-39e6-4071-8868-46fdb8a5d6bf,2026-03-05 09:26:02
2873,9527910b-5ea9-4403-8263-d724685ea576,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/4 pint,1944b288-862d-46e3-9158-db92c25759ad,2026-03-05 09:26:02
4976,2ff1672e-3310-485c-aae7-d994ea0fcc55,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,cc3e88d0-fdad-4ff6-8c40-f5d9aa614e8d,2026-03-05 09:26:02
5400,8e1afaac-deb5-439d-98d4-f01bc6b4d2e2,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/4 pint,08421037-7590-4104-b0ef-85a4215f5f72,2026-03-05 09:26:02
9337,6d8120e3-52bd-4324-a8e0-abec5e8795bf,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/2 cup,ffd49b47-caf8-4423-b950-9489d9eeddac,2026-03-05 09:26:02
3492,fad1a72b-6345-444f-b436-62eece2c7cf3,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 gallon,8b0dfb2f-813b-4214-985d-1f5f2c5dce2e,2026-03-05 09:26:02
4030,3b1711c7-a299-43e8-8616-7ebf25805163,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,2 tablespoons,11aaaab4-6be6-46c0-af94-c366c0e41e83,2026-03-05 09:26:02
8400,00fc683a-5a51-48bf-9223-0b7db8a0f3bd,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,92aef3fe-8aaa-442b-aaf3-cd0a941eda59,2026-03-05 09:26:02
7004,889e3a63-9b18-4803-a76a-fb57499d358f,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,763c9fe2-39e8-49b1-8728-2bd2e94a8687,2026-03-05 09:26:02
3790,ff7ca0db-5ce7-4008-bf09-27aa8ffe8fab,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,262cbad1-89dd-4b25-a76f-dade9d46ab29,2026-03-05 09:26:02
7941,8db5562d-f155-4f55-a82b-42e4980efafc,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,2 tablespoons,981d5075-df39-4bf3-b9e6-db8fafe73f94,2026-03-05 09:26:02
2430,ca1cfc2f-22c0-4baa-9433-99207d57da9e,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 cup,7ec3e962-39ef-4915-a3dd-0fb51b977669,2026-03-05 09:26:02
3743,a3d4a4d8-8eb6-412c-9739-c052bfb7cd00,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,7b52d72f-f528-4285-ba0e-4ebcdcc94fd4,2026-03-05 09:26:02
5954,4bfb8433-e178-421b-a498-83deb96a6865,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 cup,e40019f2-5a22-4bee-a5f4-aaf10d2a2969,2026-03-05 09:26:02
1045,0028718a-70d1-461f-b4b8-73c87279b171,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/2 gallon,b44af23d-dc69-46f5-9759-11c097db0712,2026-03-05 09:26:02
1350,ad2fc984-e115-4833-8244-66b714290573,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,2 tablespoons,90941495-5f7f-4128-b6f0-6d3fab8d1a30,2026-03-05 09:26:02
4008,0421fe80-94ba-442f-9c8c-734509efe043,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,0e961c76-77df-4456-9f7a-57d4a3f8d0b2,2026-03-05 09:26:02
5756,b19ceec8-adf8-454f-99a2-b55261bea9b4,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,2 tablespoons,d9ed0d57-7f11-4a7c-83be-7b80d722ca06,2026-03-05 09:26:02
1558,0fc0c469-4409-4500-aed2-65c51b22963d,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,2 tablespoons,8930ef12-8963-47ea-82a5-86376a81d777,2026-03-05 09:26:02
2001,9864e9ec-c780-402d-9dee-496cee059ad4,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,01b846de-46eb-4491-9722-7927c173c1a7,2026-03-05 09:26:02
1728,1f3f0b3f-a835-4ca7-b3cc-27037f8b39ae,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 cup,05221366-5d3b-497b-a32c-8618a40b95cc,2026-03-05 09:26:02
4224,768f1798-f1b6-472c-b502-f537664624c2,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/4 pint,6214c6ce-e2b9-463f-8532-c596f42873d1,2026-03-05 09:26:02
4671,61f1dde4-e38e-4c0e-9d3b-e350380a1a9d,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,2 tablespoons,739da70e-c285-4bfd-89ef-3f1ddef7d6d7,2026-03-05 09:26:02
8634,824448ac-64c8-45dd-9ed1-be69b67eb533,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 cup,7d5d5209-7515-4f37-a841-1a82845d0dc7,2026-03-05 09:26:02
9092,135df29d-3cb6-4aa9-aafb-49d842d30346,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/4 pint,a2e56bf5-0935-4e60-aa3e-9d96713423ff,2026-03-05 09:26:02
1999,6c79d75c-991b-4f20-924a-86bd06319cd9,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 gallon,0b095f9c-18ad-44cc-86c9-4db664c124b1,2026-03-05 09:26:02
8434,ced68685-2716-4fb3-b561-3b3ab1cb368e,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,1/4 pint,854387a4-4d54-4cd2-93dc-0a5f4b2308e1,2026-03-05 09:26:02
4652,ebb569ae-33de-4531-8d92-bde484c09c0c,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Pinto Beans,1/2 gallon,64180e3e-20cc-4feb-a283-c747ccf46bd3,2026-03-05 09:26:02
6781,9eee2896-4cf2-4d02-a4d2-b08dce5ccdfe,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,2 tablespoons,38c41973-686f-4be0-88c8-5604211db670,2026-03-05 09:26:02
8550,c5f12bc0-52a8-41b3-a4f8-2eab83f6e597,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,53eaab10-4c06-44d9-a039-cf95cfd6500b,2026-03-05 09:26:02
4936,562294f8-d1d2-4982-a666-4b6a46997cee,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/4 pint,3a86fb09-9ce7-4f92-aaa3-158e6e64e996,2026-03-05 09:26:02
4208,9262dcf2-8cf2-48e1-b52c-78afddccf7bb,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,0143ed7d-8bf7-473a-b22e-f661b7d8076a,2026-03-05 09:26:02
4608,e0245a7b-e3ab-44b4-9ae2-726de97023aa,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 cup,8749168b-df37-478c-bf65-467ee988a611,2026-03-05 09:26:02
1360,5a7a0a3d-d7d3-460f-8c5c-1512dcf624ed,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,1/2 cup,332d703d-46ad-42e8-9fdb-416963aae74b,2026-03-05 09:26:02
2767,9455e27b-61dd-4f06-ab36-d04553228966,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/2 cup,48b1e182-e138-4d4d-9b85-20eca7288acb,2026-03-05 09:26:02
7338,a9e65b56-fb4c-4b13-badb-874da6574ec4,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/2 cup,dfb425cf-a9fe-4750-91b6-f17dddf885a9,2026-03-05 09:26:02
8349,b33dd871-0e2f-4931-9c85-e80d95e7c9e5,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Tomato,1/2 cup,069c0849-9133-4788-b346-26796d6fc1c4,2026-03-05 09:26:02
9455,e3e89ef9-8b5e-4322-b6ba-d71a192b3b94,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,2 tablespoons,df387b0a-40de-4784-871c-b2899e70d7b2,2026-03-05 09:26:02
6860,e29cfacc-06d8-487e-a2b0-5ec96b7efa3a,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 gallon,751288d4-3cf5-4462-9886-dcc96e7dc7d0,2026-03-05 09:26:02
5906,8f7cb3c4-4d38-4895-ab41-aa63971f1e84,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,1/2 gallon,4933ba5c-3542-4382-9b82-4a1f01f3f029,2026-03-05 09:26:02
8410,467ebfcc-fe24-4c6b-904a-61d62358aa3c,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,2 tablespoons,742ccd98-2019-4121-9360-54dc8bb5def4,2026-03-05 09:26:02
7945,28fb6df0-a627-4674-a5a4-0beae3a719b6,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,f7849073-0149-4ab6-ab31-0172fa8e90a2,2026-03-05 09:26:02
1770,9ec31af3-f88c-4bd7-b0c7-c473afd9833f,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Curry Powder,1/2 gallon,0d0607ac-c289-474f-a192-d9e4dcf9661b,2026-03-05 09:26:02
3940,bcacaf57-35ec-49a4-b9f8-ee858310d58f,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 cup,37f00695-cb8b-4472-b223-a3576c69534c,2026-03-05 09:26:02
9578,ef7f2921-e763-4ea5-bb05-e547f7b4a2d8,Pizza,"Smoked salmon, poached eggs, diced red onions and Hollandaise sauce on an English muffin. With a side of roasted potatoes.",Feijoa,2 tablespoons,61fafacc-8f5f-40b5-9fc5-c3d40d4b8d46,2026-03-05 09:26:02
3467,a79520cf-0382-4dad-aa4d-b09863c2b8f2,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,1/4 pint,b5ca421b-b44c-4fc6-a3f5-55a05a475636,2026-03-05 09:26:02
3062,4164ec9f-b154-49c2-9f00-921690c213dd,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 gallon,3086bac1-8072-4ae9-9b0c-3df76bd0491d,2026-03-05 09:26:02
7836,9cd8ce6e-f87b-4895-917f-e1918ef38429,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Pinto Beans,1/2 cup,4a97baee-0a5a-49bb-91dd-dd1ed526c8fe,2026-03-05 09:26:02
8441,9f2597c5-1dd8-457b-a98a-fc1f875858d1,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,418b58e4-f942-4cc0-ae9d-12bced87884c,2026-03-05 09:26:02
9499,ce908df5-480f-4890-9c46-c2ca456c3a4a,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/2 gallon,3b1c0331-955b-4213-822b-4288f823a908,2026-03-05 09:26:02
5642,c8975449-ec04-433d-a8cf-0c205efae7b1,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/4 pint,d16cf4e5-0e9b-4da2-ab91-05a11d6ee347,2026-03-05 09:26:02
1005,2fa193b8-9b4d-4960-bdf4-58ee17c5a746,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/2 cup,4ef2636f-c0fc-427c-b7ff-bb294fc35b38,2026-03-05 09:26:02
4927,6c21ae0e-72c5-4f45-a011-76749b543440,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/2 cup,a78d3d32-4bf1-45b2-aa28-3ea2fd210f61,2026-03-05 09:26:02
7057,8de65773-ab92-450c-b2d4-46e0f8f62d18,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,e370b946-bc46-408c-91a9-823d72dd3300,2026-03-05 09:26:02
2791,77767f11-1889-41b0-a1d2-a2a16b00060e,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,2 tablespoons,e4c01b76-4e91-4ac4-8c5c-534952077266,2026-03-05 09:26:02
7424,89021278-1dc1-4945-9af4-6782b60f30d2,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/4 pint,7631a93b-2081-4a34-ad13-2aa4313b6597,2026-03-05 09:26:02
9090,510c2e01-4974-4ecf-94e7-e99b2c4a1496,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/4 pint,5620a5b5-4106-4f86-91a5-852fbbc17db9,2026-03-05 09:26:02
6059,5d19aab5-66b9-4352-8c19-4805a26029e3,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,2 tablespoons,a3cd0789-5088-4af1-a2d7-9192dd2b7a75,2026-03-05 09:26:02
5495,68a2837a-bb15-47d4-bd0b-1df08b2d5b46,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Pinto Beans,1/4 pint,16c131ba-d2e6-4615-97d7-4bce8c74e14f,2026-03-05 09:26:02
2245,9e96c788-0b12-421f-81ea-e64da741e21f,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 gallon,72e21b03-24ad-47a9-8cde-29f540814770,2026-03-05 09:26:02
4908,d25243c1-267e-4bdb-b32a-d109ea106a31,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Tomato,2 tablespoons,e10a81a0-4b89-4bea-8f4f-46cc417bd480,2026-03-05 09:26:02
5999,17a35bd2-2e95-454f-afe4-a9ce921c4d56,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Feijoa,1/2 gallon,d75b8e28-b3ff-4199-b074-cd7d585b6f1a,2026-03-05 09:26:02
9964,b2c811fd-cad1-4b4c-9256-f4eacf7c764c,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,7fdff080-3fb3-4cf9-8b8b-8f13f9c292c7,2026-03-05 09:26:02
9990,dff508ea-f369-428e-9f9c-3298ddd47aba,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Pinto Beans,2 tablespoons,7657962e-b1fe-4478-960c-6851f4f9ce3d,2026-03-05 09:26:02
2937,e784eff2-2928-4688-b2f8-13f0290c020e,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,1/4 pint,45ad120a-f3a4-4dc0-9c9f-35b5eb255a89,2026-03-05 09:26:02
8340,b328141a-a7dc-4640-b3f7-20aa419a1a74,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Tomato,1/2 cup,0a2b5ebb-959b-4d88-aed7-fce17e1042ab,2026-03-05 09:26:02
7307,9524731b-1360-4b20-85a5-0ecdf1bc58c7,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,95bdcbdf-3da5-403b-af1c-2d371d048ced,2026-03-05 09:26:02
7609,c1788cb7-aa4f-42a8-ac8d-7cce34fd74b7,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Curry Powder,1/2 cup,3879fe93-780a-41e9-bb53-e9bac8b9cb50,2026-03-05 09:26:02
8461,269e6f6d-7712-4efd-8398-4121dff49344,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Curry Powder,2 tablespoons,14002aa3-1c9d-4498-bed5-4d93e9876bca,2026-03-05 09:26:02
7712,2d806df7-b5e3-49e3-a4eb-7b1a3fca7139,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Curry Powder,1/4 pint,effffa19-cadc-4513-b445-15eb1e72151b,2026-03-05 09:26:02
1676,80eea477-33be-4317-a14c-9dd464f1fddc,Pork Sausage Roll,"Two buttermilk waffles, topped with whipped cream and maple syrup, a side of two eggs served any style, and your choice of smoked bacon or smoked ham.",Feijoa,1/2 gallon,8f7b9739-15ec-45ba-b762-8ccecd795cc9,2026-03-05 09:26:02
1414,02fdbbb2-6ad0-4059-ba29-27ba73c21ac8,Cheeseburger,"Three eggs with cilantro, tomatoes, onions, avocados and melted Emmental cheese. With a side of roasted potatoes, and your choice of toast or croissant.",Tomato,2 tablespoons,2616fdb7-e0ca-4163-b8e3-cfd2a0f8491d,2026-03-05 09:26:02
9727,caeee17d-7632-4a8c-be79-f732aca9729b,Som Tam,"Granny Smith apples mixed with brown sugar and butter filling, in a flaky all-butter crust, with ice cream.",Feijoa,2 tablespoons,ce2aef1f-c504-41da-8bd7-46a0544e6e3a,2026-03-05 09:26:02
