id,uid,business_name,suffix,industry,catch_phrase,buzzword,bs_company_statement,employee_identification_number,duns_number,logo,type,phone_number,full_address,latitude,longitude,user_id,dt_current_timestamp
6184,9ffe10fa-7cd8-4353-9f83-127ed30152c0,"Armstrong, Little and Cartwright",Inc,Investment Management,Efficient scalable solution,VR,optimize next-gen technologies,25-3326294,55-123-6417,https://example.com/fake-logos/8.png,Private,+59 911-7761-6991,"Suite 319 41749 Random Street, SomeCity, SomeCountry",-89.746842,-123.071476,5b044e6e-0cad-4135-a32c-18d842b5f459,2026-03-05 09:25:41
9651,bd8534b0-8d92-48a9-b40c-e7632a19a169,Johnson Corp,Ltd,Education,Proactive global mission,AI,revolutionize integrated markets,14-6579022,55-480-9208,https://example.com/fake-logos/5.png,Private,+891 943-4849-6771,"Suite 588 55477 Random Street, SomeCity, SomeCountry",41.782739,157.977711,be574c59-0213-4d31-ba68-339c78c0ccd1,2026-03-05 09:25:41
2125,3a8986b0-9ef2-4813-8c94-eeb493b67a4c,Smith Inc,Group,Healthcare,Efficient scalable solution,VR,enhance interactive platforms,97-4442882,27-697-7067,https://example.com/fake-logos/7.png,Private,+210 803-5800-3261,"Suite 371 37352 Random Street, SomeCity, SomeCountry",-73.406755,-33.643316,8fe7de81-06e3-46d0-97e6-5a0023b69478,2026-03-05 09:25:41
4937,5dc9f6c5-34be-4b6a-80b3-c9da5152e0bf,Smith Inc,Ltd,Education,Proactive global mission,Synergy,revolutionize integrated markets,90-6353128,68-114-5133,https://example.com/fake-logos/9.png,Private,+733 557-9382-9233,"Suite 588 70913 Random Street, SomeCity, SomeCountry",10.833221,130.803447,030a18ab-4156-4003-8255-d4d9f419a60d,2026-03-05 09:25:41
1441,90767362-7f47-467f-9479-f80bac2f07cb,Johnson Corp,Inc,Dairy,Seamless innovative synergy,AI,streamline cloud solutions,71-7426738,36-532-1654,https://example.com/fake-logos/7.png,Private,+224 339-4725-2216,"Suite 683 10753 Random Street, SomeCity, SomeCountry",87.711806,175.093619,efdeb6d8-97b8-4f78-aae1-ca5d97d1beab,2026-03-05 09:25:41
4020,19796c3d-492c-4fd4-9da1-5e4340afda54,"Welch, Hagenes and Halvorson",Ltd,Investment Management,Revolutionary dynamic strategy,Synergy,enhance interactive platforms,61-8789809,41-905-5460,https://example.com/fake-logos/9.png,Private,+830 427-8685-6282,"Suite 659 74735 Random Street, SomeCity, SomeCountry",-65.413812,170.133191,89dee1c9-9245-4103-83a7-d876d55162aa,2026-03-05 09:25:41
4177,ff03befd-b7f5-45cb-9f8a-c7213b508238,"Armstrong, Little and Cartwright",LLC,Healthcare,Seamless innovative synergy,AI,optimize next-gen technologies,94-1573643,15-677-9509,https://example.com/fake-logos/9.png,Private,+979 922-9374-6300,"Suite 394 70829 Random Street, SomeCity, SomeCountry",26.475235,26.964044,6b839654-91cf-491b-a680-287a73e56217,2026-03-05 09:25:41
5358,e0b4e9b0-43a8-4204-8de5-da1e82d7e29d,"Armstrong, Little and Cartwright",LLC,Investment Management,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,33-4158016,88-461-9019,https://example.com/fake-logos/4.png,Private,+579 215-3356-7453,"Suite 281 9113 Random Street, SomeCity, SomeCountry",-28.932569,18.858294,10437100-cb33-4024-8b96-8e6c704f092f,2026-03-05 09:25:41
4127,4aebb966-f779-4bb0-9472-caafa08bcdb6,"Welch, Hagenes and Halvorson",Group,Healthcare,Revolutionary dynamic strategy,AI,optimize next-gen technologies,89-8022878,64-324-4724,https://example.com/fake-logos/5.png,Private,+628 209-7804-1341,"Suite 948 39416 Random Street, SomeCity, SomeCountry",51.750777,19.33765,23eef11e-e99f-402f-8e2a-08dbe87dcd80,2026-03-05 09:25:41
4281,a0b3ea2b-c155-41b4-8dd1-711d00a2a06b,Smith Inc,PLC,Technology,Proactive global mission,Synergy,optimize next-gen technologies,25-7541432,37-461-7173,https://example.com/fake-logos/3.png,Private,+203 998-8743-7181,"Suite 267 56863 Random Street, SomeCity, SomeCountry",-50.068597,172.336065,60122ab7-0774-4bf7-a96a-505d1409ea4f,2026-03-05 09:25:41
4002,ef989c1a-e55a-4506-92e6-5911ca554080,Smith Inc,Ltd,Healthcare,Seamless innovative synergy,Blockchain,enhance interactive platforms,73-6253339,71-531-8896,https://example.com/fake-logos/3.png,Private,+31 550-7958-3660,"Suite 317 730 Random Street, SomeCity, SomeCountry",88.57765,-121.196618,5c1ded0c-7b90-47a5-95cd-5bd04cfd9ac2,2026-03-05 09:25:41
1515,1f101286-a722-4803-93d8-b3acab925bb6,Doe Associates,PLC,Investment Management,Proactive global mission,Big Data,revolutionize integrated markets,13-5040994,35-638-4150,https://example.com/fake-logos/9.png,Private,+233 188-2902-7291,"Suite 688 91325 Random Street, SomeCity, SomeCountry",31.394897,3.538112,a8315779-43f0-45b2-8632-c3aad54fc205,2026-03-05 09:25:41
4850,502a6795-1c5e-4cbe-9414-b94a480ee65a,"Armstrong, Little and Cartwright",Inc,Dairy,Efficient scalable solution,Big Data,enhance interactive platforms,67-1033157,87-867-2612,https://example.com/fake-logos/9.png,Private,+138 323-4326-6322,"Suite 816 54926 Random Street, SomeCity, SomeCountry",-51.232636,-151.769733,3e32c90e-bba7-42e7-a7fa-5748323bd320,2026-03-05 09:25:41
3325,4c1a6069-e7a2-4630-9b60-fe544a065b85,"Armstrong, Little and Cartwright",PLC,Dairy,Revolutionary dynamic strategy,Blockchain,revolutionize integrated markets,65-9769441,48-709-7272,https://example.com/fake-logos/1.png,Private,+959 622-1546-3489,"Suite 599 80375 Random Street, SomeCity, SomeCountry",34.952335,-139.281746,f0ea2b2b-1e16-4819-baad-aca7ec925b28,2026-03-05 09:25:41
6198,715a6f37-a82f-4543-8934-d098a45d3c68,Doe Associates,LLC,Investment Management,Efficient scalable solution,VR,optimize next-gen technologies,46-4890336,94-432-8932,https://example.com/fake-logos/7.png,Private,+237 437-7743-9512,"Suite 514 94129 Random Street, SomeCity, SomeCountry",-55.840939,-147.239504,6de7e7d7-5344-4bf2-a3ec-9ba7f0556ec4,2026-03-05 09:25:41
5946,85d3869b-0cae-43ad-9687-63734a509795,Johnson Corp,Group,Technology,Efficient scalable solution,AI,enhance interactive platforms,39-2622421,90-444-8623,https://example.com/fake-logos/7.png,Private,+779 461-6900-1127,"Suite 843 77290 Random Street, SomeCity, SomeCountry",34.865345,22.680141,28d3c401-deab-4645-ab55-3073fc23221c,2026-03-05 09:25:41
4464,f059a6ff-a52c-4690-91d4-1e108036c213,"Welch, Hagenes and Halvorson",Inc,Education,Efficient scalable solution,Blockchain,revolutionize integrated markets,17-8313285,72-409-2138,https://example.com/fake-logos/4.png,Private,+796 420-4606-7459,"Suite 851 57123 Random Street, SomeCity, SomeCountry",-35.478858,-26.877588,fa2a4f1c-7703-49a3-be83-b6f7a14e73e2,2026-03-05 09:25:41
7014,bf36be51-737e-44d8-8b79-ce57040cbfd9,Smith Inc,Inc,Technology,Revolutionary dynamic strategy,VR,optimize next-gen technologies,45-4297138,97-744-8009,https://example.com/fake-logos/5.png,Private,+629 780-2216-8483,"Suite 545 68306 Random Street, SomeCity, SomeCountry",30.726169,111.046808,50b0878a-7702-41cb-85f6-91612b6d299f,2026-03-05 09:25:41
9199,cd5d0134-be9f-4482-a021-bf81fbb6eb17,"Armstrong, Little and Cartwright",Group,Dairy,Seamless innovative synergy,VR,enhance interactive platforms,57-9882062,11-791-2518,https://example.com/fake-logos/6.png,Private,+114 793-1967-4673,"Suite 797 93486 Random Street, SomeCity, SomeCountry",-38.760671,-12.029921,6f416927-07cc-45f4-ba33-44cde18bf07e,2026-03-05 09:25:41
6633,f9fb2390-b302-400e-ad6b-34996435ebb5,Doe Associates,LLC,Dairy,Efficient scalable solution,AI,streamline cloud solutions,82-1762439,54-228-3939,https://example.com/fake-logos/10.png,Private,+58 291-3573-8722,"Suite 944 74677 Random Street, SomeCity, SomeCountry",64.502167,52.17315,61195b8f-e85a-4e3a-bcc9-a4eb9f302c15,2026-03-05 09:25:41
8079,598b2e6a-926d-4d0b-9f3e-140c1604021a,Johnson Corp,PLC,Education,Efficient scalable solution,Synergy,streamline cloud solutions,86-5665820,88-767-2440,https://example.com/fake-logos/6.png,Private,+42 564-1954-9126,"Suite 681 66965 Random Street, SomeCity, SomeCountry",27.981814,71.383426,2d196d8b-7d75-422a-832c-31fd6dc7f53c,2026-03-05 09:25:41
6682,b149b4f3-4d85-4046-a7eb-93c5e8f0a9ba,"Welch, Hagenes and Halvorson",Group,Education,Proactive global mission,VR,revolutionize integrated markets,45-3167917,86-144-5601,https://example.com/fake-logos/4.png,Private,+684 978-1583-4505,"Suite 830 51487 Random Street, SomeCity, SomeCountry",36.679753,-169.223679,3c23c16a-9a56-41b0-842f-060e18590adb,2026-03-05 09:25:41
7372,59216b44-5ba8-41f0-86c0-1ed6e68d6b87,Doe Associates,Group,Healthcare,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,61-4013356,33-255-7318,https://example.com/fake-logos/3.png,Private,+551 831-4148-8289,"Suite 681 66710 Random Street, SomeCity, SomeCountry",-55.741594,6.10749,39b3ad0a-10bd-4546-8d30-22efb6eb1263,2026-03-05 09:25:41
7285,6856c4f5-b6b3-4a67-8549-9950cb6aa2a3,"Welch, Hagenes and Halvorson",Inc,Education,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,81-2386351,15-118-2769,https://example.com/fake-logos/2.png,Private,+332 347-5996-4142,"Suite 241 29702 Random Street, SomeCity, SomeCountry",64.814833,30.108322,66232383-80da-48be-9ad6-55f2db82aef4,2026-03-05 09:25:41
5898,c7365770-c28a-43fb-9202-6f4deb2bdcac,"Armstrong, Little and Cartwright",LLC,Dairy,Efficient scalable solution,Blockchain,revolutionize integrated markets,38-5821341,79-900-6829,https://example.com/fake-logos/2.png,Private,+399 650-2628-6454,"Suite 324 68319 Random Street, SomeCity, SomeCountry",6.985827,-40.697744,dbffa27a-e897-4005-8b63-305b6a75e613,2026-03-05 09:25:41
8562,d6248dd2-a915-42e5-9727-21b646c405d0,"Armstrong, Little and Cartwright",PLC,Healthcare,Revolutionary dynamic strategy,Big Data,streamline cloud solutions,48-7606844,60-309-7895,https://example.com/fake-logos/3.png,Private,+540 578-3392-1747,"Suite 285 44434 Random Street, SomeCity, SomeCountry",65.086815,-115.708255,790b2af4-3114-4781-826f-3773ac38678d,2026-03-05 09:25:41
3837,1ce9d8a6-3df7-4778-bcfe-3adcc74754bd,Smith Inc,LLC,Dairy,Seamless innovative synergy,Synergy,enhance interactive platforms,13-4504160,38-801-1020,https://example.com/fake-logos/8.png,Private,+149 971-2000-4565,"Suite 60 56195 Random Street, SomeCity, SomeCountry",10.291254,55.955315,d368579c-4464-49a7-bb8b-95dbf23aceff,2026-03-05 09:25:41
8605,c36e8e84-35e0-4d08-861c-94115c1470a4,"Armstrong, Little and Cartwright",LLC,Technology,Seamless innovative synergy,Big Data,streamline cloud solutions,88-5089523,86-115-7401,https://example.com/fake-logos/9.png,Private,+592 263-6736-8589,"Suite 743 69923 Random Street, SomeCity, SomeCountry",60.770673,113.253172,4dd770f9-fc92-4a69-8520-42eaf6345f3c,2026-03-05 09:25:41
1906,1fa48fa5-b6c9-449a-9b33-7dfa4afe13f0,Doe Associates,Group,Investment Management,Proactive global mission,Big Data,enhance interactive platforms,32-8416951,34-491-6780,https://example.com/fake-logos/2.png,Private,+6 867-5098-1693,"Suite 422 44187 Random Street, SomeCity, SomeCountry",65.96312,-179.935703,a4bfa4e0-60cc-462b-a223-a96f515306a3,2026-03-05 09:25:41
1027,fbabf21c-8629-4d47-96b1-02fc5cbfa640,Johnson Corp,Ltd,Technology,Efficient scalable solution,Big Data,optimize next-gen technologies,98-9191750,27-513-4739,https://example.com/fake-logos/3.png,Private,+39 756-6402-5208,"Suite 157 71121 Random Street, SomeCity, SomeCountry",41.594089,45.466728,ac5daead-2443-4c20-975d-439866b443cb,2026-03-05 09:25:41
9249,c9e9c5c2-736c-4685-b1b6-950e08684d5d,Johnson Corp,Group,Technology,Proactive global mission,Synergy,optimize next-gen technologies,65-7749034,11-796-2590,https://example.com/fake-logos/10.png,Private,+776 324-8797-3429,"Suite 460 787 Random Street, SomeCity, SomeCountry",32.763598,-129.294932,2cd1026a-ca7b-492c-a6a4-94682414cd53,2026-03-05 09:25:41
7653,226ac36a-1af3-4c89-9fd4-80868b3fcf57,"Welch, Hagenes and Halvorson",LLC,Investment Management,Proactive global mission,Synergy,streamline cloud solutions,53-3957016,45-552-5546,https://example.com/fake-logos/9.png,Private,+660 342-4591-9953,"Suite 862 9248 Random Street, SomeCity, SomeCountry",-50.827283,-93.496215,2e4d7096-b5fb-413b-9129-702e5e6fc0c2,2026-03-05 09:25:41
2295,d3d0df1c-f7df-484d-8308-3e93fdaa7d89,"Armstrong, Little and Cartwright",LLC,Education,Seamless innovative synergy,Synergy,enhance interactive platforms,68-3126780,76-451-2813,https://example.com/fake-logos/10.png,Private,+664 324-3371-4294,"Suite 476 28548 Random Street, SomeCity, SomeCountry",-24.083763,-21.572066,d16dee01-9e32-49a8-bcb1-e70be4f1e4f5,2026-03-05 09:25:41
9349,a78af895-27c5-4a43-aa5a-f9cc8bc86bfe,Johnson Corp,Group,Investment Management,Revolutionary dynamic strategy,AI,revolutionize integrated markets,58-7234327,33-118-2040,https://example.com/fake-logos/9.png,Private,+822 109-1653-2298,"Suite 805 88247 Random Street, SomeCity, SomeCountry",-2.173785,164.617806,e4d00e5b-1455-4eaf-9903-34c7bcf37a8a,2026-03-05 09:25:41
9168,d0c873b2-65c1-49ca-8dd2-78390cfcfa4c,Smith Inc,Group,Technology,Seamless innovative synergy,Synergy,enhance interactive platforms,99-8998472,12-815-8417,https://example.com/fake-logos/6.png,Private,+913 817-2116-6861,"Suite 939 58560 Random Street, SomeCity, SomeCountry",17.803962,-156.551195,cf1d90fd-21fd-4ebb-aaa8-d607a678ed17,2026-03-05 09:25:41
7551,20aa1f0e-4086-44eb-8a05-9494dff96c56,Doe Associates,Inc,Dairy,Efficient scalable solution,Big Data,enhance interactive platforms,67-3669091,39-988-4219,https://example.com/fake-logos/3.png,Private,+403 940-1039-2411,"Suite 282 92309 Random Street, SomeCity, SomeCountry",-36.351169,-9.148819,9e65fb0a-86a0-4986-9676-9df087e4f21d,2026-03-05 09:25:41
2161,b20638cc-230b-45d1-adae-5989bc8888d4,"Welch, Hagenes and Halvorson",Ltd,Healthcare,Seamless innovative synergy,AI,revolutionize integrated markets,76-6231925,46-668-4557,https://example.com/fake-logos/4.png,Private,+595 513-4563-6846,"Suite 739 20486 Random Street, SomeCity, SomeCountry",-29.480513,21.590137,13eb67ed-5b86-470e-a2d0-a13936ffabb6,2026-03-05 09:25:41
5016,71687dd5-a8c8-426c-b112-540e401e7c8b,Smith Inc,Ltd,Education,Proactive global mission,Big Data,enhance interactive platforms,46-5234395,43-163-7979,https://example.com/fake-logos/7.png,Private,+345 478-4740-8628,"Suite 227 60830 Random Street, SomeCity, SomeCountry",8.315685,-65.082047,8c1070f8-07ab-4721-916f-3742b28760a9,2026-03-05 09:25:41
7713,a5c55880-b4ff-4f2c-b647-5d359b3a2751,Smith Inc,LLC,Technology,Proactive global mission,Big Data,enhance interactive platforms,61-2926525,15-834-7338,https://example.com/fake-logos/9.png,Private,+997 693-2944-1586,"Suite 591 40786 Random Street, SomeCity, SomeCountry",-69.474838,-154.411169,d391f38e-1feb-47a6-aa9e-6f2c1593d417,2026-03-05 09:25:41
8569,fb71c240-4904-4659-85c6-d9dbaaef34dc,Johnson Corp,Group,Investment Management,Seamless innovative synergy,AI,enhance interactive platforms,59-7765613,79-438-4230,https://example.com/fake-logos/3.png,Private,+877 408-5297-8422,"Suite 949 91935 Random Street, SomeCity, SomeCountry",82.266058,110.493073,00c59ef5-1234-42a0-8fbd-2b3bb2925e13,2026-03-05 09:25:41
4691,227298ad-38d7-44df-9303-d6d81cc1c39c,Smith Inc,Inc,Technology,Revolutionary dynamic strategy,AI,enhance interactive platforms,62-9812352,16-904-1438,https://example.com/fake-logos/8.png,Private,+593 148-1580-6955,"Suite 335 17820 Random Street, SomeCity, SomeCountry",-87.792811,-106.821883,82e7a68e-9c6e-4dde-888c-18dab6fe103f,2026-03-05 09:25:41
7013,7f1cdd92-c876-42eb-9b61-660a71afe912,"Armstrong, Little and Cartwright",Inc,Education,Seamless innovative synergy,Blockchain,streamline cloud solutions,13-2077730,15-171-2217,https://example.com/fake-logos/1.png,Private,+571 864-9881-7910,"Suite 986 96004 Random Street, SomeCity, SomeCountry",-43.364649,118.454239,fcbcc200-443a-4c68-b081-2c4849ce1da1,2026-03-05 09:25:41
6453,74cbf592-ba59-4c32-ac8b-1147bdd9df2f,Johnson Corp,Ltd,Education,Efficient scalable solution,Big Data,optimize next-gen technologies,50-3767079,40-968-8138,https://example.com/fake-logos/10.png,Private,+903 238-9169-5902,"Suite 247 33613 Random Street, SomeCity, SomeCountry",33.339332,86.223435,23e44219-cbfb-4f5a-94b9-c4ba1334c630,2026-03-05 09:25:41
1683,442e52de-679a-40de-988e-10a2da0523e6,Johnson Corp,Inc,Investment Management,Revolutionary dynamic strategy,Big Data,revolutionize integrated markets,48-4383721,60-447-5309,https://example.com/fake-logos/9.png,Private,+44 461-3999-4090,"Suite 563 45180 Random Street, SomeCity, SomeCountry",72.948239,78.634244,84cb7e2b-ab9c-47a2-b40e-5f7166d55ad0,2026-03-05 09:25:41
7726,59a208ed-7bbd-4874-9a6a-a301ef4f87c7,Doe Associates,Group,Healthcare,Efficient scalable solution,AI,streamline cloud solutions,74-7964546,88-145-5480,https://example.com/fake-logos/10.png,Private,+297 937-7795-5885,"Suite 410 92038 Random Street, SomeCity, SomeCountry",68.926424,22.17238,22f25bf3-0ad3-41f6-9d05-957107dad75f,2026-03-05 09:25:41
9865,24f62d50-026d-466e-a2c5-c2dffa4cd073,Doe Associates,PLC,Dairy,Seamless innovative synergy,AI,enhance interactive platforms,44-4629806,58-182-7980,https://example.com/fake-logos/3.png,Private,+174 638-8232-5200,"Suite 366 71273 Random Street, SomeCity, SomeCountry",11.173837,-29.828397,5897bb0c-ddf4-4259-8cab-68539828c132,2026-03-05 09:25:41
6198,e2375811-152a-406f-ab8c-f5cf29b28742,Doe Associates,Group,Technology,Seamless innovative synergy,Blockchain,streamline cloud solutions,42-8087506,91-391-3786,https://example.com/fake-logos/1.png,Private,+210 103-6660-2817,"Suite 812 88131 Random Street, SomeCity, SomeCountry",64.075324,103.308751,a004d646-b1bc-41a1-bf66-170f695c5315,2026-03-05 09:25:41
7469,a90e976d-4111-4db0-b1af-89a02ee1ba75,"Armstrong, Little and Cartwright",Inc,Healthcare,Proactive global mission,VR,revolutionize integrated markets,84-6180898,15-804-5242,https://example.com/fake-logos/4.png,Private,+506 548-6882-1267,"Suite 344 97100 Random Street, SomeCity, SomeCountry",8.223923,132.990355,b223c00f-be76-472b-9414-a43d9b56a5f7,2026-03-05 09:25:41
1781,59d8a847-b2b6-4766-9a62-d0a7fee9f22b,Smith Inc,Group,Technology,Efficient scalable solution,Big Data,optimize next-gen technologies,88-8844476,91-990-5042,https://example.com/fake-logos/6.png,Private,+657 724-1581-6600,"Suite 539 49485 Random Street, SomeCity, SomeCountry",34.182201,109.154836,023ef014-70ab-48ac-8dbb-3e2cf6330e19,2026-03-05 09:25:41
5800,5acb5447-ab00-46d9-b754-8b4fdbe32c5d,Doe Associates,PLC,Education,Revolutionary dynamic strategy,AI,optimize next-gen technologies,92-7689516,87-184-4613,https://example.com/fake-logos/10.png,Private,+307 415-7804-6924,"Suite 770 47826 Random Street, SomeCity, SomeCountry",-77.434433,44.022948,4988de9d-35cf-4acd-9a09-ec67c350ad34,2026-03-05 09:25:41
6480,5ab1e470-b5c1-462f-a5ea-1076726264ef,Doe Associates,PLC,Technology,Revolutionary dynamic strategy,Big Data,enhance interactive platforms,91-4697676,77-212-8000,https://example.com/fake-logos/8.png,Private,+459 336-2147-2685,"Suite 251 80122 Random Street, SomeCity, SomeCountry",-23.34845,-1.096864,772ed993-78a3-448c-ab29-5d5efe771c3a,2026-03-05 09:25:41
8933,11dd3da9-6966-49fe-837c-2443db63e520,"Welch, Hagenes and Halvorson",PLC,Dairy,Seamless innovative synergy,AI,enhance interactive platforms,74-2978616,89-168-3024,https://example.com/fake-logos/7.png,Private,+822 389-7466-5930,"Suite 1 55917 Random Street, SomeCity, SomeCountry",78.223873,130.489897,eaf572e9-dd2f-4123-97f1-9cc0abc62fda,2026-03-05 09:25:41
4116,9dbeb439-726f-4b31-9e9f-6d2bc17d6704,Smith Inc,Ltd,Healthcare,Efficient scalable solution,Big Data,optimize next-gen technologies,30-2572351,74-430-8873,https://example.com/fake-logos/2.png,Private,+127 739-3710-5850,"Suite 36 10377 Random Street, SomeCity, SomeCountry",37.883482,-24.035766,fe6da023-3889-4389-b607-c527a73a006b,2026-03-05 09:25:41
8811,513086eb-03f7-463d-8a40-a239ee00eaed,Smith Inc,Inc,Dairy,Efficient scalable solution,Synergy,optimize next-gen technologies,67-9724615,86-556-6959,https://example.com/fake-logos/8.png,Private,+269 645-9347-2664,"Suite 145 12463 Random Street, SomeCity, SomeCountry",-79.484689,77.843025,35078ab2-072e-4a61-89a4-e26fdcc651eb,2026-03-05 09:25:41
3740,75b08330-c687-46c0-9ac8-4e0660dea2c0,Johnson Corp,Inc,Healthcare,Seamless innovative synergy,Blockchain,optimize next-gen technologies,15-2616273,24-308-7471,https://example.com/fake-logos/4.png,Private,+608 239-8741-7823,"Suite 588 90958 Random Street, SomeCity, SomeCountry",-38.1302,-37.377636,de2e45ca-13af-4e52-ba48-cdc2bc661137,2026-03-05 09:25:41
4319,7174504e-2dbc-41a7-9670-08cea12bda0a,Smith Inc,Ltd,Education,Revolutionary dynamic strategy,Blockchain,revolutionize integrated markets,20-4879346,38-581-3770,https://example.com/fake-logos/3.png,Private,+819 366-2808-2412,"Suite 82 84210 Random Street, SomeCity, SomeCountry",22.948837,44.191504,60a3cba2-8e6c-4ba4-8eaa-d09bbc217b7c,2026-03-05 09:25:41
9186,a74db55d-38e9-4805-83b7-78a2f037dda4,Doe Associates,Group,Dairy,Proactive global mission,Synergy,optimize next-gen technologies,78-9998973,19-655-8043,https://example.com/fake-logos/10.png,Private,+367 550-2285-7433,"Suite 621 34179 Random Street, SomeCity, SomeCountry",-62.655056,172.876533,387abe7c-bc60-418c-b730-eaf9918e4f92,2026-03-05 09:25:41
9732,a05b1033-d0b2-4fc9-892b-788a44dfac5f,"Armstrong, Little and Cartwright",Inc,Healthcare,Efficient scalable solution,Blockchain,optimize next-gen technologies,17-1336987,31-998-5890,https://example.com/fake-logos/1.png,Private,+159 992-1614-5891,"Suite 34 56600 Random Street, SomeCity, SomeCountry",50.251824,-87.760198,83445ec1-e0ba-4ab0-9246-6d241c72f671,2026-03-05 09:25:41
4953,21293111-53b4-4d11-8c61-c42ae7374311,Doe Associates,Group,Healthcare,Revolutionary dynamic strategy,Big Data,revolutionize integrated markets,30-3128206,83-990-7632,https://example.com/fake-logos/7.png,Private,+709 560-9406-1787,"Suite 755 15731 Random Street, SomeCity, SomeCountry",63.261561,113.041071,5882bc13-7749-4417-9f62-76d964b5558a,2026-03-05 09:25:41
