id,uid,business_name,suffix,industry,catch_phrase,buzzword,bs_company_statement,employee_identification_number,duns_number,logo,type,phone_number,full_address,latitude,longitude,user_id,dt_current_timestamp
5657,868b3af4-b26a-4576-badc-336196302523,Smith Inc,PLC,Dairy,Efficient scalable solution,Blockchain,optimize next-gen technologies,74-4324241,23-407-6838,https://example.com/fake-logos/4.png,Private,+31 464-4042-1202,"Suite 628 44985 Random Street, SomeCity, SomeCountry",-87.811306,6.234916,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:25:44
4702,baf1b1af-45ba-4b21-9835-db63643aed35,"Armstrong, Little and Cartwright",LLC,Technology,Proactive global mission,Synergy,streamline cloud solutions,21-1158500,13-819-7155,https://example.com/fake-logos/5.png,Private,+362 939-9065-8650,"Suite 356 24372 Random Street, SomeCity, SomeCountry",8.528139,133.955667,d849256c-dc92-45ec-b226-fc0073d84b94,2026-03-05 09:25:44
3847,cbb66d24-f840-4a60-9de1-ac69ebb70505,"Welch, Hagenes and Halvorson",LLC,Technology,Proactive global mission,AI,revolutionize integrated markets,14-3981838,99-219-4421,https://example.com/fake-logos/9.png,Private,+59 126-1490-4467,"Suite 922 39577 Random Street, SomeCity, SomeCountry",46.582216,72.198068,edda594b-abfe-4637-9748-8777a22e65ad,2026-03-05 09:25:44
3147,0227f9d7-025d-4115-9ee7-304e71efa18c,Doe Associates,Group,Technology,Seamless innovative synergy,AI,revolutionize integrated markets,25-3272367,57-176-7019,https://example.com/fake-logos/5.png,Private,+998 844-3326-1219,"Suite 294 47117 Random Street, SomeCity, SomeCountry",-33.659696,36.974798,21fbb95e-2e1b-4b77-90c4-267024ee296f,2026-03-05 09:25:44
6867,670e2983-b6a3-412f-9a86-5426663852ef,"Welch, Hagenes and Halvorson",LLC,Technology,Revolutionary dynamic strategy,Synergy,optimize next-gen technologies,96-2358764,31-399-9242,https://example.com/fake-logos/8.png,Private,+188 522-3302-9209,"Suite 595 83508 Random Street, SomeCity, SomeCountry",-41.720565,54.976888,15d45547-755d-4e79-b2d5-35018e1af217,2026-03-05 09:25:44
8619,0f4cc0de-15db-4ca2-a45a-996deb77fb53,Johnson Corp,Group,Dairy,Efficient scalable solution,AI,revolutionize integrated markets,78-6886397,42-400-8610,https://example.com/fake-logos/2.png,Private,+814 587-3870-4781,"Suite 187 45337 Random Street, SomeCity, SomeCountry",-58.452105,-73.781166,295fd979-a477-4897-8c93-f772c5269654,2026-03-05 09:25:44
5965,57ce4385-deb3-499d-b85f-09a57f9a8aff,"Welch, Hagenes and Halvorson",PLC,Technology,Efficient scalable solution,Big Data,enhance interactive platforms,32-2943957,22-876-7577,https://example.com/fake-logos/7.png,Private,+366 321-5728-7283,"Suite 123 28229 Random Street, SomeCity, SomeCountry",-61.705004,-142.578697,7d2ede05-d102-4a62-9cdc-0beb93b94a1f,2026-03-05 09:25:44
7273,8292b4da-f2a6-4098-bf34-ca1bd3238ac9,Johnson Corp,Group,Investment Management,Efficient scalable solution,AI,streamline cloud solutions,83-3769689,11-517-9553,https://example.com/fake-logos/8.png,Private,+840 274-2698-5229,"Suite 179 48954 Random Street, SomeCity, SomeCountry",-53.468753,1.83989,e26ce6a6-3400-40db-a74c-28d885bb7d84,2026-03-05 09:25:44
2429,042fbf6f-833d-42e9-804b-626f9c5bd5c2,Doe Associates,Group,Healthcare,Proactive global mission,Blockchain,revolutionize integrated markets,39-8629884,80-518-6212,https://example.com/fake-logos/6.png,Private,+12 672-8441-1293,"Suite 905 95117 Random Street, SomeCity, SomeCountry",-80.557159,-97.32648,dbc59a06-65c7-407c-a88d-06287c0753ee,2026-03-05 09:25:44
5319,770bd6a0-0f69-4c9e-9dad-a4aee60b77f2,Johnson Corp,PLC,Investment Management,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,46-5323144,68-718-1160,https://example.com/fake-logos/2.png,Private,+933 754-5954-3200,"Suite 228 40116 Random Street, SomeCity, SomeCountry",-76.79496,-174.695064,1c668599-a7e9-41bb-a754-98febeece97f,2026-03-05 09:25:44
1799,1c1a8601-537e-4cfb-9f8c-0f2d1b0be1a2,Doe Associates,LLC,Technology,Revolutionary dynamic strategy,VR,streamline cloud solutions,61-4285092,55-299-8122,https://example.com/fake-logos/4.png,Private,+408 790-5559-8103,"Suite 87 85079 Random Street, SomeCity, SomeCountry",7.209452,101.528963,b78cc0f4-c582-4ec6-a0b1-ca8b399bcdad,2026-03-05 09:25:44
1557,559f14b0-f97a-425b-841e-e3be18bd3469,"Armstrong, Little and Cartwright",PLC,Education,Revolutionary dynamic strategy,VR,revolutionize integrated markets,27-5858414,81-902-9849,https://example.com/fake-logos/9.png,Private,+748 992-2173-8228,"Suite 980 46305 Random Street, SomeCity, SomeCountry",32.662722,137.295421,08de3ae2-4521-4b2b-ab04-a29550f569d2,2026-03-05 09:25:44
8203,6b9eb3ac-368f-4932-a610-a475cad63101,Smith Inc,Group,Healthcare,Efficient scalable solution,Big Data,revolutionize integrated markets,38-2139052,72-580-4442,https://example.com/fake-logos/5.png,Private,+937 375-8408-7657,"Suite 263 87591 Random Street, SomeCity, SomeCountry",40.213949,162.464897,4888a4ce-cce5-4936-9122-58e8debc6a80,2026-03-05 09:25:44
5197,642f45db-dd83-40c5-8d78-6477c5f709d4,Smith Inc,Inc,Dairy,Seamless innovative synergy,AI,revolutionize integrated markets,85-1007404,18-586-2509,https://example.com/fake-logos/8.png,Private,+213 244-5635-6112,"Suite 764 11818 Random Street, SomeCity, SomeCountry",82.686653,-103.437872,0c0a9ae1-39e6-4071-8868-46fdb8a5d6bf,2026-03-05 09:25:44
8798,f13f4f25-0405-406e-bcd4-ae2e20dbb02e,Smith Inc,LLC,Technology,Proactive global mission,VR,streamline cloud solutions,45-6283188,48-266-4207,https://example.com/fake-logos/4.png,Private,+932 991-5121-1577,"Suite 618 41212 Random Street, SomeCity, SomeCountry",-58.304172,103.597507,1944b288-862d-46e3-9158-db92c25759ad,2026-03-05 09:25:44
2583,bbbf61bf-a369-4b8c-89d5-686ea45cbee6,Doe Associates,Group,Healthcare,Revolutionary dynamic strategy,AI,revolutionize integrated markets,64-8404105,23-567-5268,https://example.com/fake-logos/2.png,Private,+509 662-1639-8001,"Suite 685 65937 Random Street, SomeCity, SomeCountry",39.952453,137.517741,cc3e88d0-fdad-4ff6-8c40-f5d9aa614e8d,2026-03-05 09:25:44
2260,9704a16d-827f-4b3b-bf7e-f652dde37e98,Johnson Corp,Inc,Dairy,Efficient scalable solution,Synergy,enhance interactive platforms,11-2209922,17-510-9471,https://example.com/fake-logos/7.png,Private,+610 529-2602-4680,"Suite 96 55154 Random Street, SomeCity, SomeCountry",-14.117036,0.26033,08421037-7590-4104-b0ef-85a4215f5f72,2026-03-05 09:25:44
2627,3c04f35f-25be-40a2-b357-ab380dd5eac1,Smith Inc,Group,Technology,Efficient scalable solution,Synergy,enhance interactive platforms,37-9217380,58-483-1869,https://example.com/fake-logos/4.png,Private,+880 396-7534-6230,"Suite 185 72654 Random Street, SomeCity, SomeCountry",56.557382,100.686267,ffd49b47-caf8-4423-b950-9489d9eeddac,2026-03-05 09:25:44
9732,600e39e7-e6ef-4291-ae00-836664b7ea1d,"Armstrong, Little and Cartwright",PLC,Technology,Proactive global mission,Synergy,revolutionize integrated markets,47-6757178,46-452-1925,https://example.com/fake-logos/4.png,Private,+898 685-1933-7124,"Suite 971 65212 Random Street, SomeCity, SomeCountry",7.921341,-96.090388,8b0dfb2f-813b-4214-985d-1f5f2c5dce2e,2026-03-05 09:25:44
4706,b8d2d8d4-189d-4c09-a2cd-9d46cfa7a9ac,Johnson Corp,Ltd,Education,Proactive global mission,Big Data,enhance interactive platforms,28-7045835,73-362-8768,https://example.com/fake-logos/3.png,Private,+915 616-5347-4779,"Suite 921 69521 Random Street, SomeCity, SomeCountry",-42.735232,178.926751,11aaaab4-6be6-46c0-af94-c366c0e41e83,2026-03-05 09:25:44
6323,1eb0a9c1-7859-4c7c-b722-afdb80771582,Smith Inc,Group,Technology,Efficient scalable solution,Big Data,streamline cloud solutions,98-5509456,24-628-3696,https://example.com/fake-logos/9.png,Private,+484 333-1737-3919,"Suite 550 3391 Random Street, SomeCity, SomeCountry",-82.556344,-24.9582,92aef3fe-8aaa-442b-aaf3-cd0a941eda59,2026-03-05 09:25:44
9944,32014528-78c5-42a9-9476-ba69682a25bb,Smith Inc,Ltd,Investment Management,Revolutionary dynamic strategy,Big Data,enhance interactive platforms,46-8560768,75-398-5460,https://example.com/fake-logos/3.png,Private,+317 278-6779-2655,"Suite 532 56630 Random Street, SomeCity, SomeCountry",39.039209,-74.195446,763c9fe2-39e8-49b1-8728-2bd2e94a8687,2026-03-05 09:25:44
4163,4b8d97b3-b4d3-422c-87c0-f66c696e27a4,"Armstrong, Little and Cartwright",PLC,Healthcare,Revolutionary dynamic strategy,AI,revolutionize integrated markets,77-9995929,24-545-8178,https://example.com/fake-logos/1.png,Private,+7 219-5753-2796,"Suite 317 8085 Random Street, SomeCity, SomeCountry",-81.713122,137.476983,262cbad1-89dd-4b25-a76f-dade9d46ab29,2026-03-05 09:25:44
8711,d9fe0b37-e696-4e69-a046-fb9ff1fc7fc9,Doe Associates,LLC,Education,Proactive global mission,Blockchain,optimize next-gen technologies,39-4109705,78-168-6732,https://example.com/fake-logos/6.png,Private,+834 879-9048-6876,"Suite 153 75541 Random Street, SomeCity, SomeCountry",63.565228,-59.373166,981d5075-df39-4bf3-b9e6-db8fafe73f94,2026-03-05 09:25:44
2158,a440cdb7-b50e-4813-af28-e9358fbf5471,Smith Inc,PLC,Technology,Efficient scalable solution,VR,optimize next-gen technologies,60-5694156,14-709-1006,https://example.com/fake-logos/9.png,Private,+103 622-3673-4235,"Suite 368 55423 Random Street, SomeCity, SomeCountry",46.342506,128.030645,7ec3e962-39ef-4915-a3dd-0fb51b977669,2026-03-05 09:25:44
3031,ff7853fd-61c3-44b5-8323-225aff037c4f,"Armstrong, Little and Cartwright",PLC,Technology,Proactive global mission,AI,enhance interactive platforms,57-1079237,81-616-4944,https://example.com/fake-logos/5.png,Private,+727 815-6770-9366,"Suite 909 69481 Random Street, SomeCity, SomeCountry",70.664203,13.098406,7b52d72f-f528-4285-ba0e-4ebcdcc94fd4,2026-03-05 09:25:44
7704,ac4067f7-9520-44b6-a82e-ff2f7f7ef217,"Welch, Hagenes and Halvorson",Group,Technology,Revolutionary dynamic strategy,Blockchain,enhance interactive platforms,69-3811211,11-695-4531,https://example.com/fake-logos/1.png,Private,+28 759-1944-4772,"Suite 242 81975 Random Street, SomeCity, SomeCountry",61.869659,34.827676,e40019f2-5a22-4bee-a5f4-aaf10d2a2969,2026-03-05 09:25:44
1806,f6d35622-0d09-40f5-8614-d4d14e1d6609,"Welch, Hagenes and Halvorson",PLC,Education,Seamless innovative synergy,Blockchain,enhance interactive platforms,53-1319035,99-233-9922,https://example.com/fake-logos/7.png,Private,+56 556-9840-8274,"Suite 441 53384 Random Street, SomeCity, SomeCountry",-21.551755,55.777074,b44af23d-dc69-46f5-9759-11c097db0712,2026-03-05 09:25:44
8984,7afa7509-b952-4e7d-99bc-f3b74a532d6a,Doe Associates,PLC,Dairy,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,88-2544723,89-905-1785,https://example.com/fake-logos/5.png,Private,+821 780-4625-9954,"Suite 95 27318 Random Street, SomeCity, SomeCountry",-7.528214,82.085405,90941495-5f7f-4128-b6f0-6d3fab8d1a30,2026-03-05 09:25:44
8432,43f84f79-d304-48bd-aa58-88af2fac4b0a,"Armstrong, Little and Cartwright",PLC,Healthcare,Proactive global mission,AI,enhance interactive platforms,19-1821657,35-724-4570,https://example.com/fake-logos/6.png,Private,+551 377-2926-6862,"Suite 920 75297 Random Street, SomeCity, SomeCountry",79.370913,-17.999371,0e961c76-77df-4456-9f7a-57d4a3f8d0b2,2026-03-05 09:25:44
1904,7449558a-1172-4184-86a4-18c12e8b0edc,Doe Associates,PLC,Healthcare,Efficient scalable solution,VR,enhance interactive platforms,26-3818373,11-291-9527,https://example.com/fake-logos/8.png,Private,+786 353-7824-4448,"Suite 293 86684 Random Street, SomeCity, SomeCountry",-50.861243,1.949247,d9ed0d57-7f11-4a7c-83be-7b80d722ca06,2026-03-05 09:25:44
4760,ca137d75-37b9-4e13-9c24-552c8d14c241,Doe Associates,PLC,Education,Seamless innovative synergy,Blockchain,enhance interactive platforms,64-6606750,46-621-9908,https://example.com/fake-logos/8.png,Private,+98 411-1406-5032,"Suite 97 97326 Random Street, SomeCity, SomeCountry",36.966772,-9.038952,8930ef12-8963-47ea-82a5-86376a81d777,2026-03-05 09:25:44
9267,559474f9-f309-468b-830a-b80e0dcb5532,"Welch, Hagenes and Halvorson",Group,Investment Management,Seamless innovative synergy,Synergy,enhance interactive platforms,11-5188587,66-324-7926,https://example.com/fake-logos/3.png,Private,+287 305-7880-3879,"Suite 736 33747 Random Street, SomeCity, SomeCountry",52.216819,-20.338444,01b846de-46eb-4491-9722-7927c173c1a7,2026-03-05 09:25:44
9683,30436641-8b40-494d-a6a6-732b5aff8ebb,"Armstrong, Little and Cartwright",PLC,Education,Proactive global mission,AI,enhance interactive platforms,66-2657047,26-121-6652,https://example.com/fake-logos/9.png,Private,+308 514-7710-4693,"Suite 947 53053 Random Street, SomeCity, SomeCountry",-35.251949,-120.051008,05221366-5d3b-497b-a32c-8618a40b95cc,2026-03-05 09:25:44
1088,1591d0a3-7b16-4c1b-b5e2-5da19b3d4aec,"Armstrong, Little and Cartwright",Inc,Dairy,Revolutionary dynamic strategy,Blockchain,revolutionize integrated markets,92-6800306,66-522-6972,https://example.com/fake-logos/2.png,Private,+634 737-2964-3986,"Suite 713 81678 Random Street, SomeCity, SomeCountry",-8.9265,20.814995,6214c6ce-e2b9-463f-8532-c596f42873d1,2026-03-05 09:25:44
9892,e419e2cf-671a-40a5-b9f8-7a595105e175,Smith Inc,PLC,Technology,Seamless innovative synergy,Big Data,streamline cloud solutions,76-4035448,99-920-4784,https://example.com/fake-logos/2.png,Private,+416 272-1239-8081,"Suite 245 69861 Random Street, SomeCity, SomeCountry",-62.582594,-91.888159,739da70e-c285-4bfd-89ef-3f1ddef7d6d7,2026-03-05 09:25:44
2185,4a37431d-863e-49d6-901a-a0923de7c24b,Smith Inc,Group,Dairy,Revolutionary dynamic strategy,Big Data,enhance interactive platforms,75-7114377,34-870-6328,https://example.com/fake-logos/10.png,Private,+338 972-7309-5455,"Suite 25 99475 Random Street, SomeCity, SomeCountry",-76.8509,76.521523,7d5d5209-7515-4f37-a841-1a82845d0dc7,2026-03-05 09:25:44
3464,e830fc21-d183-494a-a5ea-2408ea413a6c,Smith Inc,PLC,Dairy,Efficient scalable solution,VR,enhance interactive platforms,13-6745594,99-455-9731,https://example.com/fake-logos/4.png,Private,+119 625-6521-1826,"Suite 311 93365 Random Street, SomeCity, SomeCountry",-42.576803,-46.654203,a2e56bf5-0935-4e60-aa3e-9d96713423ff,2026-03-05 09:25:44
7693,6553f853-ca54-40ff-ab6f-f9e3562e09a0,Doe Associates,Ltd,Investment Management,Proactive global mission,Blockchain,revolutionize integrated markets,38-1398012,32-623-3746,https://example.com/fake-logos/2.png,Private,+664 549-4952-5590,"Suite 100 25884 Random Street, SomeCity, SomeCountry",-46.799327,135.048942,0b095f9c-18ad-44cc-86c9-4db664c124b1,2026-03-05 09:25:44
9363,e2220f6f-524f-4928-bad4-47cc19913c29,Doe Associates,LLC,Healthcare,Efficient scalable solution,AI,streamline cloud solutions,20-1488490,91-422-6454,https://example.com/fake-logos/4.png,Private,+587 274-3230-6242,"Suite 556 30890 Random Street, SomeCity, SomeCountry",50.278938,13.44624,854387a4-4d54-4cd2-93dc-0a5f4b2308e1,2026-03-05 09:25:44
4882,2eef313a-04e9-4b5d-9c0d-74926302a4fe,Smith Inc,Inc,Dairy,Seamless innovative synergy,Big Data,optimize next-gen technologies,77-9127529,53-498-4882,https://example.com/fake-logos/1.png,Private,+75 850-9889-5014,"Suite 823 97931 Random Street, SomeCity, SomeCountry",15.113868,-175.340263,64180e3e-20cc-4feb-a283-c747ccf46bd3,2026-03-05 09:25:44
6508,48226e04-e17e-4fca-83fb-23a93d9146c9,"Armstrong, Little and Cartwright",PLC,Technology,Proactive global mission,Blockchain,enhance interactive platforms,85-4832833,13-224-2212,https://example.com/fake-logos/4.png,Private,+27 988-5622-3279,"Suite 661 66643 Random Street, SomeCity, SomeCountry",-23.664351,121.492261,38c41973-686f-4be0-88c8-5604211db670,2026-03-05 09:25:44
1261,371708dd-c055-4b03-9730-64b1bdcdd5da,"Welch, Hagenes and Halvorson",PLC,Dairy,Proactive global mission,Blockchain,revolutionize integrated markets,25-7104370,44-405-8931,https://example.com/fake-logos/10.png,Private,+657 695-1897-9610,"Suite 895 81643 Random Street, SomeCity, SomeCountry",-63.788881,-155.524554,53eaab10-4c06-44d9-a039-cf95cfd6500b,2026-03-05 09:25:44
4042,499c71ad-8e7e-4fa8-b2ea-e3180c7dfb32,Doe Associates,PLC,Investment Management,Efficient scalable solution,AI,enhance interactive platforms,45-1936427,95-358-2046,https://example.com/fake-logos/8.png,Private,+470 206-6344-6313,"Suite 943 76088 Random Street, SomeCity, SomeCountry",-64.621324,96.723363,3a86fb09-9ce7-4f92-aaa3-158e6e64e996,2026-03-05 09:25:44
3295,4b16b7a3-3ba9-43c7-be8d-b7f7978b1d7e,Johnson Corp,LLC,Technology,Revolutionary dynamic strategy,VR,streamline cloud solutions,67-4650115,46-430-3815,https://example.com/fake-logos/9.png,Private,+839 606-3539-1974,"Suite 732 32291 Random Street, SomeCity, SomeCountry",83.866338,41.569826,0143ed7d-8bf7-473a-b22e-f661b7d8076a,2026-03-05 09:25:44
6651,51a0f135-45c4-4a34-aea2-0664bed014d2,Johnson Corp,Ltd,Healthcare,Seamless innovative synergy,Big Data,enhance interactive platforms,65-9766695,96-453-7594,https://example.com/fake-logos/2.png,Private,+75 272-1821-2109,"Suite 974 38334 Random Street, SomeCity, SomeCountry",83.906141,79.856877,8749168b-df37-478c-bf65-467ee988a611,2026-03-05 09:25:44
9143,0df50dad-ca18-4442-8a7d-812621822f61,Smith Inc,PLC,Technology,Efficient scalable solution,Blockchain,enhance interactive platforms,89-1777159,89-430-4492,https://example.com/fake-logos/1.png,Private,+15 729-3283-3221,"Suite 126 15692 Random Street, SomeCity, SomeCountry",42.616786,-14.190169,332d703d-46ad-42e8-9fdb-416963aae74b,2026-03-05 09:25:44
1751,cc740a63-e92e-4dbf-8519-a088b1922556,Johnson Corp,PLC,Healthcare,Efficient scalable solution,VR,streamline cloud solutions,12-7617923,76-278-3711,https://example.com/fake-logos/6.png,Private,+490 416-7799-5026,"Suite 723 46913 Random Street, SomeCity, SomeCountry",-0.714168,65.339759,48b1e182-e138-4d4d-9b85-20eca7288acb,2026-03-05 09:25:44
1777,4940f312-d4a3-4037-a624-255b21fdb2fc,Smith Inc,LLC,Investment Management,Seamless innovative synergy,AI,enhance interactive platforms,14-8518745,86-283-3569,https://example.com/fake-logos/5.png,Private,+251 200-4057-8003,"Suite 551 20021 Random Street, SomeCity, SomeCountry",43.428246,134.992378,dfb425cf-a9fe-4750-91b6-f17dddf885a9,2026-03-05 09:25:44
5321,2bdee1a3-236e-4d99-8e6a-9033ff4012ee,"Armstrong, Little and Cartwright",Ltd,Dairy,Proactive global mission,VR,optimize next-gen technologies,74-2240788,65-444-6786,https://example.com/fake-logos/5.png,Private,+843 653-4904-9934,"Suite 160 5704 Random Street, SomeCity, SomeCountry",-69.9847,74.036041,069c0849-9133-4788-b346-26796d6fc1c4,2026-03-05 09:25:44
5558,adb0047a-09fe-4b7c-a946-58686971ad13,Johnson Corp,LLC,Dairy,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,26-6552394,15-603-4241,https://example.com/fake-logos/4.png,Private,+578 691-7179-4513,"Suite 523 61506 Random Street, SomeCity, SomeCountry",-73.760824,-136.531716,df387b0a-40de-4784-871c-b2899e70d7b2,2026-03-05 09:25:44
2563,f093d88a-c35b-4460-9935-746c0857f9c3,Doe Associates,Group,Education,Revolutionary dynamic strategy,Blockchain,enhance interactive platforms,61-9532207,46-505-1188,https://example.com/fake-logos/1.png,Private,+671 335-3218-1522,"Suite 578 39001 Random Street, SomeCity, SomeCountry",-26.597928,-138.564024,751288d4-3cf5-4462-9886-dcc96e7dc7d0,2026-03-05 09:25:44
6249,6f0ba130-6133-4385-90aa-1580a9b96086,"Armstrong, Little and Cartwright",PLC,Dairy,Revolutionary dynamic strategy,VR,optimize next-gen technologies,84-3177395,20-350-6831,https://example.com/fake-logos/9.png,Private,+939 977-4991-7974,"Suite 470 30846 Random Street, SomeCity, SomeCountry",-21.996315,130.67462,4933ba5c-3542-4382-9b82-4a1f01f3f029,2026-03-05 09:25:44
2557,57d62900-0f7f-48fe-801b-90e067c0c06b,"Welch, Hagenes and Halvorson",PLC,Technology,Efficient scalable solution,AI,revolutionize integrated markets,68-5629200,12-463-4445,https://example.com/fake-logos/1.png,Private,+441 896-7115-4837,"Suite 49 87481 Random Street, SomeCity, SomeCountry",-58.244704,-88.986392,742ccd98-2019-4121-9360-54dc8bb5def4,2026-03-05 09:25:44
5260,ec442e9e-46ca-4030-beba-967a2120e02e,"Welch, Hagenes and Halvorson",PLC,Healthcare,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,91-5515726,73-871-5611,https://example.com/fake-logos/1.png,Private,+590 722-3671-3417,"Suite 747 19197 Random Street, SomeCity, SomeCountry",-22.397972,92.079998,f7849073-0149-4ab6-ab31-0172fa8e90a2,2026-03-05 09:25:44
6622,1ca29b56-f19a-449b-a16e-5f2ae77ee471,"Armstrong, Little and Cartwright",LLC,Education,Efficient scalable solution,VR,revolutionize integrated markets,94-3036333,20-190-2933,https://example.com/fake-logos/8.png,Private,+454 658-6967-9821,"Suite 225 38151 Random Street, SomeCity, SomeCountry",74.387472,-150.068525,0d0607ac-c289-474f-a192-d9e4dcf9661b,2026-03-05 09:25:44
5372,37c3ce3d-87bd-4682-b9d3-0df7730e1208,"Welch, Hagenes and Halvorson",PLC,Dairy,Efficient scalable solution,Synergy,enhance interactive platforms,48-6060036,40-109-4130,https://example.com/fake-logos/4.png,Private,+431 363-4762-6233,"Suite 839 85138 Random Street, SomeCity, SomeCountry",-36.31418,79.745716,37f00695-cb8b-4472-b223-a3576c69534c,2026-03-05 09:25:44
3298,738ed7df-7d44-4834-9235-e2c155742db0,Doe Associates,LLC,Education,Proactive global mission,AI,enhance interactive platforms,67-6192924,70-264-1309,https://example.com/fake-logos/10.png,Private,+16 891-6946-4075,"Suite 591 28469 Random Street, SomeCity, SomeCountry",-80.168567,134.463025,61fafacc-8f5f-40b5-9fc5-c3d40d4b8d46,2026-03-05 09:25:44
7836,11c1d488-ccab-41f6-a4f5-1218bda4f378,Johnson Corp,Group,Education,Proactive global mission,Blockchain,optimize next-gen technologies,70-7579204,55-399-9657,https://example.com/fake-logos/6.png,Private,+107 811-4387-9837,"Suite 452 87623 Random Street, SomeCity, SomeCountry",-54.772466,176.613318,b5ca421b-b44c-4fc6-a3f5-55a05a475636,2026-03-05 09:25:44
3375,d563fcfc-0e78-4edb-9281-f89fa168dc80,Doe Associates,PLC,Investment Management,Efficient scalable solution,AI,streamline cloud solutions,73-9067624,55-514-7534,https://example.com/fake-logos/6.png,Private,+404 402-5132-2474,"Suite 456 81789 Random Street, SomeCity, SomeCountry",-52.437305,164.943189,3086bac1-8072-4ae9-9b0c-3df76bd0491d,2026-03-05 09:25:44
