id,uid,name,type,description,review,user_id,dt_current_timestamp
4208,2d540ba2-08f9-43d2-8fcd-dad44cce4a32,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,77d3d2ab-58ee-4964-b232-6bdc472bdc6e,2024-01-17 20:01:41
5229,98651c0e-5acc-43f6-ad22-036251e68f60,Mountain Retreat,Bistro,A perfect place for a romantic evening.,A bit pricey but totally worth it.,cc2c1ce6-898b-45e5-a778-07d58e619a67,2024-01-17 20:01:41
3211,09c81fef-fbcb-4cae-a88d-454d3b7c72a9,Mountain Retreat,Café,A cozy place with home-style cooking.,"Great location, but the service could be better.",95a32c11-aea4-4b18-b42c-e3e83fd1bb7e,2024-01-17 20:01:41
8443,f92f371f-8f9f-4e42-81dd-f4adb3de7b59,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",06d06416-ec8c-4d6d-addd-7247eb000ec1,2024-01-17 20:01:41
6645,e45f260f-8094-4cbb-84f0-7729c2e792f7,66 BBQ,Bistro,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",4b809d6d-7e9b-4382-aecd-c2c5134c955d,2024-01-17 20:01:41
5197,f6669cfc-b44d-40fb-9875-5dfeb302de3d,Mountain Retreat,Café,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,1dc6149a-d366-4b25-99aa-7000cb185432,2024-01-17 20:01:41
9081,4b7d78f3-520e-49d8-aad7-bf5f80755664,Café Delight,Bar,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c,2024-01-17 20:01:41
8588,8d07587c-b713-4535-8944-5a31b652872d,66 BBQ,Fine Dining,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",f7a9c783-6e7c-42a6-91b4-123acb4fb8cb,2024-01-17 20:01:41
7167,7b82cf6d-6a12-43e1-99f5-d2a7da7cebdb,Café Delight,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,944d7a59-625a-4ff3-837d-9386d77401de,2024-01-17 20:01:41
7260,14c6b6c3-48c5-4502-a6d4-9326fd27cfa5,Mountain Retreat,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,50f6338f-a125-4eaf-8251-5edbd966e385,2024-01-17 20:01:41
6470,07bf6f01-1ff0-4cb7-ac09-a2f0e3ea590e,66 BBQ,Bistro,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,ed2dadda-09ce-4e94-9107-f99e1ed8c9a6,2024-01-17 20:01:41
4239,d9a25ae0-fe14-42c3-abb1-7408649b651d,Mountain Retreat,Café,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",d9202a07-30c6-4b45-b45d-8cceefb766ee,2024-01-17 20:01:41
2339,eb38f3bc-c8fd-4613-a3c7-d70b5ed213f4,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",2442dec7-3a87-4d94-aa23-ab44c76b4d5f,2024-01-17 20:01:41
9249,9019b7f1-456d-4cb6-83b2-8255b5b69fda,Ocean View,Café,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,ce615021-431d-4a20-aeaf-d8e37330dd25,2024-01-17 20:01:41
9913,4281bd14-5927-4678-b8e2-3188b4ed2d66,66 BBQ,Fast Food,A perfect place for a romantic evening.,A bit pricey but totally worth it.,2a7de911-4ae0-4dbc-927c-fc5523a2eb01,2024-01-17 20:01:41
1954,3bc34b98-3934-4128-bf89-d2fff3abc03d,Café Delight,Café,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",a9bffb59-1fd0-491d-baf2-89dcf68f15d5,2024-01-17 20:01:41
9088,5403bf14-e6ab-4458-b568-68443c152ae2,Sweet Box,Bar,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,59419a33-0f7e-4ff5-abe7-53284898c612,2024-01-17 20:01:41
5855,16dde33e-2090-4e46-9d5b-0ea53f7fe1a5,Mountain Retreat,Bistro,A cozy place with home-style cooking.,Excellent food and friendly service!,4c32e9e1-a951-4bbb-9a47-81c15d4b4097,2024-01-17 20:01:41
9989,21b45ff7-8a20-485a-9c23-3eca88fb307b,Café Delight,Bistro,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,7922e6ad-46c0-45da-90b3-4a8cd0852530,2024-01-17 20:01:41
2232,d9799b0d-a01c-4e04-b6d6-0662f540ad10,66 BBQ,Bar,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,3ae1c98e-64c0-4fc3-996a-0e58439af6fa,2024-01-17 20:01:41
7790,728b42de-bbdb-4684-9c8f-7d1a907f7173,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",6a780881-dfc3-4415-86c9-59213928e572,2024-01-17 20:01:41
3330,34846918-9be3-4ecc-8057-476f293d37f7,Ocean View,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",40869200-b277-4cdb-aa65-1847690673a1,2024-01-17 20:01:41
8316,ab933802-d0f2-450e-a6a4-aaa54dc2c96e,Café Delight,Bar,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,cfce04f8-575d-484d-909a-c3bb896c7d3e,2024-01-17 20:01:41
4436,e57b6b3c-611e-4c1f-a01f-d2652678f3f9,Sweet Box,Fast Food,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,f8161cd7-09bc-4a67-8a60-7f3ca5e3a873,2024-01-17 20:01:41
5130,6734e513-931b-44e8-a067-d69faffe1013,Café Delight,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,8b544838-169e-4dce-a186-a5f837390bc4,2024-01-17 20:01:41
8133,1d61820a-2b46-4778-863d-24d0f9baedff,Ocean View,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",6f286029-f95f-45a5-ae77-6f74fea34c65,2024-01-17 20:01:41
1331,570e6449-45c0-4b52-af3a-98e4f8fd207a,66 BBQ,Fast Food,A cozy place with home-style cooking.,Excellent food and friendly service!,f41b947d-7d9e-4277-b76f-0ff107e1c68f,2024-01-17 20:01:41
3084,74f01f60-7de6-49b0-baec-9e1bd943ccbc,Sweet Box,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,fd733daf-21b0-4109-b609-28870a53fff5,2024-01-17 20:01:41
2671,78fa6d8b-e894-4850-bec9-3925781a0a7b,66 BBQ,Bistro,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",9704d1a5-b350-430e-a742-9a12eeb4e9b7,2024-01-17 20:01:41
2529,1465833a-a098-4ce0-adef-4cdb82bfbb03,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,24eeea71-316e-4492-bc39-9a2a5b9c0011,2024-01-17 20:01:41
8790,8136fee9-7f1f-4103-bae9-51dc5d5628eb,Café Delight,Café,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",8b9e6a5a-d904-4f5f-bfe5-78ddb793653a,2024-01-17 20:01:41
2919,dddde51b-b817-4fbf-adab-b9dbbb5a5e64,Mountain Retreat,Bar,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",5981e045-a62b-4df9-8c92-2baac45a9fc5,2024-01-17 20:01:41
7113,45df4ce8-5d28-49c4-bcfe-80e69fe35009,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,124a2070-33d7-47c7-bcbe-2d0b3a6c5611,2024-01-17 20:01:41
1271,e5ea87c0-733f-4959-9c1b-3e886542261f,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",ebfb555c-c899-423d-98e0-cd5543937377,2024-01-17 20:01:41
4827,2642d20c-ff7d-4ebb-9c43-702791f0a182,Café Delight,Fast Food,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,471248e9-df80-4992-82d9-50c544700983,2024-01-17 20:01:41
1377,136bb451-1a61-4012-a3cf-8cb0120a4437,Sweet Box,Bistro,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",4e230943-0634-489f-9e62-d25730853e45,2024-01-17 20:01:41
6870,242e9e92-9de6-472c-b097-b09d1d907a43,Sweet Box,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",02bbefc4-401a-47e4-8462-dab274e41f40,2024-01-17 20:01:41
5891,a4fdf879-2a51-4cb1-a226-a4a0a25b05df,66 BBQ,Café,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,16c8232d-4a88-4237-8d9d-3d67dba8f2df,2024-01-17 20:01:41
7966,05dde23b-43d0-4100-a106-086eaa3e7af3,Sweet Box,Café,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,788478b5-ffa7-4fbe-b814-b99a50f1a1c4,2024-01-17 20:01:41
4168,dc2e729e-dc20-4588-b663-60901e868bf0,Café Delight,Café,Elegant dining with a panoramic ocean view.,"Not the best experience, but the food was okay.",bf425931-2a98-4096-97ce-5a6ab4da9c94,2024-01-17 20:01:41
8663,dbf74da9-c15e-4c66-93ac-b4f5300e7d32,Café Delight,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,2b4dccd5-be10-402f-a9e7-aa63f144ece8,2024-01-17 20:01:41
9058,37a12ecf-eaa8-4e2f-a231-77aaed39bd86,Café Delight,Café,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",802dd58d-1410-4b2b-8449-8db2aed8db27,2024-01-17 20:01:41
9874,af812d69-6dc7-44d0-80b2-d183b6369bf2,66 BBQ,Fine Dining,A perfect place for a romantic evening.,Excellent food and friendly service!,42f6b369-0428-4bc9-a298-5394b44ccd7f,2024-01-17 20:01:41
1964,02250164-a5d9-48ca-a323-1e9ea94c4b22,Sweet Box,Café,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a,2024-01-17 20:01:41
5649,30c961ba-b58d-459a-a344-e2711b37f955,66 BBQ,Café,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",498b821d-ec61-4094-a11d-63b5f9479638,2024-01-17 20:01:41
1440,b388d682-6a77-48c8-a33c-444d03cc87f9,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",5f425ecb-65c4-46a9-a190-6a68e8c55418,2024-01-17 20:01:41
6218,403c7d86-4d46-4c34-adbb-d042dfc6287a,Café Delight,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",167120fc-aa57-495f-95c2-3fde36d48071,2024-01-17 20:01:41
4972,c83c41ab-fba2-46fb-bac3-d2b7aa1d839a,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,1a3f04d0-f558-420e-a98f-520ea9b99e9f,2024-01-17 20:01:41
5744,46e586c7-e408-4a34-938b-9d68694124a1,66 BBQ,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",6a1ca0dd-c1f2-4041-bb89-f2b464995c94,2024-01-17 20:01:41
7061,44fc6853-4f61-410a-88a5-4184d7012ecb,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,1349a254-2315-4b03-8d00-78916c2539a6,2024-01-17 20:01:41
5274,b1a9c105-f5df-45a9-8d60-d7476988d1c1,Ocean View,Café,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,560d5e99-5c01-478e-b7fe-d9ee9942762d,2024-01-17 20:01:41
3115,f9aea318-f1a7-423d-9237-257b66816502,66 BBQ,Café,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,726a2cd8-d431-4757-bf84-8f4be8eb095f,2024-01-17 20:01:41
1343,5f3798c1-1640-40c6-8fe2-f687514096ce,Ocean View,Café,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,2330f58a-3274-494a-9106-576aca118a22,2024-01-17 20:01:41
8682,97aa5161-039d-4418-a678-780ba56a504b,Mountain Retreat,Bistro,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",446332d9-6e5a-4911-ae86-8685f75c63ef,2024-01-17 20:01:41
7003,20a77153-3b7d-453f-a61d-1e396efa8f43,Mountain Retreat,Bar,A cozy place with home-style cooking.,A bit pricey but totally worth it.,21d55943-15ec-42b7-b36c-22c875a33ee7,2024-01-17 20:01:41
7309,a1924bd2-e8d1-4ae0-81ab-54a85ba0c400,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,06c8536d-235d-4c06-91ab-18b8a4bc05dc,2024-01-17 20:01:41
3612,416f4c36-e839-47d9-b9d2-b78d0e5a86a5,Café Delight,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",b035909b-9e90-408b-9ca5-1c1d461513e4,2024-01-17 20:01:41
2133,17adee4a-4d7a-4082-b7e3-e5a79b1af752,Mountain Retreat,Café,A perfect place for a romantic evening.,"Great location, but the service could be better.",af4e84e1-aa18-446e-a382-ea4ea645366c,2024-01-17 20:01:41
8470,a68407e1-af6d-4711-a2fd-8439ac4ea514,Café Delight,Fine Dining,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",5c5ff3d3-78ff-4454-869d-4a2d4286840a,2024-01-17 20:01:41
5812,2022fbe6-a63e-4bc1-b35b-9def55897e74,Ocean View,Bar,A perfect place for a romantic evening.,A bit pricey but totally worth it.,01bd1878-23fc-47d2-80a2-398455b20e6a,2024-01-17 20:01:41
4584,2446dc4d-5bde-44ee-a14d-dcdd05204fd8,Mountain Retreat,Café,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,b15971c9-d904-4b73-ae2e-834198c7f51a,2024-01-17 20:01:41
6293,9a2ab4e8-52ee-43cc-a86c-48e90c87116d,Ocean View,Fast Food,A perfect place for a romantic evening.,"Great location, but the service could be better.",757a3e8e-b76a-408a-8f5e-7fd407e7abec,2024-01-17 20:01:41
1619,5f7a7f54-a0ba-4c5b-b71b-d7c3b890db61,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,22c4d37f-29c7-4dfb-aadb-ccde43a78b8b,2024-01-17 20:01:41
3953,3c122f30-345b-419f-8d47-7a7ea3053c9e,66 BBQ,Bistro,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,73f6adf8-a33e-47ce-832a-51f15d0e0a2d,2024-01-17 20:01:41
7435,6e70af8f-d4a6-49a2-a333-1ba2930cb156,Café Delight,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,5647b2c9-5711-4a65-8f61-afcd3f274878,2024-01-17 20:01:41
7119,788ee458-52c9-4bd8-815d-673c22ccee01,Sweet Box,Café,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",6db57a5f-f586-460b-9f13-4f445bccd14e,2024-01-17 20:01:41
4910,e90f029e-1a10-4506-9e40-410245bc5b63,Sweet Box,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",95675d73-9403-4f8c-8277-3fa1836aa5d5,2024-01-17 20:01:41
3055,9b254677-a602-47cf-8d44-a257fd3bd755,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",de245399-512d-48b1-b454-9bb1f55217b3,2024-01-17 20:01:41
1614,9c9e954f-7c00-4533-9736-e46baf9bb7de,Café Delight,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,fecb7633-9d14-41ba-af1a-d75ea948c66c,2024-01-17 20:01:41
3360,a49e3b87-2d26-400c-aece-b4db78750011,66 BBQ,Café,A cozy place with home-style cooking.,A bit pricey but totally worth it.,01517a9b-2ae9-4e76-b099-fbf70a1c79a3,2024-01-17 20:01:41
7856,be2c1b6a-4e04-4641-bf2c-fb697538b0aa,Ocean View,Bar,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,946bc9d1-6fc3-4179-a202-2ee44b5bfa2e,2024-01-17 20:01:41
6788,a5feafe3-7506-4bed-9f77-952040d58636,Mountain Retreat,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,52114217-6081-403f-8424-8f208318df0d,2024-01-17 20:01:41
1278,780ae242-fc36-44c5-b195-5422bbeedfcf,Mountain Retreat,Fast Food,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",e3afbaaf-f50e-4d22-a0b9-e999dda8f956,2024-01-17 20:01:41
1017,ead79722-8574-4f54-97de-e49b6e73a630,Ocean View,Bar,A perfect place for a romantic evening.,"Great location, but the service could be better.",0a514e3f-5f25-4fc5-b95b-207d951a3c8f,2024-01-17 20:01:41
2121,4cabc789-bc99-497a-8758-328d093afaf6,Sweet Box,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,f0ce8775-6650-4ecc-af56-659551552459,2024-01-17 20:01:41
5702,d2b04018-8ede-457e-ada3-fe9704a18f46,Mountain Retreat,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47,2024-01-17 20:01:41
4361,23b2cfa3-a8c7-4678-ac7a-b3ef9772877c,Sweet Box,Fine Dining,A cozy place with home-style cooking.,"Great location, but the service could be better.",0f35a613-06e7-4612-a229-e24fa1db7108,2024-01-17 20:01:41
9264,2ef79663-400c-4f58-a506-e0c09aaf9f33,66 BBQ,Café,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,03220aec-3a6e-4b75-aeb5-233da63cd4dd,2024-01-17 20:01:41
6577,a12ee732-be94-4432-a9a4-a8eaf9b50f7a,Ocean View,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,8221f891-c55e-4bfb-bf53-8c6eef9fc1be,2024-01-17 20:01:41
5511,44ff7f73-d52b-4d7b-b1e6-bd4fcccba4eb,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",affc5fa2-762d-4b98-b833-51ac056f1529,2024-01-17 20:01:41
2580,2afb377a-3b47-4ff7-a69f-2a98547e4a8e,Ocean View,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,6412be83-bd01-466f-b763-adbea1833880,2024-01-17 20:01:41
4420,25478e29-14a7-4f01-a17f-755d91feb669,66 BBQ,Café,A perfect place for a romantic evening.,Excellent food and friendly service!,90f74189-c3c4-45c7-ab7d-77e30564df4b,2024-01-17 20:01:41
