id,uid,name,type,description,review,user_id,dt_current_timestamp
3309,80d2f3cf-95eb-400e-9ca1-356752170b62,Mountain Retreat,Cafe,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,86b6f12f-6fd0-4f68-b805-ad8a36ef264b,2026-03-05 09:26:15
5121,29f1bb8b-4cf2-4293-9223-9579e61d84cf,66 BBQ,Bistro,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,4d82bd39-04af-4c7a-b581-6843e7c42aa3,2026-03-05 09:26:15
2848,a5734fd5-82e6-4c39-915c-ce040dd040a0,Ocean View,Fast Food,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",1bd669e0-7d26-4463-9913-3bf9e6e14af4,2026-03-05 09:26:15
9643,ef7f1dd9-aeca-4c78-9f82-05ee0640a3fc,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,"Great location, but the service could be better.",25a66ef6-e3dd-451e-a665-0b3450fd6ef8,2026-03-05 09:26:15
7317,83747e82-fc9d-4293-a717-6f0968e0bc71,Sweet Box,Fast Food,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",a32ed961-7f50-4834-b36f-7e099acfca82,2026-03-05 09:26:15
2421,f8875c77-0fcc-40fb-9c51-9f94dbece9cb,Ocean View,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,44fb7521-93f8-46f9-829b-9f7bbfa152d7,2026-03-05 09:26:15
8599,3fbfccda-7908-4272-a752-4df366ab8d21,Ocean View,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,e0511673-e477-4ad8-bff7-da3be9a5f7a0,2026-03-05 09:26:15
3691,e706aa46-7ab1-4411-b311-184c58be4b34,Sweet Box,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",09692551-4cf5-4548-b46e-f0ec33cbacea,2026-03-05 09:26:15
5652,bc715022-c4d1-43c2-a9ed-1ab1d635435d,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,255c9b9f-b24a-4267-b716-3874403e0f31,2026-03-05 09:26:15
8822,1f83c6a6-92c4-49d3-9c4c-fbf2efdd0b49,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",5e6437ec-05c4-44a5-b49a-70983868e8e6,2026-03-05 09:26:15
6949,a137a22f-e6ed-43af-bd3b-1225fda1e3b1,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,6cb0afb1-2399-4cdc-9354-85cc621878a7,2026-03-05 09:26:15
9556,f14f5b76-e7c6-46b8-b80d-76c870637e06,Cafe Delight,Bistro,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",01ef68a1-657e-4f3b-abef-1c3d0dfcb2ba,2026-03-05 09:26:15
6353,25691a5c-bf48-482a-ae65-b500490c77ef,Sweet Box,Bar,A cozy place with home-style cooking.,"Great location, but the service could be better.",4ae160ac-e63e-4e8f-a50f-e0b0c92c5e84,2026-03-05 09:26:15
2341,c27ba1ba-67c8-4ae8-b51f-35fd2641595b,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",32dff85f-cc83-403f-b679-85c056c0bd8b,2026-03-05 09:26:15
5609,5de8f07c-a37a-40d8-a2a8-179489289dd3,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,32b4cc26-beea-46c2-9b11-142ea5351354,2026-03-05 09:26:15
5366,2303c3cc-ea49-4bf0-af0f-083e8ee7483c,Cafe Delight,Bar,A perfect place for a romantic evening.,"Great location, but the service could be better.",33869b16-ecd0-45b7-9dfb-3fbdd003083b,2026-03-05 09:26:15
9138,c6f5f1db-3a9b-4ded-8320-97b3a4780355,Ocean View,Fast Food,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,fbc93659-25c5-4838-9602-90259e4fb472,2026-03-05 09:26:15
6582,398f4da9-74e7-49da-a075-d1755e976944,Ocean View,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,5dc5e88c-b2da-40b1-8009-db5fa0c7057c,2026-03-05 09:26:15
4046,6e2e1570-2a98-4215-91af-e5c18abfd80c,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,7cfd9b90-2073-44c1-8ab6-428141c5b18f,2026-03-05 09:26:15
5826,ce94973f-9f8e-4e76-93a5-660f620d6386,Mountain Retreat,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",ff177a10-0242-424b-a0b3-5988176fa8c3,2026-03-05 09:26:15
9503,72b0dd26-e815-4dc0-a5f2-bb985ede67a8,Sweet Box,Cafe,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",ce806746-b155-4324-8ed7-4b573208a334,2026-03-05 09:26:15
1502,ffcbcebe-9b0f-421b-9dbe-00f19b71da91,Ocean View,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,7bca156e-1b9f-4898-8806-e7014b8c04f5,2026-03-05 09:26:15
5046,302c56d9-fbb0-452d-b2db-230624daf8eb,Mountain Retreat,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",fca809ff-b727-44da-ad86-216ed0b8a1f1,2026-03-05 09:26:15
4124,d893fc63-b84e-470f-80b0-9c481ac8c522,Sweet Box,Cafe,A perfect place for a romantic evening.,A bit pricey but totally worth it.,3950347c-24e5-42c9-abaa-3f691189f8d8,2026-03-05 09:26:15
8607,7d1d3e28-620a-4e25-87a2-8e9c1849bfe6,Ocean View,Cafe,A perfect place for a romantic evening.,A bit pricey but totally worth it.,16bc44ba-6cfb-4393-97e8-5f060c55b3d9,2026-03-05 09:26:15
2249,783498b7-c661-419c-8d76-f328bd6e9212,Sweet Box,Cafe,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,433463c3-313f-4c87-afd6-f9136463d1c5,2026-03-05 09:26:15
8695,eefa9d0d-1fa0-42c7-b6c4-1f0463ceb0e0,Cafe Delight,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",1ed1533f-10e9-4520-a002-2f1008a9757a,2026-03-05 09:26:15
9864,950e8b58-87aa-4e98-ada3-2389f9d2246e,Cafe Delight,Bistro,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,6f7f052d-0a84-42cf-9a6e-dc3c7b6f7acb,2026-03-05 09:26:15
1589,fa7ea3d2-848b-4f5e-8094-b45ae5662134,Mountain Retreat,Cafe,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,083007f6-ca14-405c-a191-92fea7d68cbf,2026-03-05 09:26:15
5170,e133f3c3-2e09-4e58-9ecb-234a0bb7c828,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,cae4eea0-39af-4787-9b27-db69ebe3bee5,2026-03-05 09:26:15
8947,aaa1febe-dc26-4725-8b22-4782d46ca172,Ocean View,Bistro,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,b019149e-15c5-451f-b8ae-9dbe668225a5,2026-03-05 09:26:15
1998,7f38312f-a79d-4057-a9f3-4bb6d45d993b,Cafe Delight,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",d980befd-4dbc-449d-a860-ae795fe725a8,2026-03-05 09:26:15
5073,6babb230-1143-4653-9d7d-acf907872618,66 BBQ,Fast Food,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,66b9b505-5efa-4031-a98e-30cb46a89153,2026-03-05 09:26:15
5479,f4ce119e-d484-4052-8ef2-ce1d3014aa62,Ocean View,Cafe,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,2ad5b2f2-d556-4456-95f8-8d92a85ba2d7,2026-03-05 09:26:15
2347,e501e68f-8b01-4866-8bf9-4349eadcff26,Sweet Box,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,a51a683c-4e4f-4152-952c-78bf0a9f72ad,2026-03-05 09:26:15
9332,ffeabe07-3dad-42da-bf0f-aa0b6d0dfcba,66 BBQ,Bar,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",0d2b9005-e221-420f-8ff4-ee491f3b4243,2026-03-05 09:26:15
7870,39e5728a-244f-43ea-968e-3b47a89acdad,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,3938819e-6fbe-4825-a910-3ae6762f4b1c,2026-03-05 09:26:15
3076,eda263e8-cd26-40f0-bed0-93d18d33d14f,66 BBQ,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,3fd17dc7-4f03-4e03-9940-7e1d61deeb33,2026-03-05 09:26:15
8828,2cd420ef-b7f2-47eb-9ff0-429f7079bb16,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",6c567a01-a98a-46ef-9818-abe30df3476e,2026-03-05 09:26:15
8604,1a798f12-6209-4261-86f8-dea77371d988,Ocean View,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",a8ccf3b0-2cb1-4f75-a71b-308a88662f6e,2026-03-05 09:26:15
1414,469acb5a-5b48-4631-91c0-59ca08410eb1,Ocean View,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",992e8fca-bcfd-404e-b5d1-566cc8a0364e,2026-03-05 09:26:15
7727,b2c4e97d-8ded-4883-b7a0-8a7e33600459,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,8fb82026-71c3-4b3c-8ddb-abb468e7ac15,2026-03-05 09:26:15
8886,665102df-c38b-4a64-a901-3a3717be6184,66 BBQ,Bistro,A cozy place with home-style cooking.,"Great location, but the service could be better.",df58b874-2371-423f-8d62-66764a5edbab,2026-03-05 09:26:15
2966,3ab45a0e-ec60-4cfe-b304-848a46dbf9fd,Cafe Delight,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,d2578561-28e5-4325-a6e9-8423e04d72d3,2026-03-05 09:26:15
8709,d7ba49de-f4d8-4d34-9740-4abbdc306222,Mountain Retreat,Cafe,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",8bced1cf-0a34-4696-80a7-bcd12b70edb3,2026-03-05 09:26:15
3753,98558bde-ea3f-41a2-bbbf-8b3795ef8b97,66 BBQ,Cafe,A cozy place with home-style cooking.,A bit pricey but totally worth it.,1a79c9f6-c676-4d77-86fe-b97ecf62b367,2026-03-05 09:26:15
5955,577f715c-5034-4e83-87b5-da6d57767a36,66 BBQ,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,06e0715d-576c-4387-a3af-414d436f7ae1,2026-03-05 09:26:15
2102,991f07ff-4932-4b35-bb8f-f3e03d53c38d,Sweet Box,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,b9651ae5-2a99-45e5-b9e2-9ff18387b7c2,2026-03-05 09:26:15
8017,88c4ba6b-6c19-4e2b-bbf2-8d8907e1e88b,Cafe Delight,Fast Food,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",27ce3d22-64e2-4451-be99-6c5a281d88ec,2026-03-05 09:26:15
2416,668fa5a0-0b9e-4c7e-a5be-69d669de8ad1,Cafe Delight,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",e24ac637-612d-42c9-a1b2-d77061109763,2026-03-05 09:26:15
8556,f5d3457c-581a-4a1f-a2bf-4c97f24e10b3,Ocean View,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",d1ba9577-7ea7-4870-aa38-632a88bfde5f,2026-03-05 09:26:15
8098,4f1cf02d-5071-49ef-a767-1cb2d7859b99,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,c1789ded-91aa-4c15-9fcf-4d221dd88db4,2026-03-05 09:26:15
3535,8f74018e-c96d-42d6-875f-cbb8ae3685f4,Ocean View,Cafe,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,223f19d0-b24d-4636-87a0-7868f05cb6fe,2026-03-05 09:26:15
1157,33a8d1e5-fb34-4e63-8938-85be7bfc77a0,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,39837223-d196-405b-b09a-ca466e1869ab,2026-03-05 09:26:15
7588,33c3c701-e9e2-4074-bd64-20b92d2a6fd5,Ocean View,Bistro,A cozy place with home-style cooking.,Excellent food and friendly service!,db15767e-21bf-40f0-b2b0-33f2a92ae8ae,2026-03-05 09:26:15
2711,2a1f6cad-1c74-4a56-91e2-837d82a02e56,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,852a3c88-1f07-4b94-8483-4d12b06d65b5,2026-03-05 09:26:15
9546,861dfb62-5df0-49f6-b658-36f00d6cf98f,Sweet Box,Fast Food,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",fc09bfdf-ba85-4c50-9ef5-652271d7b84d,2026-03-05 09:26:15
4070,5c34d38b-816a-4248-97f1-661f549596ff,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",66f87020-4e03-48a3-ac3f-fad6caeef7e8,2026-03-05 09:26:15
4500,d568c546-b893-4467-aa83-e863f5261dcc,66 BBQ,Cafe,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",d9bec4de-0272-4298-8d3b-8977f8fd1558,2026-03-05 09:26:15
3857,ba3e45a1-fc95-478c-8fc2-8a0fea206685,Mountain Retreat,Cafe,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,8255f5c8-0a18-4d79-a46b-f72c8c03a583,2026-03-05 09:26:15
6977,84caa997-17a3-44b2-a5c0-8be08b414ffb,Mountain Retreat,Bistro,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,87ac9eb9-21cd-4717-b315-b61291ef6e88,2026-03-05 09:26:15
7887,0f5fdc0b-1fe4-4488-8a38-d4dc92ce4286,Sweet Box,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",1f11aa65-f8c5-4293-b142-82fc74287c75,2026-03-05 09:26:15
7956,8fd8c031-fe81-4392-a50f-2d1869e6c7ad,Ocean View,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,2116cc24-add6-4e94-87ea-bc8c8f2029d7,2026-03-05 09:26:15
4481,02b49104-1320-44a1-8f32-5555a4274eef,Cafe Delight,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,d760518d-843b-477a-adc2-e4ab371b0fc2,2026-03-05 09:26:15
7722,5a9d652e-69c1-4914-b740-adef4fd69030,Cafe Delight,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",021629cd-c48e-4e89-833b-181e8ba67a10,2026-03-05 09:26:15
4224,5ac30166-7ec7-4bd2-b837-1dd85da3dc70,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,88611404-a4cb-40d8-834d-a850ac25d438,2026-03-05 09:26:15
3732,2c194b2a-1c71-4bcf-b1df-2330bf4573f6,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,0c562ae8-bdd4-4131-b64d-2c1282c946ea,2026-03-05 09:26:15
9139,e053a78c-adc2-4442-a422-d7b03299c595,Mountain Retreat,Cafe,A cozy place with home-style cooking.,A bit pricey but totally worth it.,4e452efc-55e7-456f-901e-b1fe32c62489,2026-03-05 09:26:15
2724,fee9d7f7-aaf3-40c7-9279-710f21996a55,Sweet Box,Bistro,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,17aec680-7828-4743-9393-4fef113c1116,2026-03-05 09:26:15
7520,06880eee-e2be-49e7-bf06-b99b5f712e2b,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",1d6b75af-e8a8-4f3c-b92d-c08b7747cb2d,2026-03-05 09:26:15
4699,f1e17d4b-c209-4267-8103-d9033172027a,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,cdcc5bdb-a0f2-4a8b-b8f9-b3bf2330f6c4,2026-03-05 09:26:15
9366,b46b7dbe-5494-406f-849c-c03cdf62f891,Mountain Retreat,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",9b6a1a7e-65b6-4fd3-b722-79eee889fd18,2026-03-05 09:26:15
1316,5494b0fa-6ee2-44bc-8838-3febdbd60a20,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",83f8c03e-b45d-43be-a813-f85d75e59e8d,2026-03-05 09:26:15
3582,c7fca8b7-542c-4408-9693-1f8999a57b6d,Ocean View,Bar,A cozy place with home-style cooking.,A bit pricey but totally worth it.,132a25a4-67d7-4f50-8fa4-1f91ac5d4570,2026-03-05 09:26:15
3654,977165a7-1807-44f7-bc79-0d1795c79d80,Cafe Delight,Fine Dining,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,6f1a8c77-3660-415f-9b6e-33036c63cc5d,2026-03-05 09:26:15
2768,aeab9d4a-a60a-4a89-857b-5b620e64cd30,66 BBQ,Bar,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,0d02977d-3ff5-49a1-99be-a4091df21eb6,2026-03-05 09:26:15
5899,86e7319a-2ff1-4617-9079-1373c5e440e6,Cafe Delight,Bistro,A cozy place with home-style cooking.,Excellent food and friendly service!,4fa19018-e28c-407f-b52c-d9a13a4c427b,2026-03-05 09:26:15
5729,734d9d78-5756-4766-ad37-e80db6cb0266,Mountain Retreat,Fast Food,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,0cd3a59e-e935-4a48-8c6c-aea151e02798,2026-03-05 09:26:15
