id,uid,platform,type,os,stack,user_id,dt_current_timestamp
2770,4d0e35ee-e9b7-4c65-adcd-cde91cec086d,Linux,server,Windows 10,"macOS, Windows",e3afbaaf-f50e-4d22-a0b9-e999dda8f956,2024-01-17 16:57:33
6062,75d0f663-12a7-4eb7-a2fe-538f74f566fb,macOS,workstation,Ubuntu Desktop 18.04,"macOS, Windows",0a514e3f-5f25-4fc5-b95b-207d951a3c8f,2024-01-17 16:57:33
5651,db59e612-6d5c-480a-ab1a-f8c8decfc7c8,Linux,server,Ubuntu Desktop 18.04,"Linux, Ubuntu",f0ce8775-6650-4ecc-af56-659551552459,2024-01-17 16:57:33
8811,f88d325f-4fed-4f78-855d-5402d29ea1e4,Windows,workstation,High Sierra (10.13),"Linux, Ubuntu",ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47,2024-01-17 16:57:33
9763,17d6fee2-2fa6-4bcb-827f-4988b5425f1a,Linux,workstation,CentOS 8,"Windows, Linux",0f35a613-06e7-4612-a229-e24fa1db7108,2024-01-17 16:57:33
5523,b5e7c696-436c-46b9-bd47-0ce93b24e054,macOS,server,RHEL 7.7,"RHEL, Ubuntu",03220aec-3a6e-4b75-aeb5-233da63cd4dd,2024-01-17 16:57:33
9559,f716b84e-d858-4d99-ad5f-db23a7562959,Windows,workstation,High Sierra (10.13),"Linux, Ubuntu",8221f891-c55e-4bfb-bf53-8c6eef9fc1be,2024-01-17 16:57:33
6517,b504bfb4-e472-478e-aa67-c77b192dd0a9,Linux,server,High Sierra (10.13),"Ubuntu, macOS",affc5fa2-762d-4b98-b833-51ac056f1529,2024-01-17 16:57:33
8720,47c71e3c-bed8-45b1-8778-c10474320857,Linux,server,CentOS 8,"Linux, Ubuntu",6412be83-bd01-466f-b763-adbea1833880,2024-01-17 16:57:33
6300,98a0d1c5-c101-48a8-86b9-c626ffbfb53e,Windows,server,RHEL 7.7,"Ubuntu, Linux",90f74189-c3c4-45c7-ab7d-77e30564df4b,2024-01-17 16:57:33
