id,uid,business_name,suffix,industry,catch_phrase,buzzword,bs_company_statement,employee_identification_number,duns_number,logo,type,phone_number,full_address,latitude,longitude,user_id,dt_current_timestamp
4927,7ed74ce3-7663-40d6-9643-c9324ae60858,"Armstrong, Little and Cartwright",Ltd,Healthcare,Efficient scalable solution,Blockchain,optimize next-gen technologies,28-8639789,34-330-5076,https://example.com/fake-logos/5.png,Private,+19 319-8715-6890,"Suite 782 32613 Random Street, SomeCity, SomeCountry",35.706095,-62.640828,052acbd1-43f7-4d59-8213-f91fafc0bf98,2024-01-17 16:52:31
3850,46a5b6e6-b780-437a-af7d-48f0279cc4b1,Doe Associates,LLC,Technology,Proactive global mission,Synergy,revolutionize integrated markets,32-7067561,27-355-2252,https://example.com/fake-logos/6.png,Private,+536 670-5416-5779,"Suite 31 51588 Random Street, SomeCity, SomeCountry",5.920365,64.581414,c4c04ad5-18c7-4095-853e-0875496ee797,2024-01-17 16:52:31
7804,116aafe5-e0a6-42ab-a929-348b04eee8dd,Johnson Corp,LLC,Healthcare,Efficient scalable solution,AI,streamline cloud solutions,25-1140992,37-512-4732,https://example.com/fake-logos/5.png,Private,+8 699-9004-3476,"Suite 620 51315 Random Street, SomeCity, SomeCountry",-12.741131,44.750305,9d460064-ec5a-4881-a01b-ea4b2dd36bbf,2024-01-17 16:52:31
1222,40a1fb7d-c16e-43ae-98b5-beeebc57194e,"Armstrong, Little and Cartwright",Group,Education,Revolutionary dynamic strategy,Synergy,optimize next-gen technologies,74-9458817,96-222-6950,https://example.com/fake-logos/10.png,Private,+754 904-7608-6474,"Suite 703 86152 Random Street, SomeCity, SomeCountry",-78.139656,157.740815,ffbc1596-f012-4146-9161-0e26b261e429,2024-01-17 16:52:31
7134,09d76cf4-1ead-4584-bf48-0da56b7d18c8,Doe Associates,LLC,Investment Management,Revolutionary dynamic strategy,Big Data,enhance interactive platforms,90-6982339,64-878-7437,https://example.com/fake-logos/9.png,Private,+955 768-8914-8278,"Suite 953 40322 Random Street, SomeCity, SomeCountry",71.302077,-29.428738,12012cfa-1418-443c-ba71-a2685df8f16d,2024-01-17 16:52:31
7578,a0fbc878-4dbf-41cb-a9a7-fb44f1093166,"Armstrong, Little and Cartwright",Ltd,Dairy,Revolutionary dynamic strategy,Blockchain,streamline cloud solutions,56-6071554,11-686-8128,https://example.com/fake-logos/7.png,Private,+545 141-8023-5630,"Suite 984 74588 Random Street, SomeCity, SomeCountry",-60.302121,141.792338,a4028cf7-f3fb-44f4-b4cb-eb3832b3a2fa,2024-01-17 16:52:31
6996,52726c7b-07a0-4db1-974e-4b4c5629a193,"Welch, Hagenes and Halvorson",LLC,Education,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,10-3002922,73-879-2054,https://example.com/fake-logos/8.png,Private,+781 322-8053-4571,"Suite 689 94519 Random Street, SomeCity, SomeCountry",78.977162,-139.512275,506020a3-79fd-444a-9c36-f6f9e9c41406,2024-01-17 16:52:31
1315,4edea1c7-94f5-4f20-8df9-6087aefadbe3,Johnson Corp,Inc,Healthcare,Proactive global mission,Blockchain,streamline cloud solutions,17-4984259,96-377-9807,https://example.com/fake-logos/10.png,Private,+5 708-3546-6976,"Suite 147 24000 Random Street, SomeCity, SomeCountry",-31.49023,-126.445307,ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f,2024-01-17 16:52:31
3891,446014f0-959d-401d-942e-309b6af7902b,Smith Inc,PLC,Technology,Seamless innovative synergy,Big Data,enhance interactive platforms,76-8214331,56-632-7908,https://example.com/fake-logos/2.png,Private,+248 198-5777-8962,"Suite 173 58309 Random Street, SomeCity, SomeCountry",61.805653,132.438528,46d228b2-a4f7-4d2b-954e-a34eda44265f,2024-01-17 16:52:31
2502,616edd6a-72b6-4778-9d04-2dc496f52ca7,Doe Associates,LLC,Technology,Seamless innovative synergy,AI,streamline cloud solutions,23-6312651,42-446-9148,https://example.com/fake-logos/6.png,Private,+684 838-1329-9963,"Suite 358 64308 Random Street, SomeCity, SomeCountry",-56.915161,119.982795,b51214d0-e547-4fee-8d14-9edc6ad2f307,2024-01-17 16:52:31
2520,ebc4a671-170f-4d1c-ab18-137e323e28b5,Smith Inc,Group,Education,Revolutionary dynamic strategy,VR,optimize next-gen technologies,13-2277810,20-811-1957,https://example.com/fake-logos/1.png,Private,+191 606-5194-2862,"Suite 473 28278 Random Street, SomeCity, SomeCountry",-24.125702,-155.486648,d50468f0-b34d-4c9f-8967-b3c955d69f4d,2024-01-17 16:52:31
8033,a2454b43-2631-4084-9d7a-d70d21ca504d,Doe Associates,Inc,Investment Management,Proactive global mission,Blockchain,optimize next-gen technologies,51-1798558,38-411-7929,https://example.com/fake-logos/2.png,Private,+177 790-8794-7557,"Suite 994 76896 Random Street, SomeCity, SomeCountry",15.5213,-57.402554,ca5e9370-6fe5-4814-afea-9bdcc5e0f9c1,2024-01-17 16:52:31
6290,8b020dc2-1564-492d-8b98-0263b7f943b6,Smith Inc,Inc,Dairy,Proactive global mission,VR,enhance interactive platforms,56-8568112,14-213-1283,https://example.com/fake-logos/1.png,Private,+725 731-4136-6119,"Suite 81 4042 Random Street, SomeCity, SomeCountry",62.056989,91.130313,45f283fc-589c-41a6-9e7a-493a6ce70ab9,2024-01-17 16:52:31
8669,b0f7a52b-7982-459b-b3a0-81f3b91a950a,"Armstrong, Little and Cartwright",Group,Dairy,Seamless innovative synergy,Blockchain,enhance interactive platforms,48-5034507,21-350-5812,https://example.com/fake-logos/3.png,Private,+52 247-3103-7525,"Suite 641 45420 Random Street, SomeCity, SomeCountry",-76.730389,27.363948,835d9f2d-70ee-4636-8193-ac1567ccf3d6,2024-01-17 16:52:31
1159,2a488aac-71d6-47bf-8f19-0ac32e55d45a,Doe Associates,LLC,Education,Proactive global mission,Synergy,enhance interactive platforms,91-8927984,95-362-1093,https://example.com/fake-logos/3.png,Private,+916 274-9280-6606,"Suite 24 27633 Random Street, SomeCity, SomeCountry",42.318315,24.937667,ce60ae86-6ba3-454e-8ee4-769c7b51b8f6,2024-01-17 16:52:31
1864,9f448536-8d57-4fd3-8704-e87c8c957228,Smith Inc,Group,Technology,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,56-6123624,97-459-3460,https://example.com/fake-logos/9.png,Private,+321 269-2928-2083,"Suite 623 77704 Random Street, SomeCity, SomeCountry",-23.329008,50.559958,7590b474-617c-4de5-8340-c8d1ba524ead,2024-01-17 16:52:31
9734,cea25b2f-09a4-483d-b533-06d8733bbc4f,Johnson Corp,LLC,Education,Seamless innovative synergy,VR,optimize next-gen technologies,92-8786459,68-673-4105,https://example.com/fake-logos/10.png,Private,+685 201-2318-8569,"Suite 764 59537 Random Street, SomeCity, SomeCountry",-27.318013,9.940496,912510c3-b8d7-4ab3-8c47-1a27849c56a9,2024-01-17 16:52:31
6903,310daab4-c3fd-4796-a023-bef554ed2137,Johnson Corp,Ltd,Dairy,Efficient scalable solution,AI,enhance interactive platforms,82-6513806,22-498-2785,https://example.com/fake-logos/10.png,Private,+926 948-4197-7499,"Suite 523 67201 Random Street, SomeCity, SomeCountry",25.665487,-7.552712,cdb02f64-618c-4476-9312-ebba41c1af73,2024-01-17 16:52:31
5700,eaf9c25a-c6ed-4cdb-9404-938ad8dc0465,Smith Inc,Ltd,Education,Efficient scalable solution,VR,streamline cloud solutions,87-3302004,53-588-1030,https://example.com/fake-logos/3.png,Private,+424 802-9944-4234,"Suite 577 97422 Random Street, SomeCity, SomeCountry",5.769125,173.881223,82181457-bcfb-497e-b488-b389e03e0e7c,2024-01-17 16:52:31
7063,85fe4143-0e36-44fb-a70f-297495d0301c,Doe Associates,LLC,Investment Management,Efficient scalable solution,VR,optimize next-gen technologies,14-4024232,78-910-4326,https://example.com/fake-logos/10.png,Private,+458 763-2282-6564,"Suite 886 91028 Random Street, SomeCity, SomeCountry",-27.86199,-4.378585,295245a7-995c-4d42-b999-73d8971430fd,2024-01-17 16:52:31
6642,66122f87-0eb2-4119-9394-18a23ec6844c,Doe Associates,PLC,Dairy,Proactive global mission,Synergy,streamline cloud solutions,20-3891348,83-887-4348,https://example.com/fake-logos/8.png,Private,+808 573-8428-3020,"Suite 98 98534 Random Street, SomeCity, SomeCountry",-8.699814,-128.870466,b15abf57-30b6-4ee1-810d-80da94102743,2024-01-17 16:52:31
2421,e4f2fc38-1c09-4277-8503-2e96cc948f05,Doe Associates,LLC,Investment Management,Seamless innovative synergy,Synergy,revolutionize integrated markets,55-1400460,22-115-3142,https://example.com/fake-logos/2.png,Private,+111 750-8859-5870,"Suite 733 38691 Random Street, SomeCity, SomeCountry",3.046437,-92.708577,c26209a7-2fdc-451a-be7f-93e9f16c3ff6,2024-01-17 16:52:31
4559,5c193834-4090-4933-bbbe-3c9a432f1394,Johnson Corp,PLC,Technology,Proactive global mission,AI,enhance interactive platforms,28-3459827,87-795-5758,https://example.com/fake-logos/2.png,Private,+103 786-2323-2487,"Suite 253 37570 Random Street, SomeCity, SomeCountry",-79.707619,16.445447,016994b9-81b3-43bb-89c2-ad7b7ca618fb,2024-01-17 16:52:31
1026,16e9e901-13b2-4a42-836c-33062f8ea51a,Doe Associates,Group,Technology,Seamless innovative synergy,Big Data,enhance interactive platforms,41-4166523,49-482-8307,https://example.com/fake-logos/10.png,Private,+901 437-4695-2656,"Suite 474 87957 Random Street, SomeCity, SomeCountry",63.270535,151.498581,fdeb734d-1d9f-4e6a-8b40-be31107058cc,2024-01-17 16:52:31
7987,8e23ad6f-cac3-45d8-836d-97116e8ebe67,Doe Associates,Group,Dairy,Efficient scalable solution,Synergy,revolutionize integrated markets,13-4898263,13-274-2149,https://example.com/fake-logos/8.png,Private,+347 643-1876-2262,"Suite 414 96438 Random Street, SomeCity, SomeCountry",-62.929693,80.544328,0923af98-d7fe-4c1f-a709-0277141ca13a,2024-01-17 16:52:31
6828,c2a648b0-a378-43e4-a301-29d028315b48,Smith Inc,LLC,Healthcare,Revolutionary dynamic strategy,Blockchain,optimize next-gen technologies,83-2076060,47-818-7884,https://example.com/fake-logos/2.png,Private,+244 914-2943-6771,"Suite 425 50750 Random Street, SomeCity, SomeCountry",-88.553366,114.449724,15f26fb1-7eb6-4e65-abac-237c7c3ad0ac,2024-01-17 16:52:31
7616,b3b6d3b4-3ded-4acd-ad04-7cfbc8c7a54d,Smith Inc,Inc,Dairy,Seamless innovative synergy,Synergy,revolutionize integrated markets,51-2641811,88-361-8975,https://example.com/fake-logos/1.png,Private,+351 350-4043-8001,"Suite 297 64461 Random Street, SomeCity, SomeCountry",-10.827006,84.957256,758a6310-8614-4f59-9840-1f6af29f1370,2024-01-17 16:52:31
3506,06dfb950-4467-4b72-906c-eb692a55446a,Johnson Corp,PLC,Dairy,Seamless innovative synergy,AI,streamline cloud solutions,57-1591189,85-497-5508,https://example.com/fake-logos/1.png,Private,+528 562-4794-3163,"Suite 241 39230 Random Street, SomeCity, SomeCountry",67.130169,-51.17123,749ccb51-c9d5-4ac3-9f54-f48aad27e001,2024-01-17 16:52:31
7690,51acabe5-9d9a-4736-9779-d6320f525deb,Smith Inc,Group,Healthcare,Proactive global mission,Big Data,optimize next-gen technologies,27-3278949,42-430-7816,https://example.com/fake-logos/7.png,Private,+853 578-1080-7494,"Suite 369 38485 Random Street, SomeCity, SomeCountry",84.33193,162.617266,c3129008-781d-473a-ac4f-8e47a0187998,2024-01-17 16:52:31
5214,cd808c21-6e70-402a-b76a-a017cb5cf76e,Smith Inc,Ltd,Dairy,Proactive global mission,Synergy,optimize next-gen technologies,38-2692656,38-827-9261,https://example.com/fake-logos/6.png,Private,+739 423-9020-9789,"Suite 764 28849 Random Street, SomeCity, SomeCountry",67.406484,-90.604873,71df473c-4fb2-4df8-9c8e-1842ed7920ef,2024-01-17 16:52:31
1868,85efe04a-09f1-424c-baa8-43170ea9ef1a,Doe Associates,Group,Education,Revolutionary dynamic strategy,VR,streamline cloud solutions,47-1814487,35-214-6809,https://example.com/fake-logos/10.png,Private,+137 853-2486-5694,"Suite 388 57143 Random Street, SomeCity, SomeCountry",-28.441521,108.576419,9e567f96-c066-47e6-b433-30b5e305e000,2024-01-17 16:52:31
2494,c557c99d-9035-4e88-93ec-0be747594f41,Doe Associates,PLC,Investment Management,Seamless innovative synergy,Synergy,enhance interactive platforms,82-3032706,24-240-7949,https://example.com/fake-logos/4.png,Private,+136 277-6278-3402,"Suite 703 83240 Random Street, SomeCity, SomeCountry",18.271967,76.992471,6714133d-2bb6-4765-8db5-d4b8a4f091b7,2024-01-17 16:52:31
1651,ce874a2a-f9cf-4320-8536-1da22a215f22,Smith Inc,Ltd,Dairy,Efficient scalable solution,Big Data,enhance interactive platforms,39-9014780,66-638-2848,https://example.com/fake-logos/2.png,Private,+241 638-1016-3908,"Suite 232 84621 Random Street, SomeCity, SomeCountry",30.614076,-130.978248,81315103-c5af-4e06-be4c-3b3383dade3e,2024-01-17 16:52:31
7026,b8130811-25dd-4673-b81c-89d9b8634f4e,"Armstrong, Little and Cartwright",PLC,Technology,Efficient scalable solution,AI,revolutionize integrated markets,46-5103674,82-891-4312,https://example.com/fake-logos/3.png,Private,+967 760-8950-2375,"Suite 281 8098 Random Street, SomeCity, SomeCountry",-56.242154,141.109512,4c0c21d0-7127-4223-98d3-9880b7731f80,2024-01-17 16:52:31
4403,2edf1f14-edd6-450d-ba6e-722b6b110137,Doe Associates,Inc,Healthcare,Proactive global mission,VR,streamline cloud solutions,41-7521417,19-671-7396,https://example.com/fake-logos/2.png,Private,+892 418-6299-7281,"Suite 174 95310 Random Street, SomeCity, SomeCountry",-29.743046,73.164573,9966fa29-71c3-4e3a-87f2-1d31c63c6ba2,2024-01-17 16:52:31
1857,9d2a2b37-50ce-4b68-bae9-2874d945fe60,Smith Inc,Ltd,Investment Management,Proactive global mission,Big Data,streamline cloud solutions,86-1906132,98-258-8835,https://example.com/fake-logos/5.png,Private,+549 739-1824-7769,"Suite 29 55384 Random Street, SomeCity, SomeCountry",-24.72495,-132.116887,0205c23e-4fac-4d32-a21c-38899666028c,2024-01-17 16:52:31
6812,89e1fc89-3a4e-4edd-a9b7-05a6bb45d448,"Armstrong, Little and Cartwright",Inc,Dairy,Efficient scalable solution,VR,optimize next-gen technologies,79-4617310,91-678-4039,https://example.com/fake-logos/7.png,Private,+320 561-1261-5923,"Suite 802 87527 Random Street, SomeCity, SomeCountry",25.21237,116.308508,65a72509-c9f4-466e-bee6-abb194f9bf41,2024-01-17 16:52:31
4495,b593503a-930b-42c5-8f13-0dfa95cdc330,Johnson Corp,PLC,Healthcare,Seamless innovative synergy,AI,optimize next-gen technologies,37-9580079,16-511-8746,https://example.com/fake-logos/3.png,Private,+932 187-7304-5966,"Suite 617 53710 Random Street, SomeCity, SomeCountry",24.41972,150.242857,0db4e14a-1a61-47ba-9df7-05a0a1ea719a,2024-01-17 16:52:31
4530,c1c80aa6-4000-466b-a286-144e18c8d937,Smith Inc,LLC,Dairy,Seamless innovative synergy,Big Data,optimize next-gen technologies,50-5101610,46-794-3108,https://example.com/fake-logos/5.png,Private,+718 697-2955-7740,"Suite 386 10294 Random Street, SomeCity, SomeCountry",65.713452,-15.839149,40071839-649d-4b22-b5d9-a84d02251bbc,2024-01-17 16:52:31
1485,b4bf6081-7fd8-47cb-843e-7441afe759a1,Smith Inc,Inc,Education,Efficient scalable solution,Synergy,revolutionize integrated markets,29-5788837,15-887-5222,https://example.com/fake-logos/7.png,Private,+663 574-6628-5084,"Suite 316 66996 Random Street, SomeCity, SomeCountry",-50.320521,-149.08503,78c5276f-b723-43ee-9d44-1761797e7db8,2024-01-17 16:52:31
5570,0246e07a-5d3b-4837-9cf7-b560132f5735,Smith Inc,LLC,Investment Management,Revolutionary dynamic strategy,VR,revolutionize integrated markets,78-6268223,91-733-7100,https://example.com/fake-logos/4.png,Private,+148 347-8702-4424,"Suite 713 45280 Random Street, SomeCity, SomeCountry",37.485758,79.140451,0fc4aae2-1ea9-4820-8445-da1208e79f5c,2024-01-17 16:52:31
4190,1c96f0ab-6548-4ecf-be3b-b07ea575595e,"Welch, Hagenes and Halvorson",LLC,Investment Management,Proactive global mission,Big Data,enhance interactive platforms,54-9925066,98-688-3882,https://example.com/fake-logos/9.png,Private,+58 576-5769-1808,"Suite 878 74524 Random Street, SomeCity, SomeCountry",28.282724,161.856393,0c9549c3-22f4-409c-a05f-da17a50e59e6,2024-01-17 16:52:31
6167,78c30d88-a401-432d-b9ff-ffde7d0b34c3,Doe Associates,Ltd,Education,Proactive global mission,AI,enhance interactive platforms,43-5146985,41-287-4711,https://example.com/fake-logos/7.png,Private,+377 965-9238-5243,"Suite 372 59879 Random Street, SomeCity, SomeCountry",5.635046,-97.741289,bc757163-4d07-4fe0-b8ba-de2bbac81d6c,2024-01-17 16:52:31
7393,1fc63945-a78d-4f34-96a5-df35b1fa890c,Smith Inc,Group,Dairy,Proactive global mission,Blockchain,streamline cloud solutions,25-1243118,11-420-7624,https://example.com/fake-logos/2.png,Private,+912 876-7660-4481,"Suite 251 69447 Random Street, SomeCity, SomeCountry",-10.366126,78.512007,f12dd834-74ac-4518-b14e-0936fbdd9b34,2024-01-17 16:52:31
4083,2a433dec-c52c-4295-8a54-ef907800e297,"Welch, Hagenes and Halvorson",Ltd,Technology,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,62-8778801,58-240-9626,https://example.com/fake-logos/5.png,Private,+681 502-8918-3998,"Suite 378 2036 Random Street, SomeCity, SomeCountry",15.705816,-169.447481,f4e640d8-8cf4-499d-bd2d-3e0bcd5221be,2024-01-17 16:52:31
6529,9e84beb5-6b9d-4086-babe-b39e7500d47a,Johnson Corp,Inc,Investment Management,Seamless innovative synergy,AI,enhance interactive platforms,44-2928098,86-773-3861,https://example.com/fake-logos/8.png,Private,+376 775-7916-3610,"Suite 993 65095 Random Street, SomeCity, SomeCountry",88.729292,156.004202,f6ad3044-8c62-482a-a58c-3a165a9370e3,2024-01-17 16:52:31
2090,36bd053e-8815-4e49-8c3f-2820394098a4,Doe Associates,LLC,Dairy,Efficient scalable solution,Blockchain,enhance interactive platforms,60-9446250,25-125-1687,https://example.com/fake-logos/1.png,Private,+351 157-8795-7149,"Suite 828 24209 Random Street, SomeCity, SomeCountry",33.979113,79.253229,490b6bfb-84cf-4995-9a2a-861f19ddac21,2024-01-17 16:52:31
6610,eab3a267-cb0d-4179-9256-73552c4f8337,"Armstrong, Little and Cartwright",Group,Healthcare,Revolutionary dynamic strategy,AI,revolutionize integrated markets,90-8636159,42-769-7126,https://example.com/fake-logos/1.png,Private,+5 193-2681-8128,"Suite 831 6401 Random Street, SomeCity, SomeCountry",72.13143,-119.393528,2f727d96-92a5-4650-84a0-9ae566c51313,2024-01-17 16:52:31
9055,42a7f901-19c2-4a76-84ae-6bfbe3cde11b,"Armstrong, Little and Cartwright",Group,Education,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,28-1684859,26-839-6559,https://example.com/fake-logos/10.png,Private,+609 858-8242-1954,"Suite 435 35646 Random Street, SomeCity, SomeCountry",-53.881079,87.131671,d8d7ec34-548e-4a39-bf85-3bd329592e70,2024-01-17 16:52:31
5312,31d14dc1-b688-4db9-b8b1-02d1e7997c68,"Welch, Hagenes and Halvorson",Inc,Education,Efficient scalable solution,Blockchain,enhance interactive platforms,39-8275684,16-909-7650,https://example.com/fake-logos/1.png,Private,+964 905-6153-9568,"Suite 958 32358 Random Street, SomeCity, SomeCountry",-14.757178,8.773078,b646d32b-2179-4c95-a15d-10af31296143,2024-01-17 16:52:31
3720,43e54a04-b774-47ab-bf04-526d6ae65d5f,Smith Inc,LLC,Technology,Seamless innovative synergy,Blockchain,streamline cloud solutions,33-1189705,38-388-3841,https://example.com/fake-logos/5.png,Private,+534 237-3832-5505,"Suite 831 98008 Random Street, SomeCity, SomeCountry",-51.016033,87.003525,da5ef7c1-5c6f-4de3-869b-733dd2ae6b40,2024-01-17 16:52:31
5171,c6dfafd0-8239-4051-957b-ac9a8f56d35e,Johnson Corp,Group,Investment Management,Efficient scalable solution,Synergy,optimize next-gen technologies,17-4509671,45-913-4963,https://example.com/fake-logos/10.png,Private,+234 506-5909-8880,"Suite 536 26278 Random Street, SomeCity, SomeCountry",1.528998,-126.378087,a2326068-abed-4b99-b094-e157f9784528,2024-01-17 16:52:31
9808,145e1572-7729-4f44-9d98-feac129fce34,"Armstrong, Little and Cartwright",Ltd,Investment Management,Efficient scalable solution,AI,enhance interactive platforms,14-1626224,99-174-2488,https://example.com/fake-logos/10.png,Private,+697 361-8061-8718,"Suite 513 62431 Random Street, SomeCity, SomeCountry",62.910588,89.409571,ffcc2927-fe12-4ee9-af98-b5824ff74abc,2024-01-17 16:52:31
9328,6ab68a79-5852-401b-8bb4-d9bfffcae792,Johnson Corp,Group,Dairy,Proactive global mission,Big Data,streamline cloud solutions,75-8591810,15-253-5441,https://example.com/fake-logos/6.png,Private,+406 236-9982-1966,"Suite 652 46942 Random Street, SomeCity, SomeCountry",72.042594,153.04248,643f6cb3-80db-4a6e-a986-7937e71bacf3,2024-01-17 16:52:31
9377,af68deba-c706-47b2-b4ea-8768a815d1d5,Doe Associates,Ltd,Technology,Revolutionary dynamic strategy,Blockchain,revolutionize integrated markets,32-4382309,24-876-3731,https://example.com/fake-logos/8.png,Private,+380 917-4455-3349,"Suite 797 71302 Random Street, SomeCity, SomeCountry",-30.98114,72.565057,f30451be-fdde-448c-afc4-324a68325073,2024-01-17 16:52:31
6257,f377972a-6360-4e48-9477-0dc4ee5cff83,Doe Associates,PLC,Technology,Efficient scalable solution,Big Data,revolutionize integrated markets,84-7941837,60-188-7333,https://example.com/fake-logos/1.png,Private,+324 500-4640-9068,"Suite 464 24187 Random Street, SomeCity, SomeCountry",-56.476219,45.243644,124b6452-24e0-46de-81c6-b3b8be0ecc10,2024-01-17 16:52:31
8919,46914758-3e45-499a-b193-d9437567d767,"Welch, Hagenes and Halvorson",Group,Technology,Revolutionary dynamic strategy,Blockchain,streamline cloud solutions,34-6613962,18-438-8262,https://example.com/fake-logos/7.png,Private,+710 322-5604-7370,"Suite 251 23343 Random Street, SomeCity, SomeCountry",67.905341,-25.517042,db112527-42d4-4f3f-b742-58a1b95659a1,2024-01-17 16:52:31
3530,19efa08c-1eff-47fd-b2c7-8d413849fb54,Smith Inc,PLC,Education,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,17-4549230,13-597-3888,https://example.com/fake-logos/4.png,Private,+907 117-4796-9046,"Suite 331 25311 Random Street, SomeCity, SomeCountry",-62.250339,-116.22716,b0bb31fb-9f6b-4ecb-a619-305a3ebb9740,2024-01-17 16:52:31
5626,e80825bc-5303-42d9-a651-2f51f21ae531,"Armstrong, Little and Cartwright",Inc,Technology,Revolutionary dynamic strategy,Synergy,streamline cloud solutions,55-6533049,32-919-2358,https://example.com/fake-logos/7.png,Private,+900 281-9444-7521,"Suite 628 48963 Random Street, SomeCity, SomeCountry",14.058429,164.874583,3164f199-08ad-4f88-a64c-f5660ff52cc9,2024-01-17 16:52:31
9277,2412e1cb-fcc7-4737-b286-0476e5b5a17f,Smith Inc,Group,Investment Management,Revolutionary dynamic strategy,AI,enhance interactive platforms,56-3218155,40-615-7289,https://example.com/fake-logos/10.png,Private,+755 802-8933-6647,"Suite 536 11385 Random Street, SomeCity, SomeCountry",-49.259433,-104.165343,e494f3a1-3d8c-4e9c-a935-92322f2f701b,2024-01-17 16:52:31
