id,uid,business_name,suffix,industry,catch_phrase,buzzword,bs_company_statement,employee_identification_number,duns_number,logo,type,phone_number,full_address,latitude,longitude,user_id,dt_current_timestamp
6784,05633ea4-f6d3-416d-a2d3-387e44573e14,Smith Inc,Ltd,Investment Management,Proactive global mission,Synergy,revolutionize integrated markets,11-6772792,56-109-7916,https://example.com/fake-logos/5.png,Private,+115 677-9296-1215,"Suite 624 19528 Random Street, SomeCity, SomeCountry",-15.919798,-155.283774,1dc6149a-d366-4b25-99aa-7000cb185432,2024-01-17 16:52:31
8947,2255481a-7bfb-430e-a688-9c9d64dd0531,"Armstrong, Little and Cartwright",Inc,Education,Seamless innovative synergy,Big Data,enhance interactive platforms,67-5376303,72-500-2845,https://example.com/fake-logos/2.png,Private,+343 726-4041-8962,"Suite 841 23715 Random Street, SomeCity, SomeCountry",-10.428958,75.642401,fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c,2024-01-17 16:52:31
3938,3fcbcc4f-df79-4e28-9934-146b111ff8e3,"Welch, Hagenes and Halvorson",Ltd,Healthcare,Proactive global mission,VR,enhance interactive platforms,89-6552314,69-606-3224,https://example.com/fake-logos/1.png,Private,+646 828-3451-8841,"Suite 266 30412 Random Street, SomeCity, SomeCountry",62.236165,-172.098045,f7a9c783-6e7c-42a6-91b4-123acb4fb8cb,2024-01-17 16:52:31
5468,9ce8b954-b1d6-4f44-8d49-65259565ea4c,"Welch, Hagenes and Halvorson",PLC,Investment Management,Efficient scalable solution,Blockchain,enhance interactive platforms,95-8259382,44-852-1545,https://example.com/fake-logos/1.png,Private,+939 600-2442-9094,"Suite 764 52473 Random Street, SomeCity, SomeCountry",27.087719,-27.733094,944d7a59-625a-4ff3-837d-9386d77401de,2024-01-17 16:52:31
4216,aae0bf89-2cd4-42ff-850d-77e15b6edc38,Johnson Corp,Ltd,Education,Revolutionary dynamic strategy,Blockchain,optimize next-gen technologies,57-9356827,28-472-4865,https://example.com/fake-logos/5.png,Private,+537 127-2631-1853,"Suite 999 7574 Random Street, SomeCity, SomeCountry",-61.532592,53.976081,50f6338f-a125-4eaf-8251-5edbd966e385,2024-01-17 16:52:31
6735,2bb272fe-f5f1-479b-bcc7-4523736a0467,Doe Associates,LLC,Healthcare,Efficient scalable solution,Blockchain,streamline cloud solutions,28-8049657,24-786-4221,https://example.com/fake-logos/10.png,Private,+423 255-9744-4630,"Suite 140 54822 Random Street, SomeCity, SomeCountry",-16.3407,-6.111496,ed2dadda-09ce-4e94-9107-f99e1ed8c9a6,2024-01-17 16:52:31
2746,55a2c3e9-6563-48af-8c3a-846a0821a216,Johnson Corp,LLC,Healthcare,Revolutionary dynamic strategy,Big Data,streamline cloud solutions,37-2492025,65-402-9336,https://example.com/fake-logos/7.png,Private,+793 200-7638-5996,"Suite 818 67330 Random Street, SomeCity, SomeCountry",27.149328,-65.596877,d9202a07-30c6-4b45-b45d-8cceefb766ee,2024-01-17 16:52:31
7068,56fd21b6-2777-4c2b-8194-bc515474037b,Johnson Corp,Inc,Technology,Efficient scalable solution,Synergy,streamline cloud solutions,38-2215746,30-341-3995,https://example.com/fake-logos/2.png,Private,+237 546-1490-6157,"Suite 655 6872 Random Street, SomeCity, SomeCountry",27.668251,86.949953,2442dec7-3a87-4d94-aa23-ab44c76b4d5f,2024-01-17 16:52:31
1411,9bef5f38-2516-4e30-8efa-406e65d9727a,Smith Inc,Inc,Healthcare,Efficient scalable solution,VR,revolutionize integrated markets,52-5981126,35-236-8180,https://example.com/fake-logos/2.png,Private,+352 787-9109-1127,"Suite 65 8347 Random Street, SomeCity, SomeCountry",21.496143,140.818992,ce615021-431d-4a20-aeaf-d8e37330dd25,2024-01-17 16:52:31
3656,6adf389c-a2d8-4c42-89f9-9e168840b7e3,"Armstrong, Little and Cartwright",Ltd,Technology,Proactive global mission,Synergy,streamline cloud solutions,59-8898293,56-246-7595,https://example.com/fake-logos/4.png,Private,+348 264-6874-3164,"Suite 860 63405 Random Street, SomeCity, SomeCountry",-34.512738,-15.371783,2a7de911-4ae0-4dbc-927c-fc5523a2eb01,2024-01-17 16:52:31
5545,6b3514d1-5464-4c31-8b21-394e55bc3a93,Johnson Corp,PLC,Education,Seamless innovative synergy,Synergy,revolutionize integrated markets,94-8472880,79-411-8861,https://example.com/fake-logos/9.png,Private,+200 401-8255-8711,"Suite 141 28728 Random Street, SomeCity, SomeCountry",36.739041,129.410872,a9bffb59-1fd0-491d-baf2-89dcf68f15d5,2024-01-17 16:52:31
3967,d87a7097-bcd7-4dad-973e-62ea62b7be3d,Smith Inc,PLC,Dairy,Efficient scalable solution,AI,streamline cloud solutions,29-7648970,61-862-3895,https://example.com/fake-logos/4.png,Private,+542 281-3917-4332,"Suite 53 20557 Random Street, SomeCity, SomeCountry",60.941932,-156.696705,59419a33-0f7e-4ff5-abe7-53284898c612,2024-01-17 16:52:31
9740,39e7c365-bf47-4690-9787-a76d82b83c07,Doe Associates,Ltd,Healthcare,Seamless innovative synergy,Blockchain,optimize next-gen technologies,21-3699752,54-377-7697,https://example.com/fake-logos/10.png,Private,+255 344-3726-3379,"Suite 361 23298 Random Street, SomeCity, SomeCountry",50.021092,-92.479744,4c32e9e1-a951-4bbb-9a47-81c15d4b4097,2024-01-17 16:52:31
3761,87481c5c-f0c0-4513-98e9-4b9b98b29ab2,Doe Associates,Inc,Investment Management,Efficient scalable solution,VR,streamline cloud solutions,14-7143670,13-890-9014,https://example.com/fake-logos/7.png,Private,+644 739-7415-9777,"Suite 662 5478 Random Street, SomeCity, SomeCountry",11.964406,-167.91048,7922e6ad-46c0-45da-90b3-4a8cd0852530,2024-01-17 16:52:31
6658,5be4b6e4-92fe-450c-ba44-be06e66cbc60,Johnson Corp,LLC,Investment Management,Seamless innovative synergy,AI,optimize next-gen technologies,56-4991082,73-198-6047,https://example.com/fake-logos/10.png,Private,+766 140-4045-7318,"Suite 145 88116 Random Street, SomeCity, SomeCountry",51.802507,-108.044683,3ae1c98e-64c0-4fc3-996a-0e58439af6fa,2024-01-17 16:52:31
3351,03b84682-eac4-49f2-8227-14cbdbe4da17,Johnson Corp,PLC,Investment Management,Seamless innovative synergy,VR,streamline cloud solutions,25-7295523,38-555-5805,https://example.com/fake-logos/2.png,Private,+749 715-7495-9340,"Suite 822 70370 Random Street, SomeCity, SomeCountry",68.50118,86.010672,6a780881-dfc3-4415-86c9-59213928e572,2024-01-17 16:52:31
2818,6916f373-e9e3-4556-88c8-a2d0d33114a1,"Armstrong, Little and Cartwright",Group,Technology,Efficient scalable solution,AI,revolutionize integrated markets,56-1672292,19-292-4217,https://example.com/fake-logos/7.png,Private,+528 918-5672-1524,"Suite 96 95772 Random Street, SomeCity, SomeCountry",-68.252919,-159.434417,40869200-b277-4cdb-aa65-1847690673a1,2024-01-17 16:52:31
2538,2d5d296c-55ab-408e-a494-585d506a4f73,Johnson Corp,PLC,Education,Efficient scalable solution,Big Data,streamline cloud solutions,85-4746068,55-470-6615,https://example.com/fake-logos/3.png,Private,+190 738-7830-8900,"Suite 902 90699 Random Street, SomeCity, SomeCountry",65.793608,137.914583,cfce04f8-575d-484d-909a-c3bb896c7d3e,2024-01-17 16:52:31
8373,17ab6632-b67a-4ba0-8ba5-5e79061a0003,Johnson Corp,Inc,Technology,Revolutionary dynamic strategy,Big Data,streamline cloud solutions,95-3950410,26-307-6804,https://example.com/fake-logos/5.png,Private,+90 914-9622-8275,"Suite 995 47169 Random Street, SomeCity, SomeCountry",-21.304354,111.935444,f8161cd7-09bc-4a67-8a60-7f3ca5e3a873,2024-01-17 16:52:31
2791,290e5bff-665b-401a-9aba-14439addd9e9,Doe Associates,PLC,Technology,Seamless innovative synergy,Synergy,enhance interactive platforms,58-9467825,85-790-9185,https://example.com/fake-logos/3.png,Private,+566 740-6673-4185,"Suite 934 2459 Random Street, SomeCity, SomeCountry",82.046672,157.789007,8b544838-169e-4dce-a186-a5f837390bc4,2024-01-17 16:52:31
3535,28c8aca9-a1a9-470b-997c-2e5dcf4d34b4,"Welch, Hagenes and Halvorson",Ltd,Technology,Efficient scalable solution,Big Data,streamline cloud solutions,23-5381215,60-326-4742,https://example.com/fake-logos/1.png,Private,+890 653-3060-4342,"Suite 577 67287 Random Street, SomeCity, SomeCountry",-63.286155,0.089505,6f286029-f95f-45a5-ae77-6f74fea34c65,2024-01-17 16:52:31
1405,ce9bff81-ddfc-443f-88b1-7deeb975f8e5,Doe Associates,Ltd,Technology,Seamless innovative synergy,Big Data,revolutionize integrated markets,52-6512914,43-702-6147,https://example.com/fake-logos/3.png,Private,+930 782-7474-5425,"Suite 175 43804 Random Street, SomeCity, SomeCountry",42.90074,53.771127,f41b947d-7d9e-4277-b76f-0ff107e1c68f,2024-01-17 16:52:31
9171,e2c0eaf7-bf39-4e99-aec2-61f84e3eb0e1,Smith Inc,PLC,Healthcare,Revolutionary dynamic strategy,VR,optimize next-gen technologies,81-3223102,32-713-1866,https://example.com/fake-logos/1.png,Private,+515 478-2561-1076,"Suite 786 11236 Random Street, SomeCity, SomeCountry",-36.807971,86.238154,fd733daf-21b0-4109-b609-28870a53fff5,2024-01-17 16:52:31
3039,a286fff9-509d-46a6-a9ff-db801f3693ea,"Welch, Hagenes and Halvorson",Ltd,Technology,Proactive global mission,Big Data,streamline cloud solutions,89-5966991,50-715-7161,https://example.com/fake-logos/10.png,Private,+570 435-6892-2735,"Suite 501 69458 Random Street, SomeCity, SomeCountry",16.206992,-25.018162,9704d1a5-b350-430e-a742-9a12eeb4e9b7,2024-01-17 16:52:31
7442,56d69ebc-0322-44f7-a522-ac021cbee56d,"Welch, Hagenes and Halvorson",Ltd,Technology,Revolutionary dynamic strategy,AI,enhance interactive platforms,81-5123243,31-749-8582,https://example.com/fake-logos/2.png,Private,+350 616-9886-5993,"Suite 149 22860 Random Street, SomeCity, SomeCountry",71.821169,29.037674,24eeea71-316e-4492-bc39-9a2a5b9c0011,2024-01-17 16:52:31
8509,2798b3eb-8151-4f46-b4bd-9f21769a4c6f,Doe Associates,Inc,Healthcare,Proactive global mission,Synergy,optimize next-gen technologies,59-1086868,99-237-9252,https://example.com/fake-logos/9.png,Private,+667 146-7072-5319,"Suite 349 77469 Random Street, SomeCity, SomeCountry",56.32279,-117.357942,8b9e6a5a-d904-4f5f-bfe5-78ddb793653a,2024-01-17 16:52:31
6184,95389e73-34d2-4994-8d34-a4ee653d92b2,Johnson Corp,Ltd,Dairy,Seamless innovative synergy,AI,enhance interactive platforms,69-7540078,86-170-5621,https://example.com/fake-logos/9.png,Private,+607 994-8865-4824,"Suite 842 48157 Random Street, SomeCity, SomeCountry",-9.992952,72.605878,5981e045-a62b-4df9-8c92-2baac45a9fc5,2024-01-17 16:52:31
6416,a407d8b3-2191-47db-a843-12a2edc076c7,"Welch, Hagenes and Halvorson",Ltd,Technology,Seamless innovative synergy,AI,optimize next-gen technologies,26-3710358,82-594-7951,https://example.com/fake-logos/9.png,Private,+456 329-6663-4258,"Suite 79 44056 Random Street, SomeCity, SomeCountry",10.546737,81.389117,124a2070-33d7-47c7-bcbe-2d0b3a6c5611,2024-01-17 16:52:31
9462,325bd1fb-954f-4402-8370-c1191b608b13,Doe Associates,LLC,Dairy,Seamless innovative synergy,Blockchain,enhance interactive platforms,77-6012580,61-212-3724,https://example.com/fake-logos/10.png,Private,+185 191-8800-6691,"Suite 1 10485 Random Street, SomeCity, SomeCountry",67.652085,-86.148533,ebfb555c-c899-423d-98e0-cd5543937377,2024-01-17 16:52:31
2968,c78122c3-7746-4354-9572-b5c0f52b80f0,Smith Inc,Inc,Investment Management,Efficient scalable solution,VR,revolutionize integrated markets,59-9818065,79-191-6278,https://example.com/fake-logos/9.png,Private,+890 861-3954-8739,"Suite 412 17373 Random Street, SomeCity, SomeCountry",-42.11687,145.25501,471248e9-df80-4992-82d9-50c544700983,2024-01-17 16:52:31
6582,fdd88e52-6570-471d-ab81-ad6451c66ae2,Smith Inc,LLC,Investment Management,Efficient scalable solution,VR,streamline cloud solutions,89-8881135,39-463-8533,https://example.com/fake-logos/10.png,Private,+118 438-5308-5683,"Suite 175 51329 Random Street, SomeCity, SomeCountry",-54.550538,-80.87594,4e230943-0634-489f-9e62-d25730853e45,2024-01-17 16:52:31
4635,33699e29-97c4-412e-8e1c-cd522cfb1a1a,Johnson Corp,Inc,Education,Seamless innovative synergy,AI,optimize next-gen technologies,64-5531107,66-393-9201,https://example.com/fake-logos/7.png,Private,+928 764-7766-5284,"Suite 133 87624 Random Street, SomeCity, SomeCountry",-11.313416,123.329648,02bbefc4-401a-47e4-8462-dab274e41f40,2024-01-17 16:52:31
7316,5122a176-a84f-49ff-8a28-797587a061b6,"Welch, Hagenes and Halvorson",PLC,Technology,Efficient scalable solution,AI,enhance interactive platforms,41-1023517,27-723-9127,https://example.com/fake-logos/5.png,Private,+468 293-9275-2097,"Suite 247 31534 Random Street, SomeCity, SomeCountry",-89.367585,-17.360331,16c8232d-4a88-4237-8d9d-3d67dba8f2df,2024-01-17 16:52:31
2570,1b8c6112-842f-4272-9aee-f2dc011de639,Smith Inc,LLC,Healthcare,Proactive global mission,AI,revolutionize integrated markets,14-8882992,71-954-3476,https://example.com/fake-logos/1.png,Private,+192 877-9247-9498,"Suite 625 53705 Random Street, SomeCity, SomeCountry",52.71634,-87.546337,788478b5-ffa7-4fbe-b814-b99a50f1a1c4,2024-01-17 16:52:31
1189,f0a1dc8f-4a53-4b35-9ee1-cd2024d01448,Smith Inc,PLC,Healthcare,Revolutionary dynamic strategy,VR,revolutionize integrated markets,73-6226846,28-351-9606,https://example.com/fake-logos/1.png,Private,+278 558-4474-4330,"Suite 243 67357 Random Street, SomeCity, SomeCountry",-25.199734,-41.741598,bf425931-2a98-4096-97ce-5a6ab4da9c94,2024-01-17 16:52:31
6834,05822c4b-beb8-44be-974a-95d8b10204ac,"Armstrong, Little and Cartwright",PLC,Healthcare,Proactive global mission,VR,revolutionize integrated markets,34-6893028,22-821-2061,https://example.com/fake-logos/2.png,Private,+611 166-5904-6433,"Suite 260 60452 Random Street, SomeCity, SomeCountry",-18.557915,-146.423823,2b4dccd5-be10-402f-a9e7-aa63f144ece8,2024-01-17 16:52:31
3287,da595a96-0f39-4387-9445-f4a1cc9ba5d3,Smith Inc,Group,Healthcare,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,48-2795340,70-397-5772,https://example.com/fake-logos/5.png,Private,+945 605-8387-8362,"Suite 555 28973 Random Street, SomeCity, SomeCountry",-12.24067,86.709996,802dd58d-1410-4b2b-8449-8db2aed8db27,2024-01-17 16:52:31
3955,90a3b9d8-0fbf-4d9d-add2-fb807a6661c6,Smith Inc,Inc,Healthcare,Efficient scalable solution,Blockchain,optimize next-gen technologies,40-1390711,16-655-2851,https://example.com/fake-logos/9.png,Private,+746 588-5520-4609,"Suite 510 70888 Random Street, SomeCity, SomeCountry",13.282752,27.368417,42f6b369-0428-4bc9-a298-5394b44ccd7f,2024-01-17 16:52:31
3487,565960fb-f3fd-430d-984f-44e834dc1259,"Welch, Hagenes and Halvorson",LLC,Investment Management,Proactive global mission,Blockchain,optimize next-gen technologies,52-9550078,31-463-4541,https://example.com/fake-logos/1.png,Private,+433 157-7882-1623,"Suite 621 13660 Random Street, SomeCity, SomeCountry",40.97078,179.385098,6abd0b7b-abcd-43ce-a52d-d1b4d1d1873a,2024-01-17 16:52:31
1183,04d3125a-ce11-4bd6-b0b3-b593594f20da,Smith Inc,Group,Healthcare,Efficient scalable solution,Blockchain,streamline cloud solutions,93-9752036,35-210-7449,https://example.com/fake-logos/1.png,Private,+219 425-6324-4943,"Suite 183 63158 Random Street, SomeCity, SomeCountry",-8.846812,-172.902273,498b821d-ec61-4094-a11d-63b5f9479638,2024-01-17 16:52:31
8631,6de09883-6b71-4ead-959c-eeb12e498374,Johnson Corp,Ltd,Investment Management,Seamless innovative synergy,AI,streamline cloud solutions,15-3833565,45-466-1370,https://example.com/fake-logos/7.png,Private,+469 995-5697-8596,"Suite 607 67327 Random Street, SomeCity, SomeCountry",-26.891383,2.208997,5f425ecb-65c4-46a9-a190-6a68e8c55418,2024-01-17 16:52:31
7429,f242daa0-a565-4108-b893-f1d50a1dd6dc,Smith Inc,Inc,Dairy,Efficient scalable solution,Big Data,streamline cloud solutions,49-9407365,63-572-8941,https://example.com/fake-logos/9.png,Private,+209 372-4175-3829,"Suite 69 10852 Random Street, SomeCity, SomeCountry",47.808565,127.796872,167120fc-aa57-495f-95c2-3fde36d48071,2024-01-17 16:52:31
2252,396c285e-4f1f-4dce-b301-fdf2fd6a4381,Johnson Corp,LLC,Education,Efficient scalable solution,VR,enhance interactive platforms,61-3921243,13-193-6846,https://example.com/fake-logos/1.png,Private,+40 784-2927-8160,"Suite 616 89294 Random Street, SomeCity, SomeCountry",28.206234,-12.072601,1a3f04d0-f558-420e-a98f-520ea9b99e9f,2024-01-17 16:52:31
2339,f7cc07da-4d12-4033-81b6-eb75639e90db,Johnson Corp,Group,Investment Management,Proactive global mission,Big Data,streamline cloud solutions,33-1289067,17-258-7586,https://example.com/fake-logos/1.png,Private,+32 700-7487-7029,"Suite 826 85876 Random Street, SomeCity, SomeCountry",-20.727101,10.744541,6a1ca0dd-c1f2-4041-bb89-f2b464995c94,2024-01-17 16:52:31
9465,e7325242-2d42-45f4-93a0-2cd406acfb94,Doe Associates,PLC,Technology,Revolutionary dynamic strategy,Big Data,optimize next-gen technologies,92-4910238,49-622-1216,https://example.com/fake-logos/7.png,Private,+598 864-6281-3568,"Suite 62 58022 Random Street, SomeCity, SomeCountry",-62.831594,-153.659543,1349a254-2315-4b03-8d00-78916c2539a6,2024-01-17 16:52:31
2610,3050be5a-85da-476c-8640-2933a2a719fb,Smith Inc,LLC,Investment Management,Proactive global mission,Big Data,enhance interactive platforms,42-1526809,50-776-1415,https://example.com/fake-logos/7.png,Private,+661 405-4842-1940,"Suite 479 18311 Random Street, SomeCity, SomeCountry",-24.596376,-127.640657,560d5e99-5c01-478e-b7fe-d9ee9942762d,2024-01-17 16:52:31
9206,a9b7b01f-1b35-4331-beb3-0d30d3f4250c,Smith Inc,Group,Investment Management,Seamless innovative synergy,AI,enhance interactive platforms,36-4812705,23-984-3270,https://example.com/fake-logos/7.png,Private,+892 829-5068-4862,"Suite 547 84054 Random Street, SomeCity, SomeCountry",14.279334,44.31457,726a2cd8-d431-4757-bf84-8f4be8eb095f,2024-01-17 16:52:31
